,date,MCD stock,isPartial
19,2016-10-20,4.81,False
20,2016-10-21,37.0,False
21,2016-10-22,5.55,False
22,2016-10-23,5.55,False
23,2016-10-24,11.1,False
24,2016-10-25,11.1,False
25,2016-10-26,12.209999999999999,False
26,2016-10-27,4.81,False
27,2016-10-28,3.7,False
28,2016-10-29,5.55,False
29,2016-10-30,0.0,False
30,2016-10-31,6.29,False
0,2016-11-01,23.12,False
1,2016-11-02,18.02,False
2,2016-11-03,8.84,False
3,2016-11-04,21.080000000000002,False
4,2016-11-05,10.200000000000001,False
5,2016-11-06,5.1000000000000005,False
6,2016-11-07,26.520000000000003,False
7,2016-11-08,28.220000000000002,False
8,2016-11-09,20.400000000000002,False
9,2016-11-10,20.400000000000002,False
10,2016-11-11,25.840000000000003,False
11,2016-11-12,5.1000000000000005,False
12,2016-11-13,5.1000000000000005,False
13,2016-11-14,22.1,False
14,2016-11-15,13.260000000000002,False
15,2016-11-16,17.68,False
16,2016-11-17,20.060000000000002,False
17,2016-11-18,20.740000000000002,False
18,2016-11-19,0.0,False
19,2016-11-20,5.1000000000000005,False
20,2016-11-21,15.3,False
21,2016-11-22,10.88,False
22,2016-11-23,13.260000000000002,False
23,2016-11-24,4.42,False
24,2016-11-25,13.600000000000001,False
25,2016-11-26,9.860000000000001,False
26,2016-11-27,4.760000000000001,False
27,2016-11-28,10.540000000000001,False
28,2016-11-29,34.0,False
29,2016-11-30,31.96,False
0,2016-12-01,20.060000000000002,False
1,2016-12-02,18.360000000000003,False
2,2016-12-03,9.860000000000001,False
3,2016-12-04,4.760000000000001,False
4,2016-12-05,34.0,False
5,2016-12-06,17.0,False
6,2016-12-07,19.380000000000003,False
7,2016-12-08,11.22,False
8,2016-12-09,11.56,False
9,2016-12-10,10.200000000000001,False
10,2016-12-11,7.48,False
11,2016-12-12,19.040000000000003,False
12,2016-12-13,17.34,False
13,2016-12-14,26.180000000000003,False
14,2016-12-15,22.44,False
15,2016-12-16,9.520000000000001,False
16,2016-12-17,13.260000000000002,False
17,2016-12-18,5.1000000000000005,False
18,2016-12-19,15.64,False
19,2016-12-20,22.78,False
20,2016-12-21,13.940000000000001,False
21,2016-12-22,16.32,False
22,2016-12-23,9.860000000000001,False
23,2016-12-24,11.22,False
24,2016-12-25,0.0,False
25,2016-12-26,5.1000000000000005,False
26,2016-12-27,9.180000000000001,False
27,2016-12-28,14.280000000000001,False
28,2016-12-29,18.700000000000003,False
29,2016-12-30,17.34,False
30,2016-12-31,10.88,False
0,2017-01-01,0.0,False
1,2017-01-02,5.8500000000000005,False
2,2017-01-03,17.16,False
3,2017-01-04,31.200000000000003,False
4,2017-01-05,25.740000000000002,False
5,2017-01-06,20.28,False
6,2017-01-07,9.36,False
7,2017-01-08,6.24,False
8,2017-01-09,32.76,False
9,2017-01-10,24.57,False
10,2017-01-11,26.91,False
11,2017-01-12,21.84,False
12,2017-01-13,22.62,False
13,2017-01-14,6.24,False
14,2017-01-15,6.24,False
15,2017-01-16,8.19,False
16,2017-01-17,15.99,False
17,2017-01-18,24.18,False
18,2017-01-19,24.18,False
19,2017-01-20,39.0,False
20,2017-01-21,15.600000000000001,False
21,2017-01-22,6.24,False
22,2017-01-23,31.98,False
23,2017-01-24,24.18,False
24,2017-01-25,29.64,False
25,2017-01-26,37.83,False
26,2017-01-27,22.62,False
27,2017-01-28,31.59,False
28,2017-01-29,6.24,False
29,2017-01-30,18.72,False
30,2017-01-31,21.45,False
0,2017-02-01,14.35,False
1,2017-02-02,38.949999999999996,False
2,2017-02-03,27.47,False
3,2017-02-04,13.53,False
4,2017-02-05,9.84,False
5,2017-02-06,20.5,False
6,2017-02-07,41.0,False
7,2017-02-08,38.129999999999995,False
8,2017-02-09,27.06,False
9,2017-02-10,25.009999999999998,False
10,2017-02-11,10.25,False
11,2017-02-12,6.56,False
12,2017-02-13,29.11,False
13,2017-02-14,32.39,False
14,2017-02-15,20.91,False
15,2017-02-16,17.63,False
16,2017-02-17,23.779999999999998,False
17,2017-02-18,13.53,False
18,2017-02-19,20.5,False
19,2017-02-20,11.889999999999999,False
20,2017-02-21,41.0,False
21,2017-02-22,14.76,False
22,2017-02-23,35.669999999999995,False
23,2017-02-24,36.9,False
24,2017-02-25,6.97,False
25,2017-02-26,6.56,False
26,2017-02-27,40.18,False
27,2017-02-28,23.369999999999997,False
0,2017-03-01,42.32,False
1,2017-03-02,46.0,False
2,2017-03-03,24.380000000000003,False
3,2017-03-04,8.280000000000001,False
4,2017-03-05,4.140000000000001,False
5,2017-03-06,11.96,False
6,2017-03-07,11.96,False
7,2017-03-08,7.36,False
8,2017-03-09,12.42,False
9,2017-03-10,18.86,False
10,2017-03-11,6.44,False
11,2017-03-12,4.140000000000001,False
12,2017-03-13,8.280000000000001,False
13,2017-03-14,11.040000000000001,False
14,2017-03-15,22.080000000000002,False
15,2017-03-16,25.76,False
16,2017-03-17,5.5200000000000005,False
17,2017-03-18,4.140000000000001,False
18,2017-03-19,5.98,False
19,2017-03-20,11.040000000000001,False
20,2017-03-21,17.94,False
21,2017-03-22,11.040000000000001,False
22,2017-03-23,27.6,False
23,2017-03-24,22.540000000000003,False
24,2017-03-25,4.140000000000001,False
25,2017-03-26,6.44,False
26,2017-03-27,21.62,False
27,2017-03-28,20.240000000000002,False
28,2017-03-29,12.88,False
29,2017-03-30,9.200000000000001,False
30,2017-03-31,28.52,False
0,2017-04-01,5.13,False
1,2017-04-02,5.13,False
2,2017-04-03,13.68,False
3,2017-04-04,15.389999999999999,False
4,2017-04-05,11.969999999999999,False
5,2017-04-06,14.819999999999999,False
6,2017-04-07,13.11,False
7,2017-04-08,6.84,False
8,2017-04-09,3.42,False
9,2017-04-10,17.669999999999998,False
10,2017-04-11,13.11,False
11,2017-04-12,10.26,False
12,2017-04-13,9.69,False
13,2017-04-14,6.84,False
14,2017-04-15,4.56,False
15,2017-04-16,6.84,False
16,2017-04-17,12.54,False
17,2017-04-18,16.529999999999998,False
18,2017-04-19,20.52,False
19,2017-04-20,13.68,False
20,2017-04-21,12.54,False
21,2017-04-22,3.42,False
22,2017-04-23,6.84,False
23,2017-04-24,22.799999999999997,False
24,2017-04-25,56.99999999999999,False
25,2017-04-26,45.029999999999994,False
26,2017-04-27,30.779999999999998,False
27,2017-04-28,23.369999999999997,False
28,2017-04-29,8.549999999999999,False
29,2017-04-30,3.42,False
0,2017-05-01,42.78,False
1,2017-05-02,31.0,False
2,2017-05-03,25.419999999999998,False
3,2017-05-04,34.72,False
4,2017-05-05,41.54,False
5,2017-05-06,9.92,False
6,2017-05-07,0.0,False
7,2017-05-08,45.26,False
8,2017-05-09,31.0,False
9,2017-05-10,45.26,False
10,2017-05-11,37.2,False
11,2017-05-12,32.86,False
12,2017-05-13,16.74,False
13,2017-05-14,9.92,False
14,2017-05-15,24.18,False
15,2017-05-16,45.88,False
16,2017-05-17,45.26,False
17,2017-05-18,21.08,False
18,2017-05-19,44.64,False
19,2017-05-20,29.14,False
20,2017-05-21,13.64,False
21,2017-05-22,30.38,False
22,2017-05-23,26.66,False
23,2017-05-24,58.28,False
24,2017-05-25,58.9,False
25,2017-05-26,62.0,False
26,2017-05-27,36.58,False
27,2017-05-28,14.879999999999999,False
28,2017-05-29,6.2,False
29,2017-05-30,26.66,False
30,2017-05-31,21.08,False
0,2017-06-01,59.85,False
1,2017-06-02,42.21,False
2,2017-06-03,10.71,False
3,2017-06-04,17.64,False
4,2017-06-05,36.54,False
5,2017-06-06,53.55,False
6,2017-06-07,59.85,False
7,2017-06-08,51.03,False
8,2017-06-09,63.0,False
9,2017-06-10,14.49,False
10,2017-06-11,22.05,False
11,2017-06-12,27.09,False
12,2017-06-13,53.55,False
13,2017-06-14,57.33,False
14,2017-06-15,15.75,False
15,2017-06-16,22.05,False
16,2017-06-17,22.05,False
17,2017-06-18,10.71,False
18,2017-06-19,30.240000000000002,False
19,2017-06-20,52.92,False
20,2017-06-21,29.61,False
21,2017-06-22,51.03,False
22,2017-06-23,34.02,False
23,2017-06-24,24.57,False
24,2017-06-25,6.93,False
25,2017-06-26,40.32,False
26,2017-06-27,63.0,False
27,2017-06-28,34.65,False
28,2017-06-29,34.65,False
29,2017-06-30,28.98,False
0,2017-07-01,2.9,False
1,2017-07-02,7.539999999999999,False
2,2017-07-03,10.44,False
3,2017-07-04,6.38,False
4,2017-07-05,20.299999999999997,False
5,2017-07-06,12.18,False
6,2017-07-07,15.079999999999998,False
7,2017-07-08,8.12,False
8,2017-07-09,7.539999999999999,False
9,2017-07-10,13.34,False
10,2017-07-11,13.34,False
11,2017-07-12,15.079999999999998,False
12,2017-07-13,12.18,False
13,2017-07-14,18.56,False
14,2017-07-15,5.22,False
15,2017-07-16,2.9,False
16,2017-07-17,13.919999999999998,False
17,2017-07-18,14.499999999999998,False
18,2017-07-19,12.18,False
19,2017-07-20,14.499999999999998,False
20,2017-07-21,13.919999999999998,False
21,2017-07-22,5.22,False
22,2017-07-23,4.64,False
23,2017-07-24,22.04,False
24,2017-07-25,57.99999999999999,False
25,2017-07-26,34.22,False
26,2017-07-27,22.04,False
27,2017-07-28,15.079999999999998,False
28,2017-07-29,7.539999999999999,False
29,2017-07-30,5.8,False
30,2017-07-31,13.34,False
0,2017-08-01,41.76,False
1,2017-08-02,51.04,False
2,2017-08-03,34.22,False
3,2017-08-04,35.379999999999995,False
4,2017-08-05,6.959999999999999,False
5,2017-08-06,6.38,False
6,2017-08-07,27.839999999999996,False
7,2017-08-08,38.279999999999994,False
8,2017-08-09,30.74,False
9,2017-08-10,57.99999999999999,False
10,2017-08-11,44.66,False
11,2017-08-12,13.34,False
12,2017-08-13,9.86,False
13,2017-08-14,26.099999999999998,False
14,2017-08-15,35.379999999999995,False
15,2017-08-16,26.099999999999998,False
16,2017-08-17,42.919999999999995,False
17,2017-08-18,50.459999999999994,False
18,2017-08-19,9.86,False
19,2017-08-20,6.38,False
20,2017-08-21,24.939999999999998,False
21,2017-08-22,30.74,False
22,2017-08-23,22.619999999999997,False
23,2017-08-24,11.6,False
24,2017-08-25,33.059999999999995,False
25,2017-08-26,13.34,False
26,2017-08-27,12.76,False
27,2017-08-28,22.619999999999997,False
28,2017-08-29,25.52,False
29,2017-08-30,19.72,False
30,2017-08-31,42.339999999999996,False
0,2017-09-01,21.42,False
1,2017-09-02,12.6,False
2,2017-09-03,10.71,False
3,2017-09-04,7.5600000000000005,False
4,2017-09-05,18.9,False
5,2017-09-06,25.830000000000002,False
6,2017-09-07,18.27,False
7,2017-09-08,24.57,False
8,2017-09-09,3.7800000000000002,False
9,2017-09-10,8.19,False
10,2017-09-11,17.64,False
11,2017-09-12,63.0,False
12,2017-09-13,37.17,False
13,2017-09-14,34.02,False
14,2017-09-15,20.79,False
15,2017-09-16,13.86,False
16,2017-09-17,3.7800000000000002,False
17,2017-09-18,23.31,False
18,2017-09-19,22.05,False
19,2017-09-20,20.16,False
20,2017-09-21,22.68,False
21,2017-09-22,24.57,False
22,2017-09-23,6.3,False
23,2017-09-24,8.19,False
24,2017-09-25,13.86,False
25,2017-09-26,30.240000000000002,False
26,2017-09-27,22.05,False
27,2017-09-28,28.35,False
28,2017-09-29,19.53,False
29,2017-09-30,6.3,False
0,2017-10-01,8.28,False
1,2017-10-02,21.389999999999997,False
2,2017-10-03,31.049999999999997,False
3,2017-10-04,23.459999999999997,False
4,2017-10-05,33.12,False
5,2017-10-06,31.74,False
6,2017-10-07,14.489999999999998,False
7,2017-10-08,12.419999999999998,False
8,2017-10-09,17.939999999999998,False
9,2017-10-10,31.74,False
10,2017-10-11,33.809999999999995,False
11,2017-10-12,29.669999999999998,False
12,2017-10-13,18.63,False
13,2017-10-14,10.35,False
14,2017-10-15,6.209999999999999,False
15,2017-10-16,25.529999999999998,False
16,2017-10-17,31.74,False
17,2017-10-18,24.839999999999996,False
18,2017-10-19,33.12,False
19,2017-10-20,33.809999999999995,False
20,2017-10-21,16.56,False
21,2017-10-22,8.28,False
22,2017-10-23,22.77,False
23,2017-10-24,69.0,False
24,2017-10-25,44.16,False
25,2017-10-26,24.839999999999996,False
26,2017-10-27,35.879999999999995,False
27,2017-10-28,4.14,False
28,2017-10-29,4.14,False
29,2017-10-30,21.389999999999997,False
30,2017-10-31,25.529999999999998,False
0,2017-11-01,65.96000000000001,False
1,2017-11-02,54.400000000000006,False
2,2017-11-03,46.24,False
3,2017-11-04,15.64,False
4,2017-11-05,12.24,False
5,2017-11-06,32.64,False
6,2017-11-07,68.0,False
7,2017-11-08,53.040000000000006,False
8,2017-11-09,44.2,False
9,2017-11-10,54.400000000000006,False
10,2017-11-11,9.520000000000001,False
11,2017-11-12,21.76,False
12,2017-11-13,48.96,False
13,2017-11-14,56.440000000000005,False
14,2017-11-15,32.64,False
15,2017-11-16,40.800000000000004,False
16,2017-11-17,54.400000000000006,False
17,2017-11-18,9.520000000000001,False
18,2017-11-19,12.24,False
19,2017-11-20,59.84,False
20,2017-11-21,32.64,False
21,2017-11-22,30.6,False
22,2017-11-23,11.56,False
23,2017-11-24,17.0,False
24,2017-11-25,19.040000000000003,False
25,2017-11-26,9.520000000000001,False
26,2017-11-27,29.240000000000002,False
27,2017-11-28,45.56,False
28,2017-11-29,35.36,False
29,2017-11-30,52.36000000000001,False
0,2017-12-01,63.0,False
1,2017-12-02,13.86,False
2,2017-12-03,6.93,False
3,2017-12-04,34.02,False
4,2017-12-05,45.99,False
5,2017-12-06,28.35,False
6,2017-12-07,21.42,False
7,2017-12-08,57.33,False
8,2017-12-09,12.6,False
9,2017-12-10,8.19,False
10,2017-12-11,26.46,False
11,2017-12-12,34.65,False
12,2017-12-13,31.5,False
13,2017-12-14,26.46,False
14,2017-12-15,39.69,False
15,2017-12-16,12.6,False
16,2017-12-17,8.82,False
17,2017-12-18,54.81,False
18,2017-12-19,29.61,False
19,2017-12-20,45.99,False
20,2017-12-21,32.76,False
21,2017-12-22,20.16,False
22,2017-12-23,8.19,False
23,2017-12-24,7.5600000000000005,False
24,2017-12-25,5.67,False
25,2017-12-26,23.94,False
26,2017-12-27,32.76,False
27,2017-12-28,27.72,False
28,2017-12-29,35.28,False
29,2017-12-30,16.38,False
30,2017-12-31,15.120000000000001,False
0,2018-01-01,5.84,False
1,2018-01-02,27.009999999999998,False
2,2018-01-03,21.169999999999998,False
3,2018-01-04,24.82,False
4,2018-01-05,27.009999999999998,False
5,2018-01-06,5.84,False
6,2018-01-07,14.6,False
7,2018-01-08,21.169999999999998,False
8,2018-01-09,22.63,False
9,2018-01-10,29.2,False
10,2018-01-11,21.169999999999998,False
11,2018-01-12,21.9,False
12,2018-01-13,10.95,False
13,2018-01-14,7.3,False
14,2018-01-15,8.03,False
15,2018-01-16,21.9,False
16,2018-01-17,23.36,False
17,2018-01-18,41.61,False
18,2018-01-19,29.93,False
19,2018-01-20,18.25,False
20,2018-01-21,7.3,False
21,2018-01-22,20.439999999999998,False
22,2018-01-23,21.9,False
23,2018-01-24,33.58,False
24,2018-01-25,33.58,False
25,2018-01-26,29.93,False
26,2018-01-27,12.41,False
27,2018-01-28,5.109999999999999,False
28,2018-01-29,33.58,False
29,2018-01-30,73.0,False
30,2018-01-31,61.32,False
0,2018-02-01,66.88,False
1,2018-02-02,78.32000000000001,False
2,2018-02-03,22.88,False
3,2018-02-04,8.8,False
4,2018-02-05,72.16,False
5,2018-02-06,88.0,False
6,2018-02-07,57.2,False
7,2018-02-08,65.12,False
8,2018-02-09,73.04,False
9,2018-02-10,24.64,False
10,2018-02-11,12.32,False
11,2018-02-12,47.52,False
12,2018-02-13,37.84,False
13,2018-02-14,52.8,False
14,2018-02-15,57.2,False
15,2018-02-16,56.32,False
16,2018-02-17,24.64,False
17,2018-02-18,12.32,False
18,2018-02-19,14.96,False
19,2018-02-20,66.0,False
20,2018-02-21,66.0,False
21,2018-02-22,55.44,False
22,2018-02-23,63.36,False
23,2018-02-24,24.64,False
24,2018-02-25,14.08,False
25,2018-02-26,44.0,False
26,2018-02-27,42.24,False
27,2018-02-28,55.44,False
0,2018-03-01,34.32,False
1,2018-03-02,88.0,False
2,2018-03-03,28.16,False
3,2018-03-04,19.36,False
4,2018-03-05,67.76,False
5,2018-03-06,67.76,False
6,2018-03-07,52.8,False
7,2018-03-08,47.52,False
8,2018-03-09,67.76,False
9,2018-03-10,23.76,False
10,2018-03-11,12.32,False
11,2018-03-12,40.48,False
12,2018-03-13,33.44,False
13,2018-03-14,42.24,False
14,2018-03-15,35.2,False
15,2018-03-16,47.52,False
16,2018-03-17,20.24,False
17,2018-03-18,9.68,False
18,2018-03-19,32.56,False
19,2018-03-20,40.48,False
20,2018-03-21,37.84,False
21,2018-03-22,53.68,False
22,2018-03-23,39.6,False
23,2018-03-24,18.48,False
24,2018-03-25,8.8,False
25,2018-03-26,37.84,False
26,2018-03-27,51.04,False
27,2018-03-28,37.84,False
28,2018-03-29,44.0,False
29,2018-03-30,20.24,False
30,2018-03-31,7.92,False
0,2018-04-01,5.67,False
1,2018-04-02,29.160000000000004,False
2,2018-04-03,34.830000000000005,False
3,2018-04-04,21.060000000000002,False
4,2018-04-05,36.45,False
5,2018-04-06,17.82,False
6,2018-04-07,16.200000000000003,False
7,2018-04-08,10.530000000000001,False
8,2018-04-09,26.73,False
9,2018-04-10,25.110000000000003,False
10,2018-04-11,28.35,False
11,2018-04-12,35.64,False
12,2018-04-13,14.580000000000002,False
13,2018-04-14,5.67,False
14,2018-04-15,6.48,False
15,2018-04-16,27.540000000000003,False
16,2018-04-17,24.3,False
17,2018-04-18,25.110000000000003,False
18,2018-04-19,23.490000000000002,False
19,2018-04-20,23.490000000000002,False
20,2018-04-21,3.24,False
21,2018-04-22,3.24,False
22,2018-04-23,16.200000000000003,False
23,2018-04-24,19.44,False
24,2018-04-25,25.110000000000003,False
25,2018-04-26,26.73,False
26,2018-04-27,31.590000000000003,False
27,2018-04-28,17.82,False
28,2018-04-29,8.100000000000001,False
29,2018-04-30,81.0,False
0,2018-05-01,69.0,False
1,2018-05-02,40.019999999999996,False
2,2018-05-03,40.709999999999994,False
3,2018-05-04,56.58,False
4,2018-05-05,18.63,False
5,2018-05-06,5.52,False
6,2018-05-07,42.779999999999994,False
7,2018-05-08,53.81999999999999,False
8,2018-05-09,40.709999999999994,False
9,2018-05-10,43.47,False
10,2018-05-11,35.19,False
11,2018-05-12,21.389999999999997,False
12,2018-05-13,10.35,False
13,2018-05-14,33.809999999999995,False
14,2018-05-15,28.979999999999997,False
15,2018-05-16,35.879999999999995,False
16,2018-05-17,22.77,False
17,2018-05-18,16.56,False
18,2018-05-19,5.52,False
19,2018-05-20,0.0,False
20,2018-05-21,18.63,False
21,2018-05-22,40.019999999999996,False
22,2018-05-23,31.74,False
23,2018-05-24,20.7,False
24,2018-05-25,45.54,False
25,2018-05-26,5.52,False
26,2018-05-27,10.35,False
27,2018-05-28,13.799999999999999,False
28,2018-05-29,31.049999999999997,False
29,2018-05-30,31.74,False
30,2018-05-31,25.529999999999998,False
0,2018-06-01,23.68,False
1,2018-06-02,12.16,False
2,2018-06-03,14.72,False
3,2018-06-04,24.32,False
4,2018-06-05,32.64,False
5,2018-06-06,23.04,False
6,2018-06-07,64.0,False
7,2018-06-08,60.160000000000004,False
8,2018-06-09,14.72,False
9,2018-06-10,14.72,False
10,2018-06-11,32.0,False
11,2018-06-12,33.92,False
12,2018-06-13,38.4,False
13,2018-06-14,17.92,False
14,2018-06-15,17.28,False
15,2018-06-16,14.72,False
16,2018-06-17,9.6,False
17,2018-06-18,21.76,False
18,2018-06-19,21.76,False
19,2018-06-20,28.16,False
20,2018-06-21,34.56,False
21,2018-06-22,33.92,False
22,2018-06-23,16.64,False
23,2018-06-24,14.08,False
24,2018-06-25,26.240000000000002,False
25,2018-06-26,32.0,False
26,2018-06-27,30.72,False
27,2018-06-28,28.8,False
28,2018-06-29,34.56,False
29,2018-06-30,11.52,False
0,2018-07-01,8.4,False
1,2018-07-02,16.8,False
2,2018-07-03,10.080000000000002,False
3,2018-07-04,7.280000000000001,False
4,2018-07-05,17.360000000000003,False
5,2018-07-06,10.080000000000002,False
6,2018-07-07,4.48,False
7,2018-07-08,3.3600000000000003,False
8,2018-07-09,11.760000000000002,False
9,2018-07-10,17.92,False
10,2018-07-11,8.4,False
11,2018-07-12,26.880000000000003,False
12,2018-07-13,33.040000000000006,False
13,2018-07-14,17.360000000000003,False
14,2018-07-15,8.96,False
15,2018-07-16,26.320000000000004,False
16,2018-07-17,21.28,False
17,2018-07-18,20.720000000000002,False
18,2018-07-19,15.680000000000001,False
19,2018-07-20,23.520000000000003,False
20,2018-07-21,8.4,False
21,2018-07-22,8.4,False
22,2018-07-23,23.520000000000003,False
23,2018-07-24,23.520000000000003,False
24,2018-07-25,25.76,False
25,2018-07-26,56.00000000000001,False
26,2018-07-27,22.96,False
27,2018-07-28,6.720000000000001,False
28,2018-07-29,8.96,False
29,2018-07-30,24.080000000000002,False
30,2018-07-31,19.6,False
0,2018-08-01,32.76,False
1,2018-08-02,38.480000000000004,False
2,2018-08-03,29.12,False
3,2018-08-04,17.16,False
4,2018-08-05,9.36,False
5,2018-08-06,42.64,False
6,2018-08-07,38.480000000000004,False
7,2018-08-08,34.32,False
8,2018-08-09,28.080000000000002,False
9,2018-08-10,25.48,False
10,2018-08-11,9.36,False
11,2018-08-12,8.32,False
12,2018-08-13,28.080000000000002,False
13,2018-08-14,31.200000000000003,False
14,2018-08-15,33.800000000000004,False
15,2018-08-16,36.92,False
16,2018-08-17,32.24,False
17,2018-08-18,14.56,False
18,2018-08-19,11.440000000000001,False
19,2018-08-20,21.84,False
20,2018-08-21,31.720000000000002,False
21,2018-08-22,23.92,False
22,2018-08-23,21.84,False
23,2018-08-24,52.0,False
24,2018-08-25,25.48,False
25,2018-08-26,9.36,False
26,2018-08-27,32.76,False
27,2018-08-28,34.32,False
28,2018-08-29,35.88,False
29,2018-08-30,34.32,False
30,2018-08-31,25.48,False
0,2018-09-01,30.68,False
1,2018-09-02,10.4,False
2,2018-09-03,6.76,False
3,2018-09-04,17.68,False
4,2018-09-05,32.76,False
5,2018-09-06,23.92,False
6,2018-09-07,30.16,False
7,2018-09-08,9.88,False
8,2018-09-09,5.2,False
9,2018-09-10,45.24,False
10,2018-09-11,23.92,False
11,2018-09-12,32.24,False
12,2018-09-13,31.200000000000003,False
13,2018-09-14,22.880000000000003,False
14,2018-09-15,12.48,False
15,2018-09-16,0.0,False
16,2018-09-17,17.68,False
17,2018-09-18,26.0,False
18,2018-09-19,28.080000000000002,False
19,2018-09-20,45.760000000000005,False
20,2018-09-21,52.0,False
21,2018-09-22,9.88,False
22,2018-09-23,15.08,False
23,2018-09-24,39.52,False
24,2018-09-25,43.68,False
25,2018-09-26,41.08,False
26,2018-09-27,24.44,False
27,2018-09-28,33.800000000000004,False
28,2018-09-29,12.48,False
29,2018-09-30,5.2,False
0,2018-10-01,25.2,False
1,2018-10-02,20.16,False
2,2018-10-03,21.84,False
3,2018-10-04,10.92,False
4,2018-10-05,16.8,False
5,2018-10-06,10.08,False
6,2018-10-07,4.2,False
7,2018-10-08,12.6,False
8,2018-10-09,17.64,False
9,2018-10-10,26.88,False
10,2018-10-11,26.04,False
11,2018-10-12,22.68,False
12,2018-10-13,10.08,False
13,2018-10-14,5.04,False
14,2018-10-15,21.84,False
15,2018-10-16,17.64,False
16,2018-10-17,22.68,False
17,2018-10-18,14.28,False
18,2018-10-19,27.72,False
19,2018-10-20,7.56,False
20,2018-10-21,4.2,False
21,2018-10-22,25.2,False
22,2018-10-23,84.0,False
23,2018-10-24,47.04,False
24,2018-10-25,38.64,False
25,2018-10-26,26.88,False
26,2018-10-27,7.56,False
27,2018-10-28,3.36,False
28,2018-10-29,21.0,False
29,2018-10-30,19.32,False
30,2018-10-31,33.6,False
0,2018-11-01,49.64,False
1,2018-11-02,52.36000000000001,False
2,2018-11-03,19.040000000000003,False
3,2018-11-04,8.84,False
4,2018-11-05,53.040000000000006,False
5,2018-11-06,36.04,False
6,2018-11-07,33.32,False
7,2018-11-08,46.92,False
8,2018-11-09,27.200000000000003,False
9,2018-11-10,22.44,False
10,2018-11-11,8.84,False
11,2018-11-12,57.120000000000005,False
12,2018-11-13,42.160000000000004,False
13,2018-11-14,36.04,False
14,2018-11-15,34.68,False
15,2018-11-16,45.56,False
16,2018-11-17,21.080000000000002,False
17,2018-11-18,10.88,False
18,2018-11-19,39.440000000000005,False
19,2018-11-20,34.0,False
20,2018-11-21,31.96,False
21,2018-11-22,21.76,False
22,2018-11-23,18.360000000000003,False
23,2018-11-24,5.44,False
24,2018-11-25,10.88,False
25,2018-11-26,29.92,False
26,2018-11-27,36.720000000000006,False
27,2018-11-28,46.92,False
28,2018-11-29,61.2,False
29,2018-11-30,68.0,False
0,2018-12-01,30.0,False
1,2018-12-02,18.0,False
2,2018-12-03,46.8,False
3,2018-12-04,60.0,False
4,2018-12-05,7.8,False
5,2018-12-06,58.199999999999996,False
6,2018-12-07,38.4,False
7,2018-12-08,21.0,False
8,2018-12-09,12.0,False
9,2018-12-10,44.4,False
10,2018-12-11,26.4,False
11,2018-12-12,34.8,False
12,2018-12-13,43.8,False
13,2018-12-14,18.599999999999998,False
14,2018-12-15,24.599999999999998,False
15,2018-12-16,18.599999999999998,False
16,2018-12-17,36.6,False
17,2018-12-18,35.4,False
18,2018-12-19,30.599999999999998,False
19,2018-12-20,22.2,False
20,2018-12-21,47.4,False
21,2018-12-22,9.6,False
22,2018-12-23,25.2,False
23,2018-12-24,51.0,False
24,2018-12-25,13.799999999999999,False
25,2018-12-26,50.4,False
26,2018-12-27,36.6,False
27,2018-12-28,31.799999999999997,False
28,2018-12-29,18.599999999999998,False
29,2018-12-30,18.599999999999998,False
30,2018-12-31,24.599999999999998,False
0,2019-01-01,6.4,False
1,2019-01-02,12.16,False
2,2019-01-03,23.68,False
3,2019-01-04,21.76,False
4,2019-01-05,9.6,False
5,2019-01-06,8.32,False
6,2019-01-07,23.04,False
7,2019-01-08,14.08,False
8,2019-01-09,16.0,False
9,2019-01-10,17.92,False
10,2019-01-11,16.64,False
11,2019-01-12,4.48,False
12,2019-01-13,5.76,False
13,2019-01-14,12.8,False
14,2019-01-15,16.64,False
15,2019-01-16,17.28,False
16,2019-01-17,18.56,False
17,2019-01-18,24.32,False
18,2019-01-19,8.32,False
19,2019-01-20,7.04,False
20,2019-01-21,6.4,False
21,2019-01-22,17.28,False
22,2019-01-23,15.36,False
23,2019-01-24,16.64,False
24,2019-01-25,21.76,False
25,2019-01-26,6.4,False
26,2019-01-27,7.68,False
27,2019-01-28,23.68,False
28,2019-01-29,23.68,False
29,2019-01-30,64.0,False
30,2019-01-31,21.76,False
0,2019-02-01,67.0,False
1,2019-02-02,13.4,False
2,2019-02-03,5.36,False
3,2019-02-04,46.900000000000006,False
4,2019-02-05,44.220000000000006,False
5,2019-02-06,46.230000000000004,False
6,2019-02-07,50.92,False
7,2019-02-08,38.190000000000005,False
8,2019-02-09,8.040000000000001,False
9,2019-02-10,8.040000000000001,False
10,2019-02-11,31.490000000000002,False
11,2019-02-12,31.490000000000002,False
12,2019-02-13,34.17,False
13,2019-02-14,34.84,False
14,2019-02-15,28.810000000000002,False
15,2019-02-16,16.080000000000002,False
16,2019-02-17,10.72,False
17,2019-02-18,16.080000000000002,False
18,2019-02-19,50.25,False
19,2019-02-20,52.93,False
20,2019-02-21,32.160000000000004,False
21,2019-02-22,54.940000000000005,False
22,2019-02-23,18.76,False
23,2019-02-24,5.36,False
24,2019-02-25,24.790000000000003,False
25,2019-02-26,20.77,False
26,2019-02-27,30.82,False
27,2019-02-28,37.52,False
0,2019-03-01,63.0,False
1,2019-03-02,25.830000000000002,False
2,2019-03-03,7.5600000000000005,False
3,2019-03-04,55.44,False
