"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 31, 2018","200.77","199.38","200.91","199.29","4.02M","0.76%"
"Aug 30, 2018","199.26","201.00","201.44","199.10","2.83M","-1.20%"
"Aug 29, 2018","201.68","201.11","201.99","200.71","2.49M","-0.14%"
"Aug 28, 2018","201.97","202.30","202.42","200.63","3.52M","-0.00%"
"Aug 27, 2018","201.98","202.83","202.95","201.19","2.52M","0.34%"
"Aug 24, 2018","201.30","200.35","202.50","200.00","3.05M","0.57%"
"Aug 23, 2018","200.16","199.39","201.41","199.14","3.60M","0.60%"
"Aug 22, 2018","198.97","200.80","203.55","198.65","5.01M","-0.63%"
"Aug 21, 2018","200.23","198.83","200.74","198.41","4.12M","1.16%"
"Aug 20, 2018","197.93","195.84","198.44","195.40","2.96M","1.21%"
"Aug 17, 2018","195.56","195.60","195.98","194.82","3.89M","0.09%"
"Aug 16, 2018","195.39","194.02","196.09","193.72","5.69M","0.72%"
"Aug 15, 2018","193.99","191.75","194.18","191.09","6.05M","0.46%"
"Aug 14, 2018","193.10","195.17","195.98","191.27","11.49M","-0.54%"
"Aug 13, 2018","194.14","196.30","197.59","194.00","5.29M","-1.10%"
"Aug 10, 2018","196.30","197.34","197.93","195.64","2.87M","-0.90%"
"Aug 09, 2018","198.08","199.00","199.74","198.04","2.47M","0.03%"
"Aug 08, 2018","198.02","197.44","198.91","197.30","2.18M","0.49%"
"Aug 07, 2018","197.05","196.35","197.20","195.64","3.05M","0.69%"
"Aug 06, 2018","195.69","195.62","196.06","195.11","2.52M","0.03%"
"Aug 03, 2018","195.64","196.03","196.40","195.25","2.31M","-0.01%"
"Aug 02, 2018","195.66","195.10","195.84","193.55","3.54M","-0.33%"
"Aug 01, 2018","196.30","196.86","197.74","195.60","3.09M","-0.62%"
"Jul 31, 2018","197.52","197.69","198.03","196.87","2.80M","0.12%"
"Jul 30, 2018","197.28","196.53","197.57","196.40","2.33M","0.07%"
"Jul 27, 2018","197.14","200.21","200.49","196.68","3.87M","-1.13%"
"Jul 26, 2018","199.40","201.53","202.12","198.91","4.28M","-0.80%"
"Jul 25, 2018","201.00","201.40","202.29","199.07","4.38M","-0.49%"
"Jul 24, 2018","201.99","203.53","204.25","201.35","5.06M","-0.12%"
"Jul 23, 2018","202.23","202.46","203.39","201.90","2.26M","-0.11%"
"Jul 20, 2018","202.45","202.08","203.76","201.82","3.57M","-0.09%"
"Jul 19, 2018","202.63","200.89","203.23","200.55","3.69M","0.83%"
"Jul 18, 2018","200.97","201.02","201.92","200.19","3.79M","-0.06%"
"Jul 17, 2018","201.10","198.63","201.43","198.63","4.66M","1.12%"
