,date,MAT stock,isPartial
16,2016-10-17,13.600000000000001,False
17,2016-10-18,8.8,False
18,2016-10-19,40.0,False
19,2016-10-20,22.400000000000002,False
20,2016-10-21,9.200000000000001,False
21,2016-10-22,0.0,False
22,2016-10-23,20.8,False
23,2016-10-24,8.8,False
24,2016-10-25,13.200000000000001,False
25,2016-10-26,8.8,False
26,2016-10-27,9.200000000000001,False
27,2016-10-28,28.400000000000002,False
28,2016-10-29,0.0,False
29,2016-10-30,10.4,False
30,2016-10-31,18.400000000000002,False
0,2016-11-01,17.86,False
1,2016-11-02,31.54,False
2,2016-11-03,10.64,False
3,2016-11-04,25.46,False
4,2016-11-05,12.16,False
5,2016-11-06,11.78,False
6,2016-11-07,17.1,False
7,2016-11-08,10.26,False
8,2016-11-09,38.0,False
9,2016-11-10,10.64,False
10,2016-11-11,32.68,False
11,2016-11-12,0.0,False
12,2016-11-13,27.36,False
13,2016-11-14,24.32,False
14,2016-11-15,25.84,False
15,2016-11-16,15.58,False
16,2016-11-17,20.9,False
17,2016-11-18,21.66,False
18,2016-11-19,15.96,False
19,2016-11-20,0.0,False
20,2016-11-21,30.4,False
21,2016-11-22,13.68,False
22,2016-11-23,20.52,False
23,2016-11-24,21.28,False
24,2016-11-25,21.28,False
25,2016-11-26,11.78,False
26,2016-11-27,17.1,False
27,2016-11-28,19.38,False
28,2016-11-29,19.76,False
29,2016-11-30,13.3,False
0,2016-12-01,15.54,False
1,2016-12-02,31.919999999999998,False
2,2016-12-03,11.76,False
3,2016-12-04,16.38,False
4,2016-12-05,36.96,False
5,2016-12-06,14.7,False
6,2016-12-07,10.08,False
7,2016-12-08,36.12,False
8,2016-12-09,0.0,False
9,2016-12-10,23.52,False
10,2016-12-11,11.34,False
11,2016-12-12,9.66,False
12,2016-12-13,14.7,False
13,2016-12-14,10.08,False
14,2016-12-15,36.12,False
15,2016-12-16,21.84,False
16,2016-12-17,12.18,False
17,2016-12-18,12.18,False
18,2016-12-19,42.0,False
19,2016-12-20,10.5,False
20,2016-12-21,10.92,False
21,2016-12-22,21.84,False
22,2016-12-23,22.68,False
23,2016-12-24,26.04,False
24,2016-12-25,0.0,False
25,2016-12-26,34.44,False
26,2016-12-27,21.419999999999998,False
27,2016-12-28,0.0,False
28,2016-12-29,21.84,False
29,2016-12-30,17.22,False
30,2016-12-31,0.0,False
0,2017-01-01,13.42,False
1,2017-01-02,10.98,False
2,2017-01-03,32.33,False
3,2017-01-04,39.65,False
4,2017-01-05,32.94,False
5,2017-01-06,10.98,False
6,2017-01-07,0.0,False
7,2017-01-08,12.2,False
8,2017-01-09,36.6,False
9,2017-01-10,34.769999999999996,False
10,2017-01-11,20.74,False
11,2017-01-12,28.06,False
12,2017-01-13,28.669999999999998,False
13,2017-01-14,12.2,False
14,2017-01-15,11.59,False
15,2017-01-16,10.37,False
16,2017-01-17,17.08,False
17,2017-01-18,15.25,False
18,2017-01-19,34.769999999999996,False
19,2017-01-20,10.37,False
20,2017-01-21,23.79,False
21,2017-01-22,11.59,False
22,2017-01-23,10.37,False
23,2017-01-24,31.11,False
24,2017-01-25,51.85,False
25,2017-01-26,48.19,False
26,2017-01-27,61.0,False
27,2017-01-28,15.86,False
28,2017-01-29,17.69,False
29,2017-01-30,27.45,False
30,2017-01-31,35.99,False
0,2017-02-01,50.56,False
1,2017-02-02,51.84,False
2,2017-02-03,26.88,False
3,2017-02-04,24.32,False
4,2017-02-05,14.72,False
5,2017-02-06,57.6,False
6,2017-02-07,16.64,False
7,2017-02-08,46.72,False
8,2017-02-09,51.84,False
9,2017-02-10,60.160000000000004,False
10,2017-02-11,29.44,False
11,2017-02-12,19.2,False
12,2017-02-13,24.96,False
13,2017-02-14,46.72,False
14,2017-02-15,56.32,False
15,2017-02-16,46.72,False
16,2017-02-17,64.0,False
17,2017-02-18,29.44,False
18,2017-02-19,19.2,False
19,2017-02-20,25.6,False
20,2017-02-21,29.44,False
21,2017-02-22,21.12,False
22,2017-02-23,25.6,False
23,2017-02-24,13.44,False
24,2017-02-25,14.72,False
25,2017-02-26,14.72,False
26,2017-02-27,16.64,False
27,2017-02-28,21.12,False
0,2017-03-01,51.300000000000004,False
1,2017-03-02,31.860000000000003,False
2,2017-03-03,54.0,False
3,2017-03-04,19.44,False
4,2017-03-05,22.14,False
5,2017-03-06,37.800000000000004,False
6,2017-03-07,37.260000000000005,False
7,2017-03-08,25.92,False
8,2017-03-09,38.88,False
9,2017-03-10,36.18,False
10,2017-03-11,52.92,False
11,2017-03-12,0.0,False
12,2017-03-13,16.200000000000003,False
13,2017-03-14,25.92,False
14,2017-03-15,22.14,False
15,2017-03-16,39.96,False
16,2017-03-17,34.56,False
17,2017-03-18,15.120000000000001,False
18,2017-03-19,15.120000000000001,False
19,2017-03-20,44.28,False
20,2017-03-21,26.46,False
21,2017-03-22,25.92,False
22,2017-03-23,13.5,False
23,2017-03-24,45.36,False
24,2017-03-25,15.120000000000001,False
25,2017-03-26,15.120000000000001,False
26,2017-03-27,17.28,False
27,2017-03-28,13.5,False
28,2017-03-29,39.96,False
29,2017-03-30,27.0,False
30,2017-03-31,14.040000000000001,False
0,2017-04-01,9.0,False
1,2017-04-02,24.0,False
2,2017-04-03,15.0,False
3,2017-04-04,22.5,False
4,2017-04-05,20.25,False
5,2017-04-06,18.0,False
6,2017-04-07,21.0,False
7,2017-04-08,18.0,False
8,2017-04-09,22.5,False
9,2017-04-10,15.75,False
10,2017-04-11,26.25,False
11,2017-04-12,42.0,False
12,2017-04-13,18.75,False
13,2017-04-14,17.25,False
14,2017-04-15,0.0,False
15,2017-04-16,18.0,False
16,2017-04-17,8.25,False
17,2017-04-18,20.25,False
18,2017-04-19,20.25,False
19,2017-04-20,23.25,False
20,2017-04-21,75.0,False
21,2017-04-22,15.0,False
22,2017-04-23,23.25,False
23,2017-04-24,27.75,False
24,2017-04-25,30.0,False
25,2017-04-26,24.75,False
26,2017-04-27,20.25,False
27,2017-04-28,21.0,False
28,2017-04-29,15.0,False
29,2017-04-30,15.0,False
0,2017-05-01,21.73,False
1,2017-05-02,24.380000000000003,False
2,2017-05-03,32.33,False
3,2017-05-04,28.62,False
4,2017-05-05,16.96,False
5,2017-05-06,28.62,False
6,2017-05-07,13.780000000000001,False
7,2017-05-08,28.62,False
8,2017-05-09,28.09,False
9,2017-05-10,32.33,False
10,2017-05-11,37.1,False
11,2017-05-12,42.93,False
12,2017-05-13,14.31,False
13,2017-05-14,21.73,False
14,2017-05-15,38.690000000000005,False
15,2017-05-16,21.73,False
16,2017-05-17,30.740000000000002,False
17,2017-05-18,17.490000000000002,False
18,2017-05-19,40.81,False
19,2017-05-20,15.370000000000001,False
20,2017-05-21,0.0,False
21,2017-05-22,45.580000000000005,False
22,2017-05-23,46.64,False
23,2017-05-24,53.0,False
24,2017-05-25,27.03,False
25,2017-05-26,37.1,False
26,2017-05-27,15.9,False
27,2017-05-28,0.0,False
28,2017-05-29,13.780000000000001,False
29,2017-05-30,31.8,False
30,2017-05-31,12.72,False
0,2017-06-01,51.0,False
1,2017-06-02,24.0,False
2,2017-06-03,48.6,False
3,2017-06-04,15.6,False
4,2017-06-05,31.799999999999997,False
5,2017-06-06,30.599999999999998,False
6,2017-06-07,40.199999999999996,False
7,2017-06-08,27.0,False
8,2017-06-09,28.2,False
9,2017-06-10,16.2,False
10,2017-06-11,32.4,False
11,2017-06-12,60.0,False
12,2017-06-13,22.2,False
13,2017-06-14,18.0,False
14,2017-06-15,55.8,False
15,2017-06-16,47.4,False
16,2017-06-17,16.2,False
17,2017-06-18,32.4,False
18,2017-06-19,36.0,False
19,2017-06-20,34.8,False
20,2017-06-21,32.4,False
21,2017-06-22,30.599999999999998,False
22,2017-06-23,36.6,False
23,2017-06-24,47.4,False
24,2017-06-25,21.599999999999998,False
25,2017-06-26,22.8,False
26,2017-06-27,55.8,False
27,2017-06-28,23.4,False
28,2017-06-29,28.2,False
29,2017-06-30,33.6,False
0,2017-07-01,34.32,False
1,2017-07-02,26.0,False
2,2017-07-03,22.880000000000003,False
3,2017-07-04,30.68,False
4,2017-07-05,30.68,False
5,2017-07-06,35.36,False
6,2017-07-07,31.200000000000003,False
7,2017-07-08,52.0,False
8,2017-07-09,17.16,False
9,2017-07-10,29.64,False
10,2017-07-11,14.56,False
11,2017-07-12,14.56,False
12,2017-07-13,37.44,False
13,2017-07-14,22.880000000000003,False
14,2017-07-15,17.16,False
15,2017-07-16,51.480000000000004,False
16,2017-07-17,24.96,False
17,2017-07-18,22.36,False
18,2017-07-19,29.64,False
19,2017-07-20,51.480000000000004,False
20,2017-07-21,25.48,False
21,2017-07-22,28.6,False
22,2017-07-23,17.16,False
23,2017-07-24,43.68,False
24,2017-07-25,33.800000000000004,False
25,2017-07-26,43.160000000000004,False
26,2017-07-27,51.480000000000004,False
27,2017-07-28,50.440000000000005,False
28,2017-07-29,26.0,False
29,2017-07-30,34.32,False
30,2017-07-31,48.36,False
0,2017-08-01,20.67,False
1,2017-08-02,36.04,False
2,2017-08-03,12.72,False
3,2017-08-04,53.0,False
4,2017-08-05,14.84,False
5,2017-08-06,0.0,False
6,2017-08-07,24.91,False
7,2017-08-08,44.52,False
8,2017-08-09,21.200000000000003,False
9,2017-08-10,34.45,False
10,2017-08-11,31.270000000000003,False
11,2017-08-12,29.68,False
12,2017-08-13,0.0,False
13,2017-08-14,19.61,False
14,2017-08-15,13.25,False
15,2017-08-16,12.72,False
16,2017-08-17,34.45,False
17,2017-08-18,26.5,False
18,2017-08-19,36.57,False
19,2017-08-20,14.31,False
20,2017-08-21,29.150000000000002,False
21,2017-08-22,33.39,False
22,2017-08-23,25.44,False
23,2017-08-24,50.88,False
24,2017-08-25,26.5,False
25,2017-08-26,19.61,False
26,2017-08-27,14.31,False
27,2017-08-28,25.44,False
28,2017-08-29,33.39,False
29,2017-08-30,33.92,False
30,2017-08-31,29.68,False
0,2017-09-01,12.65,False
1,2017-09-02,9.350000000000001,False
2,2017-09-03,9.350000000000001,False
3,2017-09-04,8.25,False
4,2017-09-05,20.900000000000002,False
5,2017-09-06,28.05,False
6,2017-09-07,29.700000000000003,False
7,2017-09-08,13.750000000000002,False
8,2017-09-09,0.0,False
9,2017-09-10,8.8,False
10,2017-09-11,15.950000000000001,False
11,2017-09-12,7.700000000000001,False
12,2017-09-13,23.650000000000002,False
13,2017-09-14,10.450000000000001,False
14,2017-09-15,22.0,False
15,2017-09-16,28.05,False
16,2017-09-17,8.8,False
17,2017-09-18,20.900000000000002,False
18,2017-09-19,55.00000000000001,False
19,2017-09-20,31.900000000000002,False
20,2017-09-21,15.950000000000001,False
21,2017-09-22,22.0,False
22,2017-09-23,0.0,False
23,2017-09-24,18.150000000000002,False
24,2017-09-25,31.900000000000002,False
25,2017-09-26,19.25,False
26,2017-09-27,7.700000000000001,False
27,2017-09-28,15.950000000000001,False
28,2017-09-29,28.05,False
29,2017-09-30,13.750000000000002,False
0,2017-10-01,13.86,False
1,2017-10-02,16.38,False
2,2017-10-03,13.86,False
3,2017-10-04,18.9,False
4,2017-10-05,25.2,False
5,2017-10-06,17.01,False
6,2017-10-07,14.49,False
7,2017-10-08,0.0,False
8,2017-10-09,30.240000000000002,False
9,2017-10-10,27.09,False
10,2017-10-11,22.05,False
11,2017-10-12,13.86,False
12,2017-10-13,28.35,False
13,2017-10-14,19.53,False
14,2017-10-15,9.45,False
15,2017-10-16,27.09,False
16,2017-10-17,21.42,False
17,2017-10-18,13.86,False
18,2017-10-19,8.19,False
19,2017-10-20,17.01,False
20,2017-10-21,12.6,False
21,2017-10-22,13.86,False
22,2017-10-23,28.35,False
23,2017-10-24,20.16,False
24,2017-10-25,20.16,False
25,2017-10-26,38.43,False
26,2017-10-27,63.0,False
27,2017-10-28,13.86,False
28,2017-10-29,13.86,False
29,2017-10-30,21.42,False
30,2017-10-31,30.240000000000002,False
0,2017-11-01,21.0,False
1,2017-11-02,14.0,False
2,2017-11-03,22.0,False
3,2017-11-04,7.0,False
4,2017-11-05,7.0,False
5,2017-11-06,18.0,False
6,2017-11-07,14.0,False
7,2017-11-08,18.0,False
8,2017-11-09,24.0,False
9,2017-11-10,31.0,False
10,2017-11-11,39.0,False
11,2017-11-12,9.0,False
12,2017-11-13,100.0,False
13,2017-11-14,70.0,False
14,2017-11-15,49.0,False
15,2017-11-16,47.0,False
16,2017-11-17,39.0,False
17,2017-11-18,10.0,False
18,2017-11-19,13.0,False
19,2017-11-20,30.0,False
20,2017-11-21,20.0,False
21,2017-11-22,14.0,False
22,2017-11-23,24.0,False
23,2017-11-24,18.0,False
24,2017-11-25,10.0,False
25,2017-11-26,7.0,False
26,2017-11-27,25.0,False
27,2017-11-28,14.0,False
28,2017-11-29,32.0,False
29,2017-11-30,14.0,False
0,2017-12-01,27.929999999999996,False
1,2017-12-02,18.81,False
2,2017-12-03,18.24,False
3,2017-12-04,21.659999999999997,False
4,2017-12-05,28.499999999999996,False
5,2017-12-06,54.15,False
6,2017-12-07,39.9,False
7,2017-12-08,28.499999999999996,False
8,2017-12-09,25.08,False
9,2017-12-10,36.48,False
10,2017-12-11,24.509999999999998,False
11,2017-12-12,42.74999999999999,False
12,2017-12-13,17.669999999999998,False
13,2017-12-14,44.459999999999994,False
14,2017-12-15,56.99999999999999,False
15,2017-12-16,25.08,False
16,2017-12-17,12.54,False
17,2017-12-18,33.059999999999995,False
18,2017-12-19,29.639999999999997,False
19,2017-12-20,38.19,False
20,2017-12-21,38.76,False
21,2017-12-22,28.499999999999996,False
22,2017-12-23,26.22,False
23,2017-12-24,41.61,False
24,2017-12-25,27.929999999999996,False
25,2017-12-26,24.509999999999998,False
26,2017-12-27,42.74999999999999,False
27,2017-12-28,27.36,False
28,2017-12-29,18.24,False
29,2017-12-30,13.11,False
30,2017-12-31,19.95,False
0,2018-01-01,20.16,False
1,2018-01-02,22.68,False
2,2018-01-03,10.71,False
3,2018-01-04,27.72,False
4,2018-01-05,22.05,False
5,2018-01-06,42.84,False
6,2018-01-07,11.97,False
7,2018-01-08,21.42,False
8,2018-01-09,52.92,False
9,2018-01-10,32.13,False
10,2018-01-11,21.42,False
11,2018-01-12,39.06,False
12,2018-01-13,24.57,False
13,2018-01-14,24.57,False
14,2018-01-15,10.71,False
15,2018-01-16,31.5,False
16,2018-01-17,15.75,False
17,2018-01-18,26.46,False
18,2018-01-19,22.05,False
19,2018-01-20,11.97,False
20,2018-01-21,11.97,False
21,2018-01-22,15.75,False
22,2018-01-23,36.54,False
23,2018-01-24,63.0,False
24,2018-01-25,26.46,False
25,2018-01-26,11.34,False
26,2018-01-27,11.97,False
27,2018-01-28,35.910000000000004,False
28,2018-01-29,26.46,False
29,2018-01-30,10.71,False
30,2018-01-31,31.5,False
0,2018-02-01,48.1,False
1,2018-02-02,65.0,False
2,2018-02-03,20.8,False
3,2018-02-04,0.0,False
4,2018-02-05,32.5,False
5,2018-02-06,20.8,False
6,2018-02-07,32.5,False
7,2018-02-08,24.05,False
8,2018-02-09,31.200000000000003,False
9,2018-02-10,20.8,False
10,2018-02-11,16.900000000000002,False
11,2018-02-12,18.2,False
12,2018-02-13,14.950000000000001,False
13,2018-02-14,13.65,False
14,2018-02-15,18.2,False
15,2018-02-16,23.400000000000002,False
16,2018-02-17,20.8,False
17,2018-02-18,10.4,False
18,2018-02-19,9.1,False
19,2018-02-20,29.25,False
20,2018-02-21,17.55,False
21,2018-02-22,20.8,False
22,2018-02-23,24.7,False
23,2018-02-24,40.95,False
24,2018-02-25,9.75,False
25,2018-02-26,26.0,False
26,2018-02-27,17.55,False
27,2018-02-28,17.55,False
0,2018-03-01,18.3,False
1,2018-03-02,32.94,False
2,2018-03-03,0.0,False
3,2018-03-04,14.64,False
4,2018-03-05,23.18,False
5,2018-03-06,23.18,False
6,2018-03-07,26.23,False
7,2018-03-08,18.91,False
8,2018-03-09,61.0,False
9,2018-03-10,22.57,False
10,2018-03-11,18.3,False
11,2018-03-12,35.38,False
12,2018-03-13,23.79,False
13,2018-03-14,31.11,False
14,2018-03-15,34.16,False
15,2018-03-16,29.89,False
16,2018-03-17,9.15,False
17,2018-03-18,0.0,False
18,2018-03-19,15.86,False
19,2018-03-20,31.72,False
20,2018-03-21,15.86,False
21,2018-03-22,15.86,False
22,2018-03-23,16.47,False
23,2018-03-24,23.18,False
24,2018-03-25,0.0,False
25,2018-03-26,39.65,False
26,2018-03-27,24.4,False
27,2018-03-28,13.42,False
28,2018-03-29,17.08,False
29,2018-03-30,24.4,False
30,2018-03-31,23.18,False
0,2018-04-01,22.229999999999997,False
1,2018-04-02,23.369999999999997,False
2,2018-04-03,25.65,False
3,2018-04-04,22.229999999999997,False
4,2018-04-05,26.22,False
5,2018-04-06,17.669999999999998,False
6,2018-04-07,13.11,False
7,2018-04-08,12.54,False
8,2018-04-09,51.3,False
9,2018-04-10,40.47,False
10,2018-04-11,39.9,False
11,2018-04-12,27.929999999999996,False
12,2018-04-13,23.369999999999997,False
13,2018-04-14,13.11,False
14,2018-04-15,12.54,False
15,2018-04-16,27.36,False
16,2018-04-17,25.65,False
17,2018-04-18,22.229999999999997,False
18,2018-04-19,56.99999999999999,False
19,2018-04-20,46.739999999999995,False
20,2018-04-21,39.33,False
21,2018-04-22,25.65,False
22,2018-04-23,25.08,False
23,2018-04-24,32.489999999999995,False
24,2018-04-25,18.24,False
25,2018-04-26,33.629999999999995,False
26,2018-04-27,19.38,False
27,2018-04-28,21.659999999999997,False
28,2018-04-29,17.099999999999998,False
29,2018-04-30,30.209999999999997,False
0,2018-05-01,26.52,False
1,2018-05-02,33.800000000000004,False
2,2018-05-03,33.800000000000004,False
3,2018-05-04,35.36,False
4,2018-05-05,45.24,False
5,2018-05-06,21.84,False
6,2018-05-07,29.64,False
7,2018-05-08,37.96,False
8,2018-05-09,25.48,False
9,2018-05-10,34.32,False
10,2018-05-11,43.68,False
11,2018-05-12,15.08,False
12,2018-05-13,14.56,False
13,2018-05-14,33.800000000000004,False
14,2018-05-15,33.800000000000004,False
15,2018-05-16,25.48,False
16,2018-05-17,38.480000000000004,False
17,2018-05-18,40.04,False
18,2018-05-19,15.08,False
19,2018-05-20,30.16,False
20,2018-05-21,39.0,False
21,2018-05-22,37.96,False
22,2018-05-23,13.0,False
23,2018-05-24,52.0,False
24,2018-05-25,22.36,False
25,2018-05-26,15.08,False
26,2018-05-27,19.76,False
27,2018-05-28,26.52,False
28,2018-05-29,21.32,False
29,2018-05-30,17.16,False
30,2018-05-31,32.76,False
0,2018-06-01,46.0,False
1,2018-06-02,17.48,False
2,2018-06-03,25.76,False
3,2018-06-04,25.76,False
4,2018-06-05,11.040000000000001,False
5,2018-06-06,22.080000000000002,False
6,2018-06-07,33.120000000000005,False
7,2018-06-08,28.52,False
8,2018-06-09,17.02,False
9,2018-06-10,32.2,False
10,2018-06-11,31.740000000000002,False
11,2018-06-12,40.480000000000004,False
12,2018-06-13,27.6,False
13,2018-06-14,27.14,False
14,2018-06-15,17.48,False
15,2018-06-16,12.88,False
16,2018-06-17,12.42,False
17,2018-06-18,27.14,False
18,2018-06-19,26.68,False
19,2018-06-20,43.24,False
20,2018-06-21,11.040000000000001,False
21,2018-06-22,18.86,False
22,2018-06-23,17.02,False
23,2018-06-24,25.3,False
24,2018-06-25,14.26,False
25,2018-06-26,14.26,False
26,2018-06-27,10.58,False
27,2018-06-28,16.560000000000002,False
28,2018-06-29,17.48,False
29,2018-06-30,18.86,False
0,2018-07-01,13.44,False
1,2018-07-02,27.36,False
2,2018-07-03,27.36,False
3,2018-07-04,16.32,False
4,2018-07-05,20.16,False
5,2018-07-06,27.84,False
6,2018-07-07,13.44,False
7,2018-07-08,13.44,False
8,2018-07-09,35.04,False
9,2018-07-10,34.08,False
10,2018-07-11,29.279999999999998,False
11,2018-07-12,28.32,False
12,2018-07-13,25.439999999999998,False
13,2018-07-14,13.92,False
14,2018-07-15,13.92,False
15,2018-07-16,28.32,False
16,2018-07-17,17.759999999999998,False
17,2018-07-18,20.16,False
18,2018-07-19,20.16,False
19,2018-07-20,33.6,False
20,2018-07-21,13.92,False
21,2018-07-22,0.0,False
22,2018-07-23,44.16,False
23,2018-07-24,15.84,False
24,2018-07-25,41.76,False
25,2018-07-26,48.0,False
26,2018-07-27,24.48,False
27,2018-07-28,20.64,False
28,2018-07-29,13.92,False
29,2018-07-30,19.68,False
30,2018-07-31,29.279999999999998,False
0,2018-08-01,32.04,False
1,2018-08-02,15.84,False
2,2018-08-03,11.16,False
3,2018-08-04,14.04,False
4,2018-08-05,9.36,False
5,2018-08-06,13.32,False
6,2018-08-07,7.92,False
7,2018-08-08,29.16,False
8,2018-08-09,7.92,False
9,2018-08-10,16.56,False
10,2018-08-11,12.6,False
11,2018-08-12,13.68,False
12,2018-08-13,24.48,False
13,2018-08-14,8.28,False
14,2018-08-15,16.56,False
15,2018-08-16,13.68,False
16,2018-08-17,8.28,False
17,2018-08-18,9.36,False
18,2018-08-19,9.36,False
19,2018-08-20,11.16,False
20,2018-08-21,16.56,False
21,2018-08-22,14.04,False
22,2018-08-23,13.68,False
23,2018-08-24,11.16,False
24,2018-08-25,9.36,False
25,2018-08-26,9.36,False
26,2018-08-27,12.24,False
27,2018-08-28,7.92,False
28,2018-08-29,36.0,False
29,2018-08-30,18.72,False
30,2018-08-31,8.28,False
0,2018-09-01,15.399999999999999,False
1,2018-09-02,31.15,False
2,2018-09-03,18.2,False
3,2018-09-04,35.0,False
4,2018-09-05,8.75,False
5,2018-09-06,13.299999999999999,False
6,2018-09-07,28.0,False
7,2018-09-08,10.149999999999999,False
8,2018-09-09,10.149999999999999,False
9,2018-09-10,22.049999999999997,False
10,2018-09-11,26.25,False
11,2018-09-12,26.25,False
12,2018-09-13,18.2,False
13,2018-09-14,18.549999999999997,False
14,2018-09-15,10.149999999999999,False
15,2018-09-16,20.299999999999997,False
16,2018-09-17,26.599999999999998,False
17,2018-09-18,8.75,False
18,2018-09-19,13.299999999999999,False
19,2018-09-20,17.849999999999998,False
20,2018-09-21,18.2,False
21,2018-09-22,10.149999999999999,False
22,2018-09-23,9.799999999999999,False
23,2018-09-24,26.599999999999998,False
24,2018-09-25,26.25,False
25,2018-09-26,26.25,False
26,2018-09-27,13.299999999999999,False
27,2018-09-28,22.75,False
28,2018-09-29,10.149999999999999,False
29,2018-09-30,0.0,False
0,2018-10-01,9.600000000000001,False
1,2018-10-02,9.600000000000001,False
2,2018-10-03,24.400000000000002,False
3,2018-10-04,0.0,False
4,2018-10-05,36.0,False
5,2018-10-06,17.2,False
6,2018-10-07,10.8,False
7,2018-10-08,24.8,False
8,2018-10-09,33.2,False
9,2018-10-10,10.0,False
10,2018-10-11,25.200000000000003,False
11,2018-10-12,20.8,False
12,2018-10-13,11.600000000000001,False
13,2018-10-14,11.600000000000001,False
14,2018-10-15,40.0,False
15,2018-10-16,24.8,False
16,2018-10-17,30.0,False
17,2018-10-18,15.200000000000001,False
18,2018-10-19,0.0,False
19,2018-10-20,11.600000000000001,False
20,2018-10-21,11.200000000000001,False
21,2018-10-22,14.8,False
22,2018-10-23,19.6,False
23,2018-10-24,9.600000000000001,False
24,2018-10-25,39.6,False
25,2018-10-26,36.4,False
26,2018-10-27,22.0,False
27,2018-10-28,10.8,False
28,2018-10-29,28.400000000000002,False
29,2018-10-30,9.600000000000001,False
30,2018-10-31,25.200000000000003,False
0,2018-11-01,36.0,False
1,2018-11-02,22.68,False
2,2018-11-03,9.719999999999999,False
3,2018-11-04,23.759999999999998,False
4,2018-11-05,16.2,False
5,2018-11-06,17.28,False
6,2018-11-07,24.84,False
7,2018-11-08,25.2,False
8,2018-11-09,13.32,False
9,2018-11-10,10.08,False
10,2018-11-11,14.399999999999999,False
11,2018-11-12,12.6,False
12,2018-11-13,16.919999999999998,False
13,2018-11-14,30.24,False
14,2018-11-15,17.28,False
15,2018-11-16,17.64,False
16,2018-11-17,0.0,False
17,2018-11-18,19.439999999999998,False
18,2018-11-19,12.959999999999999,False
19,2018-11-20,34.199999999999996,False
20,2018-11-21,17.64,False
21,2018-11-22,21.96,False
22,2018-11-23,17.64,False
23,2018-11-24,9.719999999999999,False
24,2018-11-25,9.719999999999999,False
25,2018-11-26,16.56,False
26,2018-11-27,20.88,False
27,2018-11-28,16.919999999999998,False
28,2018-11-29,17.28,False
29,2018-11-30,12.959999999999999,False
0,2018-12-01,22.56,False
1,2018-12-02,13.16,False
2,2018-12-03,31.02,False
3,2018-12-04,17.39,False
4,2018-12-05,23.029999999999998,False
5,2018-12-06,23.97,False
6,2018-12-07,28.669999999999998,False
7,2018-12-08,41.36,False
8,2018-12-09,26.79,False
9,2018-12-10,23.97,False
10,2018-12-11,19.27,False
11,2018-12-12,23.97,False
12,2018-12-13,20.209999999999997,False
13,2018-12-14,23.97,False
14,2018-12-15,14.1,False
15,2018-12-16,20.68,False
16,2018-12-17,29.61,False
17,2018-12-18,23.029999999999998,False
18,2018-12-19,16.45,False
19,2018-12-20,33.839999999999996,False
20,2018-12-21,46.529999999999994,False
21,2018-12-22,18.799999999999997,False
22,2018-12-23,14.569999999999999,False
23,2018-12-24,42.3,False
24,2018-12-25,45.12,False
25,2018-12-26,13.16,False
26,2018-12-27,47.0,False
27,2018-12-28,43.71,False
28,2018-12-29,14.1,False
29,2018-12-30,14.1,False
30,2018-12-31,41.83,False
0,2019-01-01,13.719999999999999,False
1,2019-01-02,28.91,False
2,2019-01-03,17.15,False
3,2019-01-04,28.91,False
4,2019-01-05,18.62,False
5,2019-01-06,24.99,False
6,2019-01-07,44.589999999999996,False
7,2019-01-08,43.12,False
8,2019-01-09,22.05,False
9,2019-01-10,27.439999999999998,False
10,2019-01-11,23.03,False
11,2019-01-12,12.25,False
12,2019-01-13,0.0,False
13,2019-01-14,16.169999999999998,False
14,2019-01-15,26.95,False
15,2019-01-16,49.0,False
16,2019-01-17,10.78,False
17,2019-01-18,11.27,False
18,2019-01-19,37.24,False
19,2019-01-20,17.64,False
20,2019-01-21,16.169999999999998,False
21,2019-01-22,21.07,False
22,2019-01-23,31.36,False
23,2019-01-24,21.07,False
24,2019-01-25,38.71,False
25,2019-01-26,12.25,False
26,2019-01-27,24.5,False
27,2019-01-28,10.78,False
28,2019-01-29,26.46,False
29,2019-01-30,0.0,False
30,2019-01-31,10.78,False
0,2019-02-01,14.94,False
1,2019-02-02,12.45,False
2,2019-02-03,16.599999999999998,False
3,2019-02-04,12.45,False
4,2019-02-05,10.79,False
5,2019-02-06,7.47,False
6,2019-02-07,36.519999999999996,False
7,2019-02-08,83.0,False
8,2019-02-09,16.599999999999998,False
9,2019-02-10,16.599999999999998,False
10,2019-02-11,19.09,False
11,2019-02-12,24.07,False
12,2019-02-13,26.56,False
13,2019-02-14,17.43,False
14,2019-02-15,71.38,False
15,2019-02-16,53.12,False
16,2019-02-17,24.9,False
17,2019-02-18,17.43,False
18,2019-02-19,31.54,False
19,2019-02-20,29.049999999999997,False
20,2019-02-21,24.07,False
21,2019-02-22,22.41,False
22,2019-02-23,16.599999999999998,False
23,2019-02-24,20.75,False
24,2019-02-25,21.58,False
25,2019-02-26,21.58,False
26,2019-02-27,9.129999999999999,False
27,2019-02-28,22.41,False
0,2019-03-01,29.24,False
1,2019-03-02,18.06,False
2,2019-03-03,12.04,False
3,2019-03-04,28.81,False
4,2019-03-05,43.0,False
5,2019-03-06,17.2,False
6,2019-03-07,24.94,False
7,2019-03-08,33.11,False
8,2019-03-09,12.47,False
9,2019-03-10,23.65,False
10,2019-03-11,21.5,False
11,2019-03-12,14.19,False
12,2019-03-13,27.95,False
13,2019-03-14,15.91,False
14,2019-03-15,10.75,False
15,2019-03-16,0.0,False
16,2019-03-17,30.099999999999998,False
17,2019-03-18,10.75,False
18,2019-03-19,13.76,False
