,date,MSFT stock,isPartial
22,2016-10-23,2.75,False
23,2016-10-24,8.75,False
24,2016-10-25,9.5,False
25,2016-10-26,6.5,False
26,2016-10-27,8.0,False
27,2016-10-28,9.5,False
28,2016-10-29,1.75,False
29,2016-10-30,1.25,False
30,2016-10-31,4.75,False
0,2016-11-01,11.73,False
1,2016-11-02,15.180000000000001,False
2,2016-11-03,9.43,False
3,2016-11-04,9.43,False
4,2016-11-05,2.7600000000000002,False
5,2016-11-06,2.3000000000000003,False
6,2016-11-07,11.270000000000001,False
7,2016-11-08,11.040000000000001,False
8,2016-11-09,23.0,False
9,2016-11-10,18.17,False
10,2016-11-11,14.49,False
11,2016-11-12,2.3000000000000003,False
12,2016-11-13,1.84,False
13,2016-11-14,9.200000000000001,False
14,2016-11-15,14.26,False
15,2016-11-16,16.79,False
16,2016-11-17,13.57,False
17,2016-11-18,13.8,False
18,2016-11-19,3.68,False
19,2016-11-20,1.84,False
20,2016-11-21,9.66,False
21,2016-11-22,15.64,False
22,2016-11-23,14.72,False
23,2016-11-24,4.140000000000001,False
24,2016-11-25,4.6000000000000005,False
25,2016-11-26,3.68,False
26,2016-11-27,1.84,False
27,2016-11-28,12.65,False
28,2016-11-29,8.97,False
29,2016-11-30,10.58,False
0,2016-12-01,15.41,False
1,2016-12-02,12.190000000000001,False
2,2016-12-03,4.6000000000000005,False
3,2016-12-04,2.5300000000000002,False
4,2016-12-05,16.330000000000002,False
5,2016-12-06,15.180000000000001,False
6,2016-12-07,14.72,False
7,2016-12-08,23.0,False
8,2016-12-09,18.400000000000002,False
9,2016-12-10,6.9,False
10,2016-12-11,4.83,False
11,2016-12-12,10.58,False
12,2016-12-13,20.470000000000002,False
13,2016-12-14,18.400000000000002,False
14,2016-12-15,15.870000000000001,False
15,2016-12-16,15.41,False
16,2016-12-17,7.82,False
17,2016-12-18,3.91,False
18,2016-12-19,22.540000000000003,False
19,2016-12-20,20.01,False
20,2016-12-21,15.41,False
21,2016-12-22,22.080000000000002,False
22,2016-12-23,16.79,False
23,2016-12-24,4.6000000000000005,False
24,2016-12-25,2.5300000000000002,False
25,2016-12-26,4.83,False
26,2016-12-27,13.110000000000001,False
27,2016-12-28,14.72,False
28,2016-12-29,12.65,False
29,2016-12-30,11.73,False
30,2016-12-31,4.140000000000001,False
0,2017-01-01,2.16,False
1,2017-01-02,1.62,False
2,2017-01-03,6.75,False
3,2017-01-04,5.67,False
4,2017-01-05,8.64,False
5,2017-01-06,9.450000000000001,False
6,2017-01-07,2.97,False
7,2017-01-08,1.62,False
8,2017-01-09,4.32,False
9,2017-01-10,5.67,False
10,2017-01-11,8.370000000000001,False
11,2017-01-12,5.67,False
12,2017-01-13,8.100000000000001,False
13,2017-01-14,1.8900000000000001,False
14,2017-01-15,1.35,False
15,2017-01-16,2.97,False
16,2017-01-17,7.0200000000000005,False
17,2017-01-18,4.32,False
18,2017-01-19,4.86,False
19,2017-01-20,7.290000000000001,False
20,2017-01-21,2.7,False
21,2017-01-22,1.35,False
22,2017-01-23,5.67,False
23,2017-01-24,7.5600000000000005,False
24,2017-01-25,9.72,False
25,2017-01-26,26.19,False
26,2017-01-27,27.0,False
27,2017-01-28,5.67,False
28,2017-01-29,2.7,False
29,2017-01-30,12.690000000000001,False
30,2017-01-31,11.34,False
0,2017-02-01,21.330000000000002,False
1,2017-02-02,27.0,False
2,2017-02-03,25.650000000000002,False
3,2017-02-04,11.07,False
4,2017-02-05,4.050000000000001,False
5,2017-02-06,21.060000000000002,False
6,2017-02-07,18.36,False
7,2017-02-08,19.71,False
8,2017-02-09,19.98,False
9,2017-02-10,21.87,False
10,2017-02-11,10.530000000000001,False
11,2017-02-12,3.5100000000000002,False
12,2017-02-13,22.950000000000003,False
13,2017-02-14,24.3,False
14,2017-02-15,15.66,False
15,2017-02-16,26.46,False
16,2017-02-17,21.6,False
17,2017-02-18,7.83,False
18,2017-02-19,3.7800000000000002,False
19,2017-02-20,7.0200000000000005,False
20,2017-02-21,16.740000000000002,False
21,2017-02-22,19.98,False
22,2017-02-23,22.950000000000003,False
23,2017-02-24,21.330000000000002,False
24,2017-02-25,5.4,False
25,2017-02-26,6.48,False
26,2017-02-27,18.09,False
27,2017-02-28,17.28,False
0,2017-03-01,25.220000000000002,False
1,2017-03-02,26.0,False
2,2017-03-03,22.36,False
3,2017-03-04,4.42,False
4,2017-03-05,3.38,False
5,2017-03-06,17.16,False
6,2017-03-07,17.16,False
7,2017-03-08,22.1,False
8,2017-03-09,15.600000000000001,False
9,2017-03-10,16.900000000000002,False
10,2017-03-11,5.2,False
11,2017-03-12,2.8600000000000003,False
12,2017-03-13,15.600000000000001,False
13,2017-03-14,16.12,False
14,2017-03-15,18.46,False
15,2017-03-16,17.42,False
16,2017-03-17,18.46,False
17,2017-03-18,4.16,False
18,2017-03-19,2.8600000000000003,False
19,2017-03-20,17.42,False
20,2017-03-21,15.08,False
21,2017-03-22,17.42,False
22,2017-03-23,16.38,False
23,2017-03-24,16.12,False
24,2017-03-25,8.58,False
25,2017-03-26,2.34,False
26,2017-03-27,16.64,False
27,2017-03-28,17.42,False
28,2017-03-29,19.76,False
29,2017-03-30,18.2,False
30,2017-03-31,16.64,False
0,2017-04-01,2.32,False
1,2017-04-02,2.9,False
2,2017-04-03,7.249999999999999,False
3,2017-04-04,8.41,False
4,2017-04-05,8.99,False
5,2017-04-06,10.149999999999999,False
6,2017-04-07,7.829999999999999,False
7,2017-04-08,1.7399999999999998,False
8,2017-04-09,2.32,False
9,2017-04-10,8.12,False
10,2017-04-11,8.7,False
11,2017-04-12,10.44,False
12,2017-04-13,7.249999999999999,False
13,2017-04-14,4.93,False
14,2017-04-15,2.03,False
15,2017-04-16,1.45,False
16,2017-04-17,8.12,False
17,2017-04-18,9.86,False
18,2017-04-19,6.959999999999999,False
19,2017-04-20,8.41,False
20,2017-04-21,11.309999999999999,False
21,2017-04-22,4.35,False
22,2017-04-23,1.16,False
23,2017-04-24,12.18,False
24,2017-04-25,13.049999999999999,False
25,2017-04-26,17.689999999999998,False
26,2017-04-27,28.709999999999997,False
27,2017-04-28,28.999999999999996,False
28,2017-04-29,6.67,False
29,2017-04-30,4.06,False
0,2017-05-01,28.05,False
1,2017-05-02,33.0,False
2,2017-05-03,25.740000000000002,False
3,2017-05-04,26.07,False
4,2017-05-05,29.040000000000003,False
5,2017-05-06,8.25,False
6,2017-05-07,4.62,False
7,2017-05-08,19.8,False
8,2017-05-09,19.8,False
9,2017-05-10,20.790000000000003,False
10,2017-05-11,25.080000000000002,False
11,2017-05-12,28.380000000000003,False
12,2017-05-13,8.58,False
13,2017-05-14,3.6300000000000003,False
14,2017-05-15,21.45,False
15,2017-05-16,27.39,False
16,2017-05-17,26.400000000000002,False
17,2017-05-18,25.41,False
18,2017-05-19,22.44,False
19,2017-05-20,6.930000000000001,False
20,2017-05-21,4.95,False
21,2017-05-22,20.130000000000003,False
22,2017-05-23,27.060000000000002,False
23,2017-05-24,20.46,False
24,2017-05-25,26.07,False
25,2017-05-26,24.75,False
26,2017-05-27,9.57,False
27,2017-05-28,5.28,False
28,2017-05-29,5.94,False
29,2017-05-30,24.09,False
30,2017-05-31,24.42,False
0,2017-06-01,23.56,False
1,2017-06-02,29.26,False
2,2017-06-03,12.540000000000001,False
3,2017-06-04,6.46,False
4,2017-06-05,28.5,False
5,2017-06-06,33.06,False
6,2017-06-07,23.94,False
7,2017-06-08,25.080000000000002,False
8,2017-06-09,38.0,False
9,2017-06-10,9.88,False
10,2017-06-11,9.88,False
11,2017-06-12,37.62,False
12,2017-06-13,33.06,False
13,2017-06-14,34.58,False
14,2017-06-15,26.22,False
15,2017-06-16,26.22,False
16,2017-06-17,6.08,False
17,2017-06-18,4.94,False
18,2017-06-19,27.36,False
19,2017-06-20,26.98,False
20,2017-06-21,24.7,False
21,2017-06-22,23.18,False
22,2017-06-23,25.080000000000002,False
23,2017-06-24,7.22,False
24,2017-06-25,6.08,False
25,2017-06-26,25.080000000000002,False
26,2017-06-27,22.04,False
27,2017-06-28,24.7,False
28,2017-06-29,32.3,False
29,2017-06-30,25.84,False
0,2017-07-01,2.08,False
1,2017-07-02,1.56,False
2,2017-07-03,15.08,False
3,2017-07-04,16.12,False
4,2017-07-05,15.600000000000001,False
5,2017-07-06,14.56,False
6,2017-07-07,13.0,False
7,2017-07-08,3.64,False
8,2017-07-09,3.12,False
9,2017-07-10,9.36,False
10,2017-07-11,14.040000000000001,False
11,2017-07-12,13.0,False
12,2017-07-13,12.48,False
13,2017-07-14,13.0,False
14,2017-07-15,4.68,False
15,2017-07-16,2.6,False
16,2017-07-17,15.600000000000001,False
17,2017-07-18,16.64,False
18,2017-07-19,23.400000000000002,False
19,2017-07-20,52.0,False
20,2017-07-21,50.96,False
21,2017-07-22,6.24,False
22,2017-07-23,3.64,False
23,2017-07-24,18.72,False
24,2017-07-25,15.08,False
25,2017-07-26,17.68,False
26,2017-07-27,17.68,False
27,2017-07-28,15.600000000000001,False
28,2017-07-29,3.12,False
29,2017-07-30,2.6,False
30,2017-07-31,11.96,False
0,2017-08-01,35.0,False
1,2017-08-02,30.799999999999997,False
2,2017-08-03,20.299999999999997,False
3,2017-08-04,25.2,False
4,2017-08-05,7.699999999999999,False
5,2017-08-06,4.199999999999999,False
6,2017-08-07,21.0,False
7,2017-08-08,19.95,False
8,2017-08-09,24.15,False
9,2017-08-10,23.45,False
10,2017-08-11,26.599999999999998,False
11,2017-08-12,7.0,False
12,2017-08-13,4.55,False
13,2017-08-14,21.349999999999998,False
14,2017-08-15,21.7,False
15,2017-08-16,22.049999999999997,False
16,2017-08-17,16.45,False
17,2017-08-18,16.099999999999998,False
18,2017-08-19,7.699999999999999,False
19,2017-08-20,4.199999999999999,False
20,2017-08-21,17.849999999999998,False
21,2017-08-22,12.6,False
22,2017-08-23,17.849999999999998,False
23,2017-08-24,15.049999999999999,False
24,2017-08-25,15.399999999999999,False
25,2017-08-26,7.699999999999999,False
26,2017-08-27,3.8499999999999996,False
27,2017-08-28,19.95,False
28,2017-08-29,19.599999999999998,False
29,2017-08-30,23.099999999999998,False
30,2017-08-31,25.9,False
0,2017-09-01,24.8,False
1,2017-09-02,8.99,False
2,2017-09-03,2.48,False
3,2017-09-04,7.4399999999999995,False
4,2017-09-05,17.98,False
5,2017-09-06,24.18,False
6,2017-09-07,27.9,False
7,2017-09-08,25.73,False
8,2017-09-09,8.68,False
9,2017-09-10,3.1,False
10,2017-09-11,26.66,False
11,2017-09-12,25.73,False
12,2017-09-13,19.53,False
13,2017-09-14,27.59,False
14,2017-09-15,31.0,False
15,2017-09-16,7.4399999999999995,False
16,2017-09-17,4.34,False
17,2017-09-18,25.11,False
18,2017-09-19,29.45,False
19,2017-09-20,25.11,False
20,2017-09-21,24.18,False
21,2017-09-22,23.25,False
22,2017-09-23,4.96,False
23,2017-09-24,6.2,False
24,2017-09-25,28.52,False
25,2017-09-26,28.52,False
26,2017-09-27,17.98,False
27,2017-09-28,20.15,False
28,2017-09-29,24.18,False
29,2017-09-30,8.06,False
0,2017-10-01,1.88,False
1,2017-10-02,7.989999999999999,False
2,2017-10-03,10.34,False
3,2017-10-04,8.459999999999999,False
4,2017-10-05,8.93,False
5,2017-10-06,10.809999999999999,False
6,2017-10-07,2.82,False
7,2017-10-08,1.41,False
8,2017-10-09,6.109999999999999,False
9,2017-10-10,9.87,False
10,2017-10-11,7.989999999999999,False
11,2017-10-12,9.87,False
12,2017-10-13,9.87,False
13,2017-10-14,2.82,False
14,2017-10-15,1.88,False
15,2017-10-16,9.87,False
16,2017-10-17,10.809999999999999,False
17,2017-10-18,10.809999999999999,False
18,2017-10-19,7.989999999999999,False
19,2017-10-20,9.87,False
20,2017-10-21,3.76,False
21,2017-10-22,2.82,False
22,2017-10-23,11.28,False
23,2017-10-24,10.809999999999999,False
24,2017-10-25,12.219999999999999,False
25,2017-10-26,30.549999999999997,False
26,2017-10-27,47.0,False
27,2017-10-28,7.52,False
28,2017-10-29,3.76,False
29,2017-10-30,15.51,False
30,2017-10-31,15.979999999999999,False
0,2017-11-01,38.949999999999996,False
1,2017-11-02,41.0,False
2,2017-11-03,37.72,False
3,2017-11-04,13.94,False
4,2017-11-05,5.33,False
5,2017-11-06,30.749999999999996,False
6,2017-11-07,29.52,False
7,2017-11-08,36.489999999999995,False
8,2017-11-09,29.93,False
9,2017-11-10,30.34,False
10,2017-11-11,6.56,False
11,2017-11-12,2.8699999999999997,False
12,2017-11-13,27.88,False
13,2017-11-14,30.34,False
14,2017-11-15,29.11,False
15,2017-11-16,26.65,False
16,2017-11-17,27.47,False
17,2017-11-18,4.92,False
18,2017-11-19,2.46,False
19,2017-11-20,27.06,False
20,2017-11-21,20.91,False
21,2017-11-22,22.549999999999997,False
22,2017-11-23,9.02,False
23,2017-11-24,17.63,False
24,2017-11-25,10.25,False
25,2017-11-26,3.69,False
26,2017-11-27,22.139999999999997,False
27,2017-11-28,30.749999999999996,False
28,2017-11-29,30.749999999999996,False
29,2017-11-30,40.589999999999996,False
0,2017-12-01,21.56,False
1,2017-12-02,7.92,False
2,2017-12-03,5.72,False
3,2017-12-04,44.0,False
4,2017-12-05,34.76,False
5,2017-12-06,33.44,False
6,2017-12-07,32.12,False
7,2017-12-08,31.68,False
8,2017-12-09,11.88,False
9,2017-12-10,4.4,False
10,2017-12-11,25.080000000000002,False
11,2017-12-12,37.4,False
12,2017-12-13,29.92,False
13,2017-12-14,36.08,False
14,2017-12-15,38.72,False
15,2017-12-16,14.52,False
16,2017-12-17,7.92,False
17,2017-12-18,33.44,False
18,2017-12-19,28.6,False
19,2017-12-20,37.84,False
20,2017-12-21,33.44,False
21,2017-12-22,29.92,False
22,2017-12-23,10.56,False
23,2017-12-24,5.72,False
24,2017-12-25,5.28,False
25,2017-12-26,27.72,False
26,2017-12-27,25.96,False
27,2017-12-28,33.44,False
28,2017-12-29,27.72,False
29,2017-12-30,9.24,False
30,2017-12-31,6.16,False
0,2018-01-01,4.48,False
1,2018-01-02,17.92,False
2,2018-01-03,19.2,False
3,2018-01-04,20.48,False
4,2018-01-05,18.56,False
5,2018-01-06,5.76,False
6,2018-01-07,3.2,False
7,2018-01-08,15.36,False
8,2018-01-09,18.56,False
9,2018-01-10,21.12,False
10,2018-01-11,17.92,False
11,2018-01-12,20.48,False
12,2018-01-13,7.68,False
13,2018-01-14,3.84,False
14,2018-01-15,4.48,False
15,2018-01-16,19.2,False
16,2018-01-17,20.48,False
17,2018-01-18,23.04,False
18,2018-01-19,21.12,False
19,2018-01-20,7.04,False
20,2018-01-21,3.2,False
21,2018-01-22,18.56,False
22,2018-01-23,23.68,False
23,2018-01-24,23.68,False
24,2018-01-25,28.16,False
25,2018-01-26,30.72,False
26,2018-01-27,9.6,False
27,2018-01-28,7.04,False
28,2018-01-29,24.96,False
29,2018-01-30,31.36,False
30,2018-01-31,64.0,False
0,2018-02-01,80.0,False
1,2018-02-02,52.800000000000004,False
2,2018-02-03,13.600000000000001,False
3,2018-02-04,8.0,False
4,2018-02-05,40.0,False
5,2018-02-06,64.8,False
6,2018-02-07,39.2,False
7,2018-02-08,33.6,False
8,2018-02-09,48.800000000000004,False
9,2018-02-10,15.200000000000001,False
10,2018-02-11,5.6000000000000005,False
11,2018-02-12,32.0,False
12,2018-02-13,32.0,False
13,2018-02-14,28.0,False
14,2018-02-15,29.6,False
15,2018-02-16,33.6,False
16,2018-02-17,9.600000000000001,False
17,2018-02-18,6.4,False
18,2018-02-19,8.8,False
19,2018-02-20,30.400000000000002,False
20,2018-02-21,31.200000000000003,False
21,2018-02-22,22.400000000000002,False
22,2018-02-23,26.400000000000002,False
23,2018-02-24,9.600000000000001,False
24,2018-02-25,5.6000000000000005,False
25,2018-02-26,25.6,False
26,2018-02-27,24.8,False
27,2018-02-28,24.8,False
0,2018-03-01,34.02,False
1,2018-03-02,27.72,False
2,2018-03-03,10.08,False
3,2018-03-04,5.04,False
4,2018-03-05,22.68,False
5,2018-03-06,30.87,False
6,2018-03-07,33.39,False
7,2018-03-08,28.35,False
8,2018-03-09,38.43,False
9,2018-03-10,8.19,False
10,2018-03-11,5.04,False
11,2018-03-12,23.94,False
12,2018-03-13,31.5,False
13,2018-03-14,24.57,False
14,2018-03-15,27.09,False
15,2018-03-16,25.830000000000002,False
16,2018-03-17,7.5600000000000005,False
17,2018-03-18,5.04,False
18,2018-03-19,23.31,False
19,2018-03-20,34.02,False
20,2018-03-21,30.87,False
21,2018-03-22,30.240000000000002,False
22,2018-03-23,34.02,False
23,2018-03-24,10.08,False
24,2018-03-25,5.04,False
25,2018-03-26,47.88,False
26,2018-03-27,63.0,False
27,2018-03-28,47.25,False
28,2018-03-29,56.7,False
29,2018-03-30,29.61,False
30,2018-03-31,4.41,False
0,2018-04-01,6.08,False
1,2018-04-02,38.76,False
2,2018-04-03,34.96,False
3,2018-04-04,31.16,False
4,2018-04-05,35.72,False
5,2018-04-06,30.4,False
6,2018-04-07,9.120000000000001,False
7,2018-04-08,6.84,False
8,2018-04-09,29.64,False
9,2018-04-10,27.36,False
10,2018-04-11,25.84,False
11,2018-04-12,26.6,False
12,2018-04-13,17.48,False
13,2018-04-14,7.6,False
14,2018-04-15,4.5600000000000005,False
15,2018-04-16,28.12,False
16,2018-04-17,31.16,False
17,2018-04-18,31.92,False
18,2018-04-19,34.2,False
19,2018-04-20,27.36,False
20,2018-04-21,6.08,False
21,2018-04-22,6.08,False
22,2018-04-23,26.6,False
23,2018-04-24,30.4,False
24,2018-04-25,32.68,False
25,2018-04-26,76.0,False
26,2018-04-27,70.68,False
27,2018-04-28,9.88,False
28,2018-04-29,5.32,False
29,2018-04-30,31.92,False
0,2018-05-01,56.7,False
1,2018-05-02,49.77,False
2,2018-05-03,54.18,False
3,2018-05-04,52.92,False
4,2018-05-05,14.49,False
5,2018-05-06,11.97,False
6,2018-05-07,53.55,False
7,2018-05-08,51.03,False
8,2018-05-09,49.77,False
9,2018-05-10,59.85,False
10,2018-05-11,52.92,False
11,2018-05-12,9.45,False
12,2018-05-13,7.5600000000000005,False
13,2018-05-14,40.95,False
14,2018-05-15,48.51,False
15,2018-05-16,44.73,False
16,2018-05-17,45.36,False
17,2018-05-18,42.21,False
18,2018-05-19,11.97,False
19,2018-05-20,6.93,False
20,2018-05-21,46.62,False
21,2018-05-22,39.69,False
22,2018-05-23,41.58,False
23,2018-05-24,50.4,False
24,2018-05-25,36.54,False
25,2018-05-26,14.49,False
26,2018-05-27,7.5600000000000005,False
27,2018-05-28,14.49,False
28,2018-05-29,45.36,False
29,2018-05-30,52.92,False
30,2018-05-31,63.0,False
0,2018-06-01,53.28,False
1,2018-06-02,20.88,False
2,2018-06-03,12.959999999999999,False
3,2018-06-04,72.0,False
4,2018-06-05,65.52,False
5,2018-06-06,63.36,False
6,2018-06-07,56.16,False
7,2018-06-08,44.64,False
8,2018-06-09,13.68,False
9,2018-06-10,9.36,False
10,2018-06-11,41.76,False
11,2018-06-12,41.76,False
12,2018-06-13,45.36,False
13,2018-06-14,44.64,False
14,2018-06-15,41.76,False
15,2018-06-16,13.68,False
16,2018-06-17,5.76,False
17,2018-06-18,37.44,False
18,2018-06-19,41.04,False
19,2018-06-20,51.839999999999996,False
20,2018-06-21,45.36,False
21,2018-06-22,39.6,False
22,2018-06-23,9.36,False
23,2018-06-24,8.64,False
24,2018-06-25,44.64,False
25,2018-06-26,37.44,False
26,2018-06-27,41.76,False
27,2018-06-28,36.72,False
28,2018-06-29,38.879999999999995,False
29,2018-06-30,10.08,False
0,2018-07-01,2.64,False
1,2018-07-02,15.84,False
2,2018-07-03,21.12,False
3,2018-07-04,7.92,False
4,2018-07-05,20.24,False
5,2018-07-06,22.88,False
6,2018-07-07,6.16,False
7,2018-07-08,2.64,False
8,2018-07-09,21.12,False
9,2018-07-10,22.0,False
10,2018-07-11,19.36,False
11,2018-07-12,27.28,False
12,2018-07-13,30.8,False
13,2018-07-14,10.56,False
14,2018-07-15,4.4,False
15,2018-07-16,30.8,False
16,2018-07-17,37.84,False
17,2018-07-18,34.32,False
18,2018-07-19,74.8,False
19,2018-07-20,88.0,False
20,2018-07-21,15.84,False
21,2018-07-22,6.16,False
22,2018-07-23,36.96,False
23,2018-07-24,39.6,False
24,2018-07-25,41.36,False
25,2018-07-26,54.56,False
26,2018-07-27,48.4,False
27,2018-07-28,12.32,False
28,2018-07-29,4.4,False
29,2018-07-30,41.36,False
30,2018-07-31,36.08,False
0,2018-08-01,77.0,False
1,2018-08-02,73.15,False
2,2018-08-03,66.99,False
3,2018-08-04,20.02,False
4,2018-08-05,11.55,False
5,2018-08-06,55.44,False
6,2018-08-07,70.07000000000001,False
7,2018-08-08,60.83,False
8,2018-08-09,70.07000000000001,False
9,2018-08-10,51.59,False
10,2018-08-11,14.63,False
11,2018-08-12,7.7,False
12,2018-08-13,50.050000000000004,False
13,2018-08-14,53.13,False
14,2018-08-15,50.82,False
15,2018-08-16,70.84,False
16,2018-08-17,50.82,False
17,2018-08-18,13.86,False
18,2018-08-19,11.55,False
19,2018-08-20,50.82,False
20,2018-08-21,63.910000000000004,False
21,2018-08-22,53.13,False
22,2018-08-23,52.36,False
23,2018-08-24,51.59,False
24,2018-08-25,9.24,False
25,2018-08-26,10.01,False
26,2018-08-27,53.13,False
27,2018-08-28,56.980000000000004,False
28,2018-08-29,65.45,False
29,2018-08-30,58.52,False
30,2018-08-31,46.2,False
0,2018-09-01,16.799999999999997,False
1,2018-09-02,7.0,False
2,2018-09-03,12.6,False
3,2018-09-04,56.0,False
4,2018-09-05,66.5,False
5,2018-09-06,60.199999999999996,False
6,2018-09-07,54.599999999999994,False
7,2018-09-08,12.6,False
8,2018-09-09,7.0,False
9,2018-09-10,45.5,False
10,2018-09-11,58.8,False
11,2018-09-12,60.9,False
12,2018-09-13,65.1,False
13,2018-09-14,65.1,False
14,2018-09-15,20.299999999999997,False
15,2018-09-16,8.399999999999999,False
16,2018-09-17,50.4,False
17,2018-09-18,58.099999999999994,False
18,2018-09-19,66.5,False
19,2018-09-20,70.0,False
20,2018-09-21,70.0,False
21,2018-09-22,18.2,False
22,2018-09-23,12.6,False
23,2018-09-24,51.099999999999994,False
24,2018-09-25,55.3,False
25,2018-09-26,56.699999999999996,False
26,2018-09-27,55.3,False
27,2018-09-28,46.9,False
28,2018-09-29,16.799999999999997,False
29,2018-09-30,10.5,False
0,2018-10-01,34.0,False
1,2018-10-02,37.0,False
2,2018-10-03,36.0,False
3,2018-10-04,36.0,False
4,2018-10-05,35.0,False
5,2018-10-06,9.0,False
6,2018-10-07,7.0,False
7,2018-10-08,29.0,False
8,2018-10-09,34.0,False
9,2018-10-10,40.0,False
10,2018-10-11,59.0,False
11,2018-10-12,51.0,False
12,2018-10-13,13.0,False
13,2018-10-14,7.0,False
14,2018-10-15,38.0,False
15,2018-10-16,37.0,False
16,2018-10-17,35.0,False
17,2018-10-18,37.0,False
18,2018-10-19,35.0,False
19,2018-10-20,7.0,False
20,2018-10-21,8.0,False
21,2018-10-22,33.0,False
22,2018-10-23,40.0,False
23,2018-10-24,100.0,False
24,2018-10-25,93.0,False
25,2018-10-26,65.0,False
26,2018-10-27,16.0,False
27,2018-10-28,8.0,False
28,2018-10-29,48.0,False
29,2018-10-30,49.0,False
30,2018-10-31,52.0,False
0,2018-11-01,60.06,False
1,2018-11-02,68.64,False
2,2018-11-03,11.700000000000001,False
3,2018-11-04,7.0200000000000005,False
4,2018-11-05,50.7,False
5,2018-11-06,41.34,False
6,2018-11-07,58.5,False
7,2018-11-08,53.04,False
8,2018-11-09,52.260000000000005,False
9,2018-11-10,14.040000000000001,False
10,2018-11-11,9.36,False
11,2018-11-12,37.44,False
12,2018-11-13,44.46,False
13,2018-11-14,41.34,False
14,2018-11-15,43.68,False
15,2018-11-16,42.9,False
16,2018-11-17,14.82,False
17,2018-11-18,6.24,False
18,2018-11-19,46.800000000000004,False
19,2018-11-20,66.3,False
20,2018-11-21,52.260000000000005,False
21,2018-11-22,17.94,False
22,2018-11-23,29.64,False
23,2018-11-24,11.700000000000001,False
24,2018-11-25,8.58,False
25,2018-11-26,42.9,False
26,2018-11-27,61.620000000000005,False
27,2018-11-28,78.0,False
28,2018-11-29,58.5,False
29,2018-11-30,59.28,False
0,2018-12-01,22.330000000000002,False
1,2018-12-02,13.09,False
2,2018-12-03,66.99,False
3,2018-12-04,70.07000000000001,False
4,2018-12-05,33.88,False
5,2018-12-06,60.83,False
6,2018-12-07,52.36,False
7,2018-12-08,15.4,False
8,2018-12-09,8.47,False
9,2018-12-10,46.97,False
10,2018-12-11,50.82,False
11,2018-12-12,50.050000000000004,False
12,2018-12-13,50.82,False
13,2018-12-14,50.82,False
14,2018-12-15,10.780000000000001,False
15,2018-12-16,7.7,False
16,2018-12-17,46.97,False
17,2018-12-18,49.28,False
18,2018-12-19,60.06,False
19,2018-12-20,66.99,False
20,2018-12-21,63.14,False
21,2018-12-22,16.17,False
22,2018-12-23,13.09,False
23,2018-12-24,60.83,False
24,2018-12-25,24.64,False
25,2018-12-26,77.0,False
26,2018-12-27,69.3,False
27,2018-12-28,51.59,False
28,2018-12-29,13.09,False
29,2018-12-30,7.7,False
30,2018-12-31,40.81,False
0,2019-01-01,8.8,False
1,2019-01-02,33.6,False
2,2019-01-03,40.0,False
3,2019-01-04,44.0,False
4,2019-01-05,9.600000000000001,False
5,2019-01-06,5.6000000000000005,False
6,2019-01-07,35.2,False
7,2019-01-08,31.200000000000003,False
8,2019-01-09,31.200000000000003,False
9,2019-01-10,30.400000000000002,False
10,2019-01-11,31.200000000000003,False
11,2019-01-12,7.2,False
12,2019-01-13,3.2,False
13,2019-01-14,24.8,False
14,2019-01-15,28.8,False
15,2019-01-16,29.6,False
16,2019-01-17,29.6,False
17,2019-01-18,32.0,False
18,2019-01-19,8.8,False
19,2019-01-20,5.6000000000000005,False
20,2019-01-21,10.4,False
21,2019-01-22,24.0,False
22,2019-01-23,24.8,False
23,2019-01-24,24.8,False
24,2019-01-25,24.8,False
25,2019-01-26,5.6000000000000005,False
26,2019-01-27,6.4,False
27,2019-01-28,25.6,False
28,2019-01-29,29.6,False
29,2019-01-30,80.0,False
30,2019-01-31,75.2,False
0,2019-02-01,68.0,False
1,2019-02-02,16.32,False
2,2019-02-03,8.84,False
3,2019-02-04,44.2,False
4,2019-02-05,55.760000000000005,False
5,2019-02-06,51.00000000000001,False
6,2019-02-07,44.88,False
7,2019-02-08,42.84,False
8,2019-02-09,17.0,False
9,2019-02-10,6.800000000000001,False
10,2019-02-11,34.68,False
11,2019-02-12,40.800000000000004,False
12,2019-02-13,42.160000000000004,False
13,2019-02-14,40.800000000000004,False
14,2019-02-15,44.88,False
15,2019-02-16,14.280000000000001,False
16,2019-02-17,8.16,False
17,2019-02-18,12.920000000000002,False
18,2019-02-19,40.120000000000005,False
19,2019-02-20,35.36,False
20,2019-02-21,48.28,False
21,2019-02-22,47.6,False
22,2019-02-23,15.64,False
23,2019-02-24,7.48,False
24,2019-02-25,38.760000000000005,False
25,2019-02-26,48.28,False
26,2019-02-27,42.84,False
27,2019-02-28,43.52,False
0,2019-03-01,49.64,False
1,2019-03-02,16.32,False
2,2019-03-03,8.84,False
3,2019-03-04,49.64,False
4,2019-03-05,49.64,False
5,2019-03-06,47.6,False
6,2019-03-07,40.800000000000004,False
7,2019-03-08,38.760000000000005,False
8,2019-03-09,12.920000000000002,False
9,2019-03-10,6.800000000000001,False
10,2019-03-11,46.92,False
11,2019-03-12,55.760000000000005,False
12,2019-03-13,58.480000000000004,False
13,2019-03-14,53.040000000000006,False
14,2019-03-15,58.480000000000004,False
15,2019-03-16,20.400000000000002,False
16,2019-03-17,9.520000000000001,False
17,2019-03-18,57.800000000000004,False
