,date,MU stock,isPartial
17,2014-05-18,2.6999999999999997,False
18,2014-05-19,4.4399999999999995,False
19,2014-05-20,3.48,False
20,2014-05-21,3.78,False
21,2014-05-22,3.54,False
22,2014-05-23,2.58,False
23,2014-05-24,1.3199999999999998,False
24,2014-05-25,1.02,False
25,2014-05-26,1.68,False
26,2014-05-27,3.7199999999999998,False
27,2014-05-28,3.54,False
28,2014-05-29,3.36,False
29,2014-05-30,4.02,False
30,2014-05-31,1.3199999999999998,False
0,2014-06-01,1.52,False
1,2014-06-02,1.84,False
2,2014-06-03,3.6,False
3,2014-06-04,2.0,False
4,2014-06-05,2.24,False
5,2014-06-06,2.96,False
6,2014-06-07,1.12,False
7,2014-06-08,1.12,False
8,2014-06-09,2.48,False
9,2014-06-10,3.6,False
10,2014-06-11,6.16,False
11,2014-06-12,4.32,False
12,2014-06-13,3.84,False
13,2014-06-14,1.52,False
14,2014-06-15,1.52,False
15,2014-06-16,3.68,False
16,2014-06-17,4.08,False
17,2014-06-18,3.36,False
18,2014-06-19,1.44,False
19,2014-06-20,3.04,False
20,2014-06-21,2.8000000000000003,False
21,2014-06-22,1.28,False
22,2014-06-23,5.84,False
23,2014-06-24,8.0,False
24,2014-06-25,4.72,False
25,2014-06-26,3.7600000000000002,False
26,2014-06-27,3.04,False
27,2014-06-28,1.12,False
28,2014-06-29,1.12,False
29,2014-06-30,3.2800000000000002,False
0,2014-07-01,5.04,False
1,2014-07-02,6.72,False
2,2014-07-03,4.64,False
3,2014-07-04,4.4,False
4,2014-07-05,2.24,False
5,2014-07-06,0.0,False
6,2014-07-07,4.8,False
7,2014-07-08,8.0,False
8,2014-07-09,6.24,False
9,2014-07-10,5.12,False
10,2014-07-11,2.8000000000000003,False
11,2014-07-12,1.6,False
12,2014-07-13,1.04,False
13,2014-07-14,3.2800000000000002,False
14,2014-07-15,7.68,False
15,2014-07-16,6.16,False
16,2014-07-17,6.4,False
17,2014-07-18,4.4,False
18,2014-07-19,3.36,False
19,2014-07-20,1.12,False
20,2014-07-21,4.16,False
21,2014-07-22,4.16,False
22,2014-07-23,5.5200000000000005,False
23,2014-07-24,6.72,False
24,2014-07-25,6.4,False
25,2014-07-26,1.84,False
26,2014-07-27,1.12,False
27,2014-07-28,5.76,False
28,2014-07-29,7.28,False
29,2014-07-30,4.24,False
30,2014-07-31,7.92,False
0,2014-08-01,4.26,False
1,2014-08-02,1.6199999999999999,False
2,2014-08-03,1.02,False
3,2014-08-04,4.02,False
4,2014-08-05,1.68,False
5,2014-08-06,2.88,False
6,2014-08-07,3.84,False
7,2014-08-08,2.4,False
8,2014-08-09,0.8999999999999999,False
9,2014-08-10,1.3199999999999998,False
10,2014-08-11,2.46,False
11,2014-08-12,3.36,False
12,2014-08-13,2.28,False
13,2014-08-14,2.1,False
14,2014-08-15,1.6199999999999999,False
15,2014-08-16,0.8999999999999999,False
16,2014-08-17,0.6599999999999999,False
17,2014-08-18,2.1,False
18,2014-08-19,3.0,False
19,2014-08-20,3.7199999999999998,False
20,2014-08-21,6.0,False
21,2014-08-22,2.6999999999999997,False
22,2014-08-23,1.14,False
23,2014-08-24,1.02,False
24,2014-08-25,2.76,False
25,2014-08-26,1.98,False
26,2014-08-27,3.12,False
27,2014-08-28,1.68,False
28,2014-08-29,2.16,False
29,2014-08-30,1.98,False
30,2014-08-31,0.8999999999999999,False
0,2014-09-01,0.6,False
1,2014-09-02,3.2399999999999998,False
2,2014-09-03,4.02,False
3,2014-09-04,3.9,False
4,2014-09-05,1.6199999999999999,False
5,2014-09-06,0.72,False
6,2014-09-07,0.72,False
7,2014-09-08,0.96,False
8,2014-09-09,2.2199999999999998,False
9,2014-09-10,2.6999999999999997,False
10,2014-09-11,2.34,False
11,2014-09-12,3.78,False
12,2014-09-13,0.72,False
13,2014-09-14,0.6599999999999999,False
14,2014-09-15,2.6399999999999997,False
15,2014-09-16,3.2399999999999998,False
16,2014-09-17,4.62,False
17,2014-09-18,2.52,False
18,2014-09-19,2.04,False
19,2014-09-20,0.8999999999999999,False
20,2014-09-21,1.02,False
21,2014-09-22,2.1,False
22,2014-09-23,2.1,False
23,2014-09-24,2.88,False
24,2014-09-25,6.0,False
25,2014-09-26,5.22,False
26,2014-09-27,2.76,False
27,2014-09-28,1.38,False
28,2014-09-29,3.96,False
29,2014-09-30,3.42,False
0,2014-10-01,1.44,False
1,2014-10-02,4.859999999999999,False
2,2014-10-03,4.859999999999999,False
3,2014-10-04,1.26,False
4,2014-10-05,1.44,False
5,2014-10-06,2.2199999999999998,False
6,2014-10-07,2.88,False
7,2014-10-08,3.9,False
8,2014-10-09,3.54,False
9,2014-10-10,6.0,False
10,2014-10-11,2.2199999999999998,False
11,2014-10-12,1.2,False
12,2014-10-13,2.46,False
13,2014-10-14,3.84,False
14,2014-10-15,3.42,False
15,2014-10-16,3.48,False
16,2014-10-17,2.76,False
17,2014-10-18,1.08,False
18,2014-10-19,0.0,False
19,2014-10-20,4.2,False
20,2014-10-21,3.5999999999999996,False
21,2014-10-22,2.82,False
22,2014-10-23,2.46,False
23,2014-10-24,2.16,False
24,2014-10-25,1.44,False
25,2014-10-26,0.72,False
26,2014-10-27,2.82,False
27,2014-10-28,2.76,False
28,2014-10-29,3.5999999999999996,False
29,2014-10-30,3.3,False
30,2014-10-31,2.58,False
0,2014-11-01,0.0,False
1,2014-11-02,2.56,False
2,2014-11-03,2.16,False
3,2014-11-04,2.44,False
4,2014-11-05,1.6,False
5,2014-11-06,3.52,False
6,2014-11-07,4.0,False
7,2014-11-08,0.64,False
8,2014-11-09,0.0,False
9,2014-11-10,2.16,False
10,2014-11-11,2.16,False
11,2014-11-12,2.96,False
12,2014-11-13,2.44,False
13,2014-11-14,1.4000000000000001,False
14,2014-11-15,0.0,False
15,2014-11-16,0.64,False
16,2014-11-17,1.08,False
17,2014-11-18,1.16,False
18,2014-11-19,2.52,False
19,2014-11-20,3.04,False
20,2014-11-21,2.52,False
21,2014-11-22,0.96,False
22,2014-11-23,1.24,False
23,2014-11-24,1.6,False
24,2014-11-25,1.08,False
25,2014-11-26,1.36,False
26,2014-11-27,1.68,False
27,2014-11-28,2.0,False
28,2014-11-29,1.56,False
29,2014-11-30,1.24,False
0,2014-12-01,1.6,False
1,2014-12-02,5.0,False
2,2014-12-03,3.1,False
3,2014-12-04,1.75,False
4,2014-12-05,1.85,False
5,2014-12-06,0.65,False
6,2014-12-07,0.45,False
7,2014-12-08,1.5,False
8,2014-12-09,1.75,False
9,2014-12-10,0.8500000000000001,False
10,2014-12-11,1.25,False
11,2014-12-12,1.2000000000000002,False
12,2014-12-13,1.5,False
13,2014-12-14,0.45,False
14,2014-12-15,1.75,False
15,2014-12-16,1.75,False
16,2014-12-17,1.8,False
17,2014-12-18,2.0,False
18,2014-12-19,1.5,False
19,2014-12-20,0.9500000000000001,False
20,2014-12-21,0.0,False
21,2014-12-22,1.2000000000000002,False
22,2014-12-23,1.8,False
23,2014-12-24,1.7000000000000002,False
24,2014-12-25,1.0,False
25,2014-12-26,1.35,False
26,2014-12-27,1.2000000000000002,False
27,2014-12-28,1.2000000000000002,False
28,2014-12-29,1.85,False
29,2014-12-30,1.35,False
30,2014-12-31,2.25,False
0,2015-01-01,6.0,False
1,2015-01-02,1.2,False
2,2015-01-03,0.72,False
3,2015-01-04,0.6599999999999999,False
4,2015-01-05,1.2,False
5,2015-01-06,2.58,False
6,2015-01-07,2.2199999999999998,False
7,2015-01-08,1.56,False
8,2015-01-09,1.2,False
9,2015-01-10,0.84,False
10,2015-01-11,1.2,False
11,2015-01-12,1.26,False
12,2015-01-13,1.7999999999999998,False
13,2015-01-14,0.6,False
14,2015-01-15,0.6599999999999999,False
15,2015-01-16,1.5,False
16,2015-01-17,0.78,False
17,2015-01-18,0.36,False
18,2015-01-19,0.84,False
19,2015-01-20,1.14,False
20,2015-01-21,1.3199999999999998,False
21,2015-01-22,2.28,False
22,2015-01-23,0.8999999999999999,False
23,2015-01-24,0.6599999999999999,False
24,2015-01-25,0.6599999999999999,False
25,2015-01-26,1.5,False
26,2015-01-27,0.84,False
27,2015-01-28,0.84,False
28,2015-01-29,1.7999999999999998,False
29,2015-01-30,1.08,False
30,2015-01-31,0.54,False
0,2015-02-01,0.65,False
1,2015-02-02,1.9000000000000001,False
2,2015-02-03,1.6,False
3,2015-02-04,3.25,False
4,2015-02-05,2.45,False
5,2015-02-06,2.0,False
6,2015-02-07,0.9500000000000001,False
7,2015-02-08,1.25,False
8,2015-02-09,2.2,False
9,2015-02-10,2.95,False
10,2015-02-11,3.85,False
11,2015-02-12,5.0,False
12,2015-02-13,2.0,False
13,2015-02-14,1.3,False
14,2015-02-15,1.6500000000000001,False
15,2015-02-16,1.4000000000000001,False
16,2015-02-17,3.1,False
17,2015-02-18,1.1,False
18,2015-02-19,2.8000000000000003,False
19,2015-02-20,2.85,False
20,2015-02-21,1.9000000000000001,False
21,2015-02-22,0.65,False
22,2015-02-23,1.85,False
23,2015-02-24,2.4000000000000004,False
24,2015-02-25,1.35,False
25,2015-02-26,2.2,False
26,2015-02-27,2.25,False
27,2015-02-28,0.65,False
0,2015-03-01,1.4500000000000002,False
1,2015-03-02,3.5,False
2,2015-03-03,3.75,False
3,2015-03-04,3.75,False
4,2015-03-05,3.8000000000000003,False
5,2015-03-06,2.85,False
6,2015-03-07,3.0,False
7,2015-03-08,0.75,False
8,2015-03-09,1.25,False
9,2015-03-10,2.5,False
10,2015-03-11,3.5500000000000003,False
11,2015-03-12,3.4000000000000004,False
12,2015-03-13,4.15,False
13,2015-03-14,1.4500000000000002,False
14,2015-03-15,1.05,False
15,2015-03-16,3.5500000000000003,False
16,2015-03-17,5.0,False
17,2015-03-18,3.35,False
18,2015-03-19,2.1,False
19,2015-03-20,2.6,False
20,2015-03-21,1.9500000000000002,False
21,2015-03-22,1.4500000000000002,False
22,2015-03-23,2.25,False
23,2015-03-24,2.25,False
24,2015-03-25,3.6500000000000004,False
25,2015-03-26,2.9000000000000004,False
26,2015-03-27,3.7,False
27,2015-03-28,2.35,False
28,2015-03-29,1.5,False
29,2015-03-30,1.85,False
30,2015-03-31,4.6000000000000005,False
0,2015-04-01,3.35,False
1,2015-04-02,5.0,False
2,2015-04-03,1.6,False
3,2015-04-04,0.0,False
4,2015-04-05,0.6000000000000001,False
5,2015-04-06,2.0,False
6,2015-04-07,1.6,False
7,2015-04-08,1.1500000000000001,False
8,2015-04-09,0.7000000000000001,False
9,2015-04-10,1.75,False
10,2015-04-11,2.25,False
11,2015-04-12,1.1,False
12,2015-04-13,0.9500000000000001,False
13,2015-04-14,2.3000000000000003,False
14,2015-04-15,2.35,False
15,2015-04-16,2.6,False
16,2015-04-17,1.2000000000000002,False
17,2015-04-18,1.1,False
18,2015-04-19,1.6500000000000001,False
19,2015-04-20,1.4000000000000001,False
20,2015-04-21,2.8000000000000003,False
21,2015-04-22,2.35,False
22,2015-04-23,2.4000000000000004,False
23,2015-04-24,3.2,False
24,2015-04-25,1.1,False
25,2015-04-26,0.55,False
26,2015-04-27,2.1,False
27,2015-04-28,2.3000000000000003,False
28,2015-04-29,3.5,False
29,2015-04-30,2.4000000000000004,False
0,2015-05-01,4.0,False
1,2015-05-02,1.96,False
2,2015-05-03,2.24,False
3,2015-05-04,1.08,False
4,2015-05-05,1.8800000000000001,False
5,2015-05-06,1.8800000000000001,False
6,2015-05-07,1.6400000000000001,False
7,2015-05-08,3.48,False
8,2015-05-09,1.0,False
9,2015-05-10,0.68,False
10,2015-05-11,2.44,False
11,2015-05-12,1.6,False
12,2015-05-13,1.6400000000000001,False
13,2015-05-14,3.3200000000000003,False
14,2015-05-15,1.68,False
15,2015-05-16,0.96,False
16,2015-05-17,0.64,False
17,2015-05-18,1.08,False
18,2015-05-19,1.6,False
19,2015-05-20,2.4,False
20,2015-05-21,3.2800000000000002,False
21,2015-05-22,3.12,False
22,2015-05-23,0.0,False
23,2015-05-24,1.32,False
24,2015-05-25,1.12,False
25,2015-05-26,2.92,False
26,2015-05-27,2.36,False
27,2015-05-28,1.8800000000000001,False
28,2015-05-29,1.96,False
29,2015-05-30,1.28,False
30,2015-05-31,1.28,False
0,2015-06-01,0.6300000000000001,False
1,2015-06-02,1.12,False
2,2015-06-03,0.9100000000000001,False
3,2015-06-04,1.1900000000000002,False
4,2015-06-05,0.8400000000000001,False
5,2015-06-06,0.6300000000000001,False
6,2015-06-07,0.49000000000000005,False
7,2015-06-08,1.8200000000000003,False
8,2015-06-09,1.7500000000000002,False
9,2015-06-10,1.4000000000000001,False
10,2015-06-11,1.05,False
11,2015-06-12,1.2600000000000002,False
12,2015-06-13,0.49000000000000005,False
13,2015-06-14,0.28,False
14,2015-06-15,1.6800000000000002,False
15,2015-06-16,1.4000000000000001,False
16,2015-06-17,1.2600000000000002,False
17,2015-06-18,1.1900000000000002,False
18,2015-06-19,2.45,False
19,2015-06-20,0.28,False
20,2015-06-21,0.6300000000000001,False
21,2015-06-22,0.9100000000000001,False
22,2015-06-23,1.8200000000000003,False
23,2015-06-24,0.6300000000000001,False
24,2015-06-25,1.9600000000000002,False
25,2015-06-26,7.000000000000001,False
26,2015-06-27,2.1700000000000004,False
27,2015-06-28,0.9100000000000001,False
28,2015-06-29,2.45,False
29,2015-06-30,1.9600000000000002,False
0,2015-07-01,3.92,False
1,2015-07-02,3.04,False
2,2015-07-03,0.96,False
3,2015-07-04,0.4,False
4,2015-07-05,0.0,False
5,2015-07-06,2.24,False
6,2015-07-07,1.2,False
7,2015-07-08,1.04,False
8,2015-07-09,2.16,False
9,2015-07-10,1.68,False
10,2015-07-11,0.72,False
11,2015-07-12,0.4,False
12,2015-07-13,2.08,False
13,2015-07-14,8.0,False
14,2015-07-15,4.08,False
15,2015-07-16,3.2800000000000002,False
16,2015-07-17,1.92,False
17,2015-07-18,1.92,False
18,2015-07-19,0.56,False
19,2015-07-20,1.6,False
20,2015-07-21,1.84,False
21,2015-07-22,2.0,False
22,2015-07-23,2.4,False
23,2015-07-24,0.64,False
24,2015-07-25,0.88,False
25,2015-07-26,0.56,False
26,2015-07-27,1.52,False
27,2015-07-28,4.16,False
28,2015-07-29,2.08,False
29,2015-07-30,2.72,False
30,2015-07-31,1.92,False
0,2015-08-01,1.7500000000000002,False
1,2015-08-02,1.2600000000000002,False
2,2015-08-03,4.760000000000001,False
3,2015-08-04,2.31,False
4,2015-08-05,4.83,False
5,2015-08-06,2.31,False
6,2015-08-07,3.5000000000000004,False
7,2015-08-08,1.4700000000000002,False
8,2015-08-09,2.5900000000000003,False
9,2015-08-10,4.550000000000001,False
10,2015-08-11,3.1500000000000004,False
11,2015-08-12,3.5700000000000003,False
12,2015-08-13,4.83,False
13,2015-08-14,6.0200000000000005,False
14,2015-08-15,0.77,False
15,2015-08-16,0.9800000000000001,False
16,2015-08-17,4.550000000000001,False
17,2015-08-18,3.2900000000000005,False
18,2015-08-19,3.99,False
19,2015-08-20,5.390000000000001,False
20,2015-08-21,4.9,False
21,2015-08-22,1.9600000000000002,False
22,2015-08-23,2.87,False
23,2015-08-24,7.000000000000001,False
24,2015-08-25,5.8100000000000005,False
25,2015-08-26,5.53,False
26,2015-08-27,5.53,False
27,2015-08-28,4.69,False
28,2015-08-29,1.8200000000000003,False
29,2015-08-30,1.6800000000000002,False
30,2015-08-31,3.99,False
0,2015-09-01,1.5,False
1,2015-09-02,4.56,False
2,2015-09-03,1.7999999999999998,False
3,2015-09-04,3.42,False
4,2015-09-05,1.5,False
5,2015-09-06,0.0,False
6,2015-09-07,0.78,False
7,2015-09-08,1.98,False
8,2015-09-09,6.0,False
9,2015-09-10,2.04,False
10,2015-09-11,2.1,False
11,2015-09-12,1.44,False
12,2015-09-13,0.54,False
13,2015-09-14,3.1799999999999997,False
14,2015-09-15,2.2199999999999998,False
15,2015-09-16,3.42,False
16,2015-09-17,1.26,False
17,2015-09-18,3.36,False
18,2015-09-19,1.2,False
19,2015-09-20,0.6,False
20,2015-09-21,2.6999999999999997,False
21,2015-09-22,2.6999999999999997,False
22,2015-09-23,3.48,False
23,2015-09-24,2.04,False
24,2015-09-25,2.1,False
25,2015-09-26,1.2,False
26,2015-09-27,0.6,False
27,2015-09-28,2.4,False
28,2015-09-29,4.14,False
29,2015-09-30,3.1799999999999997,False
0,2015-10-01,8.0,False
1,2015-10-02,6.0,False
2,2015-10-03,2.48,False
3,2015-10-04,0.72,False
4,2015-10-05,6.48,False
5,2015-10-06,6.4,False
6,2015-10-07,5.2,False
7,2015-10-08,5.28,False
8,2015-10-09,5.44,False
9,2015-10-10,1.44,False
10,2015-10-11,0.0,False
11,2015-10-12,4.48,False
12,2015-10-13,4.08,False
13,2015-10-14,4.5600000000000005,False
14,2015-10-15,6.08,False
15,2015-10-16,6.72,False
16,2015-10-17,1.2,False
17,2015-10-18,1.44,False
18,2015-10-19,4.96,False
19,2015-10-20,6.32,False
20,2015-10-21,4.08,False
21,2015-10-22,4.8,False
22,2015-10-23,5.04,False
23,2015-10-24,1.12,False
24,2015-10-25,0.72,False
25,2015-10-26,3.04,False
26,2015-10-27,3.12,False
27,2015-10-28,4.5600000000000005,False
28,2015-10-29,2.72,False
29,2015-10-30,3.7600000000000002,False
30,2015-10-31,0.72,False
0,2015-11-01,0.76,False
1,2015-11-02,3.7600000000000002,False
2,2015-11-03,2.8000000000000003,False
3,2015-11-04,2.48,False
4,2015-11-05,3.72,False
5,2015-11-06,2.6,False
6,2015-11-07,0.72,False
7,2015-11-08,1.08,False
8,2015-11-09,3.4,False
9,2015-11-10,2.48,False
10,2015-11-11,2.56,False
11,2015-11-12,3.52,False
12,2015-11-13,2.64,False
13,2015-11-14,1.08,False
14,2015-11-15,0.0,False
15,2015-11-16,2.48,False
16,2015-11-17,4.0,False
17,2015-11-18,3.12,False
18,2015-11-19,2.2,False
19,2015-11-20,3.88,False
20,2015-11-21,1.44,False
21,2015-11-22,0.72,False
22,2015-11-23,3.4,False
23,2015-11-24,3.4,False
24,2015-11-25,2.48,False
25,2015-11-26,0.64,False
26,2015-11-27,1.32,False
27,2015-11-28,0.72,False
28,2015-11-29,1.08,False
29,2015-11-30,3.64,False
0,2015-12-01,0.8400000000000001,False
1,2015-12-02,1.7500000000000002,False
2,2015-12-03,1.9600000000000002,False
3,2015-12-04,2.45,False
4,2015-12-05,1.54,False
5,2015-12-06,0.35000000000000003,False
6,2015-12-07,1.1900000000000002,False
7,2015-12-08,1.7500000000000002,False
8,2015-12-09,1.7500000000000002,False
9,2015-12-10,1.4000000000000001,False
10,2015-12-11,1.54,False
11,2015-12-12,0.35000000000000003,False
12,2015-12-13,0.7000000000000001,False
13,2015-12-14,2.31,False
14,2015-12-15,1.61,False
15,2015-12-16,1.4000000000000001,False
16,2015-12-17,3.1500000000000004,False
17,2015-12-18,2.3800000000000003,False
18,2015-12-19,0.56,False
19,2015-12-20,0.35000000000000003,False
20,2015-12-21,1.54,False
21,2015-12-22,3.9200000000000004,False
22,2015-12-23,2.8000000000000003,False
23,2015-12-24,1.9600000000000002,False
24,2015-12-25,1.1900000000000002,False
25,2015-12-26,7.000000000000001,False
26,2015-12-27,0.49000000000000005,False
27,2015-12-28,1.61,False
28,2015-12-29,1.2600000000000002,False
29,2015-12-30,1.8200000000000003,False
30,2015-12-31,1.1900000000000002,False
0,2016-01-01,1.61,False
1,2016-01-02,0.77,False
2,2016-01-03,0.7000000000000001,False
3,2016-01-04,3.0100000000000002,False
4,2016-01-05,4.2700000000000005,False
5,2016-01-06,5.180000000000001,False
6,2016-01-07,4.9,False
7,2016-01-08,5.250000000000001,False
8,2016-01-09,1.8900000000000001,False
9,2016-01-10,2.1,False
10,2016-01-11,4.760000000000001,False
11,2016-01-12,2.87,False
12,2016-01-13,2.7300000000000004,False
13,2016-01-14,4.340000000000001,False
14,2016-01-15,3.9200000000000004,False
15,2016-01-16,1.8200000000000003,False
16,2016-01-17,1.8200000000000003,False
17,2016-01-18,1.2600000000000002,False
18,2016-01-19,3.1500000000000004,False
19,2016-01-20,5.880000000000001,False
20,2016-01-21,7.000000000000001,False
21,2016-01-22,6.790000000000001,False
22,2016-01-23,2.1700000000000004,False
23,2016-01-24,1.4000000000000001,False
24,2016-01-25,4.130000000000001,False
25,2016-01-26,5.390000000000001,False
26,2016-01-27,4.130000000000001,False
27,2016-01-28,2.9400000000000004,False
28,2016-01-29,4.760000000000001,False
29,2016-01-30,1.1900000000000002,False
30,2016-01-31,1.4000000000000001,False
0,2016-02-01,2.45,False
1,2016-02-02,7.000000000000001,False
2,2016-02-03,3.6400000000000006,False
3,2016-02-04,2.66,False
4,2016-02-05,2.45,False
5,2016-02-06,0.49000000000000005,False
6,2016-02-07,0.77,False
7,2016-02-08,3.99,False
8,2016-02-09,1.8200000000000003,False
9,2016-02-10,2.5900000000000003,False
10,2016-02-11,2.7300000000000004,False
11,2016-02-12,2.1,False
12,2016-02-13,0.6300000000000001,False
13,2016-02-14,0.6300000000000001,False
14,2016-02-15,0.8400000000000001,False
15,2016-02-16,1.61,False
16,2016-02-17,3.9200000000000004,False
17,2016-02-18,1.7500000000000002,False
18,2016-02-19,3.08,False
19,2016-02-20,1.1900000000000002,False
20,2016-02-21,0.49000000000000005,False
21,2016-02-22,3.08,False
22,2016-02-23,2.66,False
23,2016-02-24,1.7500000000000002,False
24,2016-02-25,2.9400000000000004,False
25,2016-02-26,2.5200000000000005,False
26,2016-02-27,0.9100000000000001,False
27,2016-02-28,0.9100000000000001,False
28,2016-02-29,2.45,False
0,2016-03-01,4.760000000000001,False
1,2016-03-02,5.32,False
2,2016-03-03,2.7300000000000004,False
3,2016-03-04,5.6000000000000005,False
4,2016-03-05,1.05,False
5,2016-03-06,0.9100000000000001,False
6,2016-03-07,3.22,False
7,2016-03-08,3.08,False
8,2016-03-09,3.43,False
9,2016-03-10,3.8500000000000005,False
10,2016-03-11,4.130000000000001,False
11,2016-03-12,1.2600000000000002,False
12,2016-03-13,0.0,False
13,2016-03-14,2.31,False
14,2016-03-15,3.99,False
15,2016-03-16,3.7800000000000002,False
16,2016-03-17,3.1500000000000004,False
17,2016-03-18,4.0600000000000005,False
18,2016-03-19,0.9100000000000001,False
19,2016-03-20,0.9100000000000001,False
20,2016-03-21,3.2900000000000005,False
21,2016-03-22,3.1500000000000004,False
22,2016-03-23,2.24,False
23,2016-03-24,2.31,False
24,2016-03-25,2.45,False
25,2016-03-26,0.8400000000000001,False
26,2016-03-27,0.0,False
27,2016-03-28,3.08,False
28,2016-03-29,4.550000000000001,False
29,2016-03-30,7.000000000000001,False
30,2016-03-31,6.090000000000001,False
0,2016-04-01,4.41,False
1,2016-04-02,1.7500000000000002,False
2,2016-04-03,0.7000000000000001,False
3,2016-04-04,3.2900000000000005,False
4,2016-04-05,1.1900000000000002,False
5,2016-04-06,3.5700000000000003,False
6,2016-04-07,3.0100000000000002,False
7,2016-04-08,4.0600000000000005,False
8,2016-04-09,2.1,False
9,2016-04-10,1.6800000000000002,False
10,2016-04-11,2.7300000000000004,False
11,2016-04-12,3.2900000000000005,False
12,2016-04-13,6.300000000000001,False
13,2016-04-14,7.000000000000001,False
14,2016-04-15,4.760000000000001,False
15,2016-04-16,0.7000000000000001,False
16,2016-04-17,0.7000000000000001,False
17,2016-04-18,5.040000000000001,False
18,2016-04-19,5.670000000000001,False
19,2016-04-20,3.2900000000000005,False
20,2016-04-21,3.08,False
21,2016-04-22,5.040000000000001,False
22,2016-04-23,1.4000000000000001,False
23,2016-04-24,1.33,False
24,2016-04-25,4.41,False
25,2016-04-26,5.250000000000001,False
26,2016-04-27,5.74,False
27,2016-04-28,3.3600000000000003,False
28,2016-04-29,5.390000000000001,False
29,2016-04-30,1.7500000000000002,False
0,2016-05-01,2.32,False
1,2016-05-02,4.0,False
2,2016-05-03,3.92,False
3,2016-05-04,6.32,False
4,2016-05-05,7.2,False
5,2016-05-06,4.5600000000000005,False
6,2016-05-07,0.8,False
7,2016-05-08,0.8,False
8,2016-05-09,4.0,False
9,2016-05-10,3.2800000000000002,False
10,2016-05-11,7.84,False
11,2016-05-12,3.68,False
12,2016-05-13,4.8,False
13,2016-05-14,0.8,False
14,2016-05-15,1.12,False
15,2016-05-16,4.24,False
16,2016-05-17,4.88,False
17,2016-05-18,4.24,False
18,2016-05-19,3.6,False
19,2016-05-20,8.0,False
20,2016-05-21,2.72,False
21,2016-05-22,1.52,False
22,2016-05-23,6.24,False
23,2016-05-24,4.88,False
24,2016-05-25,6.0,False
25,2016-05-26,6.24,False
26,2016-05-27,7.36,False
27,2016-05-28,1.52,False
28,2016-05-29,1.6,False
29,2016-05-30,2.08,False
30,2016-05-31,7.28,False
0,2016-06-01,5.1000000000000005,False
1,2016-06-02,5.1000000000000005,False
2,2016-06-03,6.0,False
3,2016-06-04,1.0,False
4,2016-06-05,0.5,False
5,2016-06-06,2.3000000000000003,False
6,2016-06-07,4.0,False
7,2016-06-08,3.6,False
8,2016-06-09,3.6,False
9,2016-06-10,3.6,False
10,2016-06-11,1.0,False
11,2016-06-12,1.0,False
12,2016-06-13,3.1,False
13,2016-06-14,2.5,False
14,2016-06-15,2.5,False
15,2016-06-16,4.2,False
16,2016-06-17,3.5,False
17,2016-06-18,2.0,False
18,2016-06-19,0.5,False
19,2016-06-20,2.3000000000000003,False
20,2016-06-21,2.8000000000000003,False
21,2016-06-22,3.2,False
22,2016-06-23,5.2,False
23,2016-06-24,7.800000000000001,False
24,2016-06-25,2.8000000000000003,False
25,2016-06-26,0.5,False
26,2016-06-27,3.2,False
27,2016-06-28,5.5,False
28,2016-06-29,4.5,False
29,2016-06-30,10.0,False
0,2016-07-01,9.0,False
1,2016-07-02,2.07,False
2,2016-07-03,0.72,False
3,2016-07-04,0.8999999999999999,False
4,2016-07-05,4.95,False
5,2016-07-06,7.47,False
6,2016-07-07,6.93,False
7,2016-07-08,6.84,False
8,2016-07-09,0.72,False
9,2016-07-10,1.44,False
10,2016-07-11,5.13,False
11,2016-07-12,5.76,False
12,2016-07-13,5.58,False
13,2016-07-14,5.04,False
14,2016-07-15,5.9399999999999995,False
15,2016-07-16,2.16,False
16,2016-07-17,0.72,False
17,2016-07-18,4.32,False
18,2016-07-19,2.4299999999999997,False
19,2016-07-20,6.21,False
20,2016-07-21,2.16,False
21,2016-07-22,3.15,False
22,2016-07-23,1.08,False
23,2016-07-24,1.08,False
24,2016-07-25,4.859999999999999,False
25,2016-07-26,6.66,False
26,2016-07-27,6.75,False
27,2016-07-28,7.739999999999999,False
28,2016-07-29,7.02,False
29,2016-07-30,1.08,False
30,2016-07-31,1.08,False
0,2016-08-01,4.59,False
1,2016-08-02,5.3999999999999995,False
2,2016-08-03,5.13,False
3,2016-08-04,4.5,False
4,2016-08-05,3.78,False
5,2016-08-06,2.79,False
6,2016-08-07,1.3499999999999999,False
7,2016-08-08,4.32,False
8,2016-08-09,4.05,False
9,2016-08-10,3.42,False
10,2016-08-11,3.51,False
11,2016-08-12,3.5999999999999996,False
12,2016-08-13,1.89,False
13,2016-08-14,0.8099999999999999,False
14,2016-08-15,4.05,False
15,2016-08-16,4.41,False
16,2016-08-17,4.2299999999999995,False
17,2016-08-18,4.68,False
18,2016-08-19,8.459999999999999,False
19,2016-08-20,1.6199999999999999,False
20,2016-08-21,1.08,False
21,2016-08-22,5.22,False
22,2016-08-23,4.41,False
23,2016-08-24,4.05,False
24,2016-08-25,9.0,False
25,2016-08-26,5.04,False
26,2016-08-27,2.52,False
27,2016-08-28,2.25,False
28,2016-08-29,8.82,False
29,2016-08-30,6.39,False
30,2016-08-31,6.21,False
0,2016-09-01,7.56,False
1,2016-09-02,7.02,False
2,2016-09-03,1.53,False
3,2016-09-04,0.8999999999999999,False
4,2016-09-05,1.3499999999999999,False
5,2016-09-06,6.569999999999999,False
