,date,HAS stock,isPartial
30,2014-05-31,18.86,False
0,2014-06-01,20.65,False
1,2014-06-02,29.749999999999996,False
2,2014-06-03,20.299999999999997,False
3,2014-06-04,27.299999999999997,False
4,2014-06-05,24.5,False
5,2014-06-06,28.0,False
6,2014-06-07,20.299999999999997,False
7,2014-06-08,26.599999999999998,False
8,2014-06-09,35.0,False
9,2014-06-10,24.5,False
10,2014-06-11,20.65,False
11,2014-06-12,20.299999999999997,False
12,2014-06-13,21.0,False
13,2014-06-14,25.9,False
14,2014-06-15,16.099999999999998,False
15,2014-06-16,28.0,False
16,2014-06-17,28.349999999999998,False
17,2014-06-18,20.299999999999997,False
18,2014-06-19,25.9,False
19,2014-06-20,19.25,False
20,2014-06-21,22.75,False
21,2014-06-22,26.95,False
22,2014-06-23,24.849999999999998,False
23,2014-06-24,24.5,False
24,2014-06-25,26.95,False
25,2014-06-26,23.799999999999997,False
26,2014-06-27,16.799999999999997,False
27,2014-06-28,15.749999999999998,False
28,2014-06-29,17.5,False
29,2014-06-30,19.599999999999998,False
0,2014-07-01,23.759999999999998,False
1,2014-07-02,22.68,False
2,2014-07-03,21.24,False
3,2014-07-04,18.0,False
4,2014-07-05,14.399999999999999,False
5,2014-07-06,25.56,False
6,2014-07-07,15.479999999999999,False
7,2014-07-08,25.2,False
8,2014-07-09,24.84,False
9,2014-07-10,19.08,False
10,2014-07-11,21.599999999999998,False
11,2014-07-12,17.28,False
12,2014-07-13,14.76,False
13,2014-07-14,19.439999999999998,False
14,2014-07-15,18.0,False
15,2014-07-16,23.04,False
16,2014-07-17,22.32,False
17,2014-07-18,23.04,False
18,2014-07-19,16.56,False
19,2014-07-20,16.56,False
20,2014-07-21,28.439999999999998,False
21,2014-07-22,24.84,False
22,2014-07-23,36.0,False
23,2014-07-24,24.119999999999997,False
24,2014-07-25,20.16,False
25,2014-07-26,16.919999999999998,False
26,2014-07-27,22.68,False
27,2014-07-28,23.4,False
28,2014-07-29,23.4,False
29,2014-07-30,22.68,False
30,2014-07-31,27.0,False
0,2014-08-01,26.97,False
1,2014-08-02,18.6,False
2,2014-08-03,26.04,False
3,2014-08-04,27.59,False
4,2014-08-05,28.52,False
5,2014-08-06,18.6,False
6,2014-08-07,26.66,False
7,2014-08-08,20.77,False
8,2014-08-09,22.32,False
9,2014-08-10,17.36,False
10,2014-08-11,19.53,False
11,2014-08-12,26.04,False
12,2014-08-13,17.05,False
13,2014-08-14,18.6,False
14,2014-08-15,21.08,False
15,2014-08-16,12.4,False
16,2014-08-17,19.53,False
17,2014-08-18,16.43,False
18,2014-08-19,19.22,False
19,2014-08-20,25.419999999999998,False
20,2014-08-21,16.12,False
21,2014-08-22,23.25,False
22,2014-08-23,17.98,False
23,2014-08-24,31.0,False
24,2014-08-25,21.7,False
25,2014-08-26,28.52,False
26,2014-08-27,19.84,False
27,2014-08-28,24.18,False
28,2014-08-29,24.18,False
29,2014-08-30,23.87,False
30,2014-08-31,17.669999999999998,False
0,2014-09-01,17.0,False
1,2014-09-02,19.5,False
2,2014-09-03,28.5,False
3,2014-09-04,31.0,False
4,2014-09-05,27.5,False
5,2014-09-06,19.5,False
6,2014-09-07,31.0,False
7,2014-09-08,26.5,False
8,2014-09-09,29.5,False
9,2014-09-10,39.5,False
10,2014-09-11,41.0,False
11,2014-09-12,23.5,False
12,2014-09-13,25.0,False
13,2014-09-14,27.0,False
14,2014-09-15,34.0,False
15,2014-09-16,36.0,False
16,2014-09-17,32.5,False
17,2014-09-18,34.5,False
18,2014-09-19,37.5,False
19,2014-09-20,40.0,False
20,2014-09-21,40.0,False
21,2014-09-22,43.0,False
22,2014-09-23,45.0,False
23,2014-09-24,48.5,False
24,2014-09-25,46.0,False
25,2014-09-26,44.5,False
26,2014-09-27,31.0,False
27,2014-09-28,36.0,False
28,2014-09-29,46.0,False
29,2014-09-30,50.0,False
0,2014-10-01,53.58,False
1,2014-10-02,54.72,False
2,2014-10-03,50.16,False
3,2014-10-04,30.779999999999998,False
4,2014-10-05,30.779999999999998,False
5,2014-10-06,41.61,False
6,2014-10-07,45.029999999999994,False
7,2014-10-08,41.04,False
8,2014-10-09,43.31999999999999,False
9,2014-10-10,43.88999999999999,False
10,2014-10-11,27.929999999999996,False
11,2014-10-12,35.339999999999996,False
12,2014-10-13,41.04,False
13,2014-10-14,45.029999999999994,False
14,2014-10-15,45.029999999999994,False
15,2014-10-16,56.99999999999999,False
16,2014-10-17,42.74999999999999,False
17,2014-10-18,35.339999999999996,False
18,2014-10-19,38.19,False
19,2014-10-20,49.589999999999996,False
20,2014-10-21,43.88999999999999,False
21,2014-10-22,56.99999999999999,False
22,2014-10-23,42.74999999999999,False
23,2014-10-24,45.029999999999994,False
24,2014-10-25,21.09,False
25,2014-10-26,37.62,False
26,2014-10-27,40.47,False
27,2014-10-28,51.87,False
28,2014-10-29,55.28999999999999,False
29,2014-10-30,48.449999999999996,False
30,2014-10-31,31.919999999999998,False
0,2014-11-01,18.56,False
1,2014-11-02,29.58,False
2,2014-11-03,38.279999999999994,False
3,2014-11-04,44.08,False
4,2014-11-05,33.64,False
5,2014-11-06,48.72,False
6,2014-11-07,36.54,False
7,2014-11-08,26.099999999999998,False
8,2014-11-09,24.939999999999998,False
9,2014-11-10,40.019999999999996,False
10,2014-11-11,43.5,False
11,2014-11-12,33.64,False
12,2014-11-13,46.4,False
13,2014-11-14,45.82,False
14,2014-11-15,22.04,False
15,2014-11-16,47.559999999999995,False
16,2014-11-17,43.5,False
17,2014-11-18,57.99999999999999,False
18,2014-11-19,40.019999999999996,False
19,2014-11-20,41.76,False
20,2014-11-21,27.839999999999996,False
21,2014-11-22,30.74,False
22,2014-11-23,31.319999999999997,False
23,2014-11-24,48.72,False
24,2014-11-25,33.059999999999995,False
25,2014-11-26,31.9,False
26,2014-11-27,15.079999999999998,False
27,2014-11-28,24.939999999999998,False
28,2014-11-29,32.48,False
29,2014-11-30,30.159999999999997,False
0,2014-12-01,38.690000000000005,False
1,2014-12-02,48.230000000000004,False
2,2014-12-03,53.0,False
3,2014-12-04,31.8,False
4,2014-12-05,47.17,False
5,2014-12-06,23.85,False
6,2014-12-07,42.400000000000006,False
7,2014-12-08,44.52,False
8,2014-12-09,46.11,False
9,2014-12-10,45.050000000000004,False
10,2014-12-11,42.93,False
11,2014-12-12,36.04,False
12,2014-12-13,28.09,False
13,2014-12-14,29.68,False
14,2014-12-15,39.22,False
15,2014-12-16,39.22,False
16,2014-12-17,36.57,False
17,2014-12-18,40.28,False
18,2014-12-19,40.28,False
19,2014-12-20,28.09,False
20,2014-12-21,23.85,False
21,2014-12-22,24.91,False
22,2014-12-23,29.68,False
23,2014-12-24,21.73,False
24,2014-12-25,13.780000000000001,False
25,2014-12-26,13.25,False
26,2014-12-27,12.72,False
27,2014-12-28,19.61,False
28,2014-12-29,13.780000000000001,False
29,2014-12-30,23.85,False
30,2014-12-31,10.600000000000001,False
0,2015-01-01,17.759999999999998,False
1,2015-01-02,18.13,False
2,2015-01-03,21.09,False
3,2015-01-04,24.79,False
4,2015-01-05,31.08,False
5,2015-01-06,27.38,False
6,2015-01-07,32.19,False
7,2015-01-08,20.35,False
8,2015-01-09,27.75,False
9,2015-01-10,13.69,False
10,2015-01-11,21.46,False
11,2015-01-12,25.16,False
12,2015-01-13,26.27,False
13,2015-01-14,34.04,False
14,2015-01-15,31.08,False
15,2015-01-16,25.16,False
16,2015-01-17,30.34,False
17,2015-01-18,22.2,False
18,2015-01-19,20.72,False
19,2015-01-20,30.71,False
20,2015-01-21,25.53,False
21,2015-01-22,18.13,False
22,2015-01-23,31.82,False
23,2015-01-24,18.5,False
24,2015-01-25,30.34,False
25,2015-01-26,30.34,False
26,2015-01-27,33.3,False
27,2015-01-28,37.0,False
28,2015-01-29,36.63,False
29,2015-01-30,30.71,False
30,2015-01-31,14.43,False
0,2015-02-01,22.44,False
1,2015-02-02,39.27,False
2,2015-02-03,40.8,False
3,2015-02-04,35.19,False
4,2015-02-05,44.88,False
5,2015-02-06,37.230000000000004,False
6,2015-02-07,31.11,False
7,2015-02-08,45.39,False
8,2015-02-09,51.0,False
9,2015-02-10,39.27,False
10,2015-02-11,42.33,False
11,2015-02-12,35.7,False
12,2015-02-13,35.19,False
13,2015-02-14,25.5,False
14,2015-02-15,33.660000000000004,False
15,2015-02-16,35.7,False
16,2015-02-17,42.33,False
17,2015-02-18,41.31,False
18,2015-02-19,37.230000000000004,False
19,2015-02-20,47.94,False
20,2015-02-21,20.91,False
21,2015-02-22,32.64,False
22,2015-02-23,42.33,False
23,2015-02-24,37.230000000000004,False
24,2015-02-25,42.84,False
25,2015-02-26,37.74,False
26,2015-02-27,33.15,False
27,2015-02-28,24.990000000000002,False
0,2015-03-01,17.39,False
1,2015-03-02,40.89,False
2,2015-03-03,47.0,False
3,2015-03-04,25.38,False
4,2015-03-05,23.029999999999998,False
5,2015-03-06,30.549999999999997,False
6,2015-03-07,20.209999999999997,False
7,2015-03-08,20.68,False
8,2015-03-09,39.48,False
9,2015-03-10,24.91,False
10,2015-03-11,28.2,False
11,2015-03-12,30.08,False
12,2015-03-13,25.38,False
13,2015-03-14,25.38,False
14,2015-03-15,25.38,False
15,2015-03-16,34.78,False
16,2015-03-17,24.91,False
17,2015-03-18,27.259999999999998,False
18,2015-03-19,24.91,False
19,2015-03-20,29.139999999999997,False
20,2015-03-21,20.209999999999997,False
21,2015-03-22,27.259999999999998,False
22,2015-03-23,33.839999999999996,False
23,2015-03-24,42.769999999999996,False
24,2015-03-25,40.419999999999995,False
25,2015-03-26,18.33,False
26,2015-03-27,27.259999999999998,False
27,2015-03-28,23.029999999999998,False
28,2015-03-29,23.97,False
29,2015-03-30,30.549999999999997,False
30,2015-03-31,17.86,False
0,2015-04-01,31.92,False
1,2015-04-02,33.6,False
2,2015-04-03,27.44,False
3,2015-04-04,21.840000000000003,False
4,2015-04-05,31.92,False
5,2015-04-06,39.2,False
6,2015-04-07,30.800000000000004,False
7,2015-04-08,41.440000000000005,False
8,2015-04-09,40.88,False
9,2015-04-10,40.32000000000001,False
10,2015-04-11,28.000000000000004,False
11,2015-04-12,33.6,False
12,2015-04-13,52.080000000000005,False
13,2015-04-14,39.2,False
14,2015-04-15,36.400000000000006,False
15,2015-04-16,47.040000000000006,False
16,2015-04-17,40.32000000000001,False
17,2015-04-18,31.360000000000003,False
18,2015-04-19,35.28,False
19,2015-04-20,54.32000000000001,False
20,2015-04-21,42.56,False
21,2015-04-22,56.00000000000001,False
22,2015-04-23,50.96000000000001,False
23,2015-04-24,41.440000000000005,False
24,2015-04-25,24.64,False
25,2015-04-26,34.160000000000004,False
26,2015-04-27,53.2,False
27,2015-04-28,36.96,False
28,2015-04-29,51.52,False
29,2015-04-30,44.24,False
0,2015-05-01,37.309999999999995,False
1,2015-05-02,32.39,False
2,2015-05-03,25.83,False
3,2015-05-04,41.0,False
4,2015-05-05,34.03,False
5,2015-05-06,38.54,False
6,2015-05-07,35.669999999999995,False
7,2015-05-08,30.749999999999996,False
8,2015-05-09,23.369999999999997,False
9,2015-05-10,24.189999999999998,False
10,2015-05-11,25.83,False
11,2015-05-12,30.749999999999996,False
12,2015-05-13,31.979999999999997,False
13,2015-05-14,28.29,False
14,2015-05-15,21.32,False
15,2015-05-16,19.27,False
16,2015-05-17,21.32,False
17,2015-05-18,32.39,False
18,2015-05-19,24.599999999999998,False
19,2015-05-20,29.52,False
20,2015-05-21,21.32,False
21,2015-05-22,18.04,False
22,2015-05-23,21.73,False
23,2015-05-24,15.17,False
24,2015-05-25,19.68,False
25,2015-05-26,25.419999999999998,False
26,2015-05-27,25.419999999999998,False
27,2015-05-28,25.419999999999998,False
28,2015-05-29,18.45,False
29,2015-05-30,16.4,False
30,2015-05-31,13.53,False
0,2015-06-01,36.27,False
1,2015-06-02,33.93,False
2,2015-06-03,31.59,False
3,2015-06-04,29.64,False
4,2015-06-05,30.810000000000002,False
5,2015-06-06,24.96,False
6,2015-06-07,22.62,False
7,2015-06-08,32.370000000000005,False
8,2015-06-09,33.15,False
9,2015-06-10,31.59,False
10,2015-06-11,37.44,False
11,2015-06-12,28.470000000000002,False
12,2015-06-13,29.64,False
13,2015-06-14,30.810000000000002,False
14,2015-06-15,25.740000000000002,False
15,2015-06-16,30.03,False
16,2015-06-17,23.01,False
17,2015-06-18,33.93,False
18,2015-06-19,28.470000000000002,False
19,2015-06-20,33.54,False
20,2015-06-21,38.61,False
21,2015-06-22,33.93,False
22,2015-06-23,34.32,False
23,2015-06-24,22.62,False
24,2015-06-25,39.0,False
25,2015-06-26,29.25,False
26,2015-06-27,31.200000000000003,False
27,2015-06-28,24.18,False
28,2015-06-29,35.88,False
29,2015-06-30,28.470000000000002,False
0,2015-07-01,20.28,False
1,2015-07-02,21.45,False
2,2015-07-03,25.740000000000002,False
3,2015-07-04,18.330000000000002,False
4,2015-07-05,14.43,False
5,2015-07-06,26.91,False
6,2015-07-07,21.060000000000002,False
7,2015-07-08,39.0,False
8,2015-07-09,32.76,False
9,2015-07-10,25.35,False
10,2015-07-11,15.21,False
11,2015-07-12,15.600000000000001,False
12,2015-07-13,23.01,False
13,2015-07-14,23.400000000000002,False
14,2015-07-15,18.330000000000002,False
15,2015-07-16,20.67,False
16,2015-07-17,20.28,False
17,2015-07-18,20.67,False
18,2015-07-19,15.600000000000001,False
19,2015-07-20,25.740000000000002,False
20,2015-07-21,19.11,False
21,2015-07-22,22.62,False
22,2015-07-23,20.28,False
23,2015-07-24,20.67,False
24,2015-07-25,12.870000000000001,False
25,2015-07-26,14.040000000000001,False
26,2015-07-27,22.62,False
27,2015-07-28,22.62,False
28,2015-07-29,25.740000000000002,False
29,2015-07-30,21.45,False
30,2015-07-31,20.28,False
0,2015-08-01,12.18,False
1,2015-08-02,16.38,False
2,2015-08-03,21.419999999999998,False
3,2015-08-04,13.02,False
4,2015-08-05,20.16,False
5,2015-08-06,18.06,False
6,2015-08-07,20.58,False
7,2015-08-08,11.76,False
8,2015-08-09,13.02,False
9,2015-08-10,15.12,False
10,2015-08-11,19.32,False
11,2015-08-12,15.959999999999999,False
12,2015-08-13,15.12,False
13,2015-08-14,19.74,False
14,2015-08-15,7.9799999999999995,False
15,2015-08-16,9.66,False
16,2015-08-17,19.74,False
17,2015-08-18,13.86,False
18,2015-08-19,18.48,False
19,2015-08-20,19.32,False
20,2015-08-21,22.68,False
21,2015-08-22,18.9,False
22,2015-08-23,15.959999999999999,False
23,2015-08-24,42.0,False
24,2015-08-25,26.04,False
25,2015-08-26,27.3,False
26,2015-08-27,21.0,False
27,2015-08-28,17.64,False
28,2015-08-29,13.44,False
29,2015-08-30,18.48,False
30,2015-08-31,19.74,False
0,2015-09-01,33.0,False
1,2015-09-02,48.5,False
2,2015-09-03,32.5,False
3,2015-09-04,34.0,False
4,2015-09-05,27.5,False
5,2015-09-06,36.0,False
6,2015-09-07,32.0,False
7,2015-09-08,34.0,False
8,2015-09-09,35.5,False
9,2015-09-10,45.0,False
10,2015-09-11,39.0,False
11,2015-09-12,42.0,False
12,2015-09-13,41.5,False
13,2015-09-14,48.0,False
14,2015-09-15,33.5,False
15,2015-09-16,42.5,False
16,2015-09-17,35.0,False
17,2015-09-18,38.0,False
18,2015-09-19,32.0,False
19,2015-09-20,46.5,False
20,2015-09-21,41.0,False
21,2015-09-22,37.0,False
22,2015-09-23,38.5,False
23,2015-09-24,41.0,False
24,2015-09-25,38.5,False
25,2015-09-26,22.5,False
26,2015-09-27,43.0,False
27,2015-09-28,50.0,False
28,2015-09-29,48.0,False
29,2015-09-30,43.0,False
0,2015-10-01,31.900000000000002,False
1,2015-10-02,39.050000000000004,False
2,2015-10-03,30.800000000000004,False
3,2015-10-04,36.300000000000004,False
4,2015-10-05,51.7,False
5,2015-10-06,43.45,False
6,2015-10-07,34.1,False
7,2015-10-08,36.300000000000004,False
8,2015-10-09,37.95,False
9,2015-10-10,33.0,False
10,2015-10-11,40.7,False
11,2015-10-12,33.0,False
12,2015-10-13,42.900000000000006,False
13,2015-10-14,47.300000000000004,False
14,2015-10-15,42.35,False
15,2015-10-16,34.1,False
16,2015-10-17,30.250000000000004,False
17,2015-10-18,30.800000000000004,False
18,2015-10-19,41.25,False
19,2015-10-20,52.25000000000001,False
20,2015-10-21,43.45,False
21,2015-10-22,39.6,False
22,2015-10-23,28.6,False
23,2015-10-24,35.2,False
24,2015-10-25,43.45,False
25,2015-10-26,55.00000000000001,False
26,2015-10-27,45.1,False
27,2015-10-28,43.45,False
28,2015-10-29,42.900000000000006,False
29,2015-10-30,33.0,False
30,2015-10-31,20.900000000000002,False
0,2015-11-01,34.16,False
1,2015-11-02,48.8,False
2,2015-11-03,49.41,False
3,2015-11-04,44.53,False
4,2015-11-05,46.36,False
5,2015-11-06,42.089999999999996,False
6,2015-11-07,28.669999999999998,False
7,2015-11-08,31.11,False
8,2015-11-09,41.48,False
9,2015-11-10,48.8,False
10,2015-11-11,41.48,False
11,2015-11-12,46.97,False
12,2015-11-13,37.21,False
13,2015-11-14,33.55,False
14,2015-11-15,38.43,False
15,2015-11-16,55.51,False
16,2015-11-17,61.0,False
17,2015-11-18,54.29,False
18,2015-11-19,54.9,False
19,2015-11-20,48.19,False
20,2015-11-21,30.5,False
21,2015-11-22,41.48,False
22,2015-11-23,53.68,False
23,2015-11-24,48.19,False
24,2015-11-25,33.55,False
25,2015-11-26,28.06,False
26,2015-11-27,25.62,False
27,2015-11-28,29.89,False
28,2015-11-29,37.21,False
29,2015-11-30,45.14,False
0,2015-12-01,52.7,False
1,2015-12-02,55.18,False
2,2015-12-03,49.6,False
3,2015-12-04,45.26,False
4,2015-12-05,40.92,False
5,2015-12-06,55.18,False
6,2015-12-07,52.7,False
7,2015-12-08,62.0,False
8,2015-12-09,52.7,False
9,2015-12-10,56.42,False
10,2015-12-11,53.32,False
11,2015-12-12,35.96,False
12,2015-12-13,34.72,False
13,2015-12-14,29.759999999999998,False
14,2015-12-15,58.9,False
15,2015-12-16,39.06,False
16,2015-12-17,47.12,False
17,2015-12-18,39.06,False
18,2015-12-19,34.72,False
19,2015-12-20,26.66,False
20,2015-12-21,29.759999999999998,False
21,2015-12-22,35.96,False
22,2015-12-23,39.68,False
23,2015-12-24,45.26,False
24,2015-12-25,17.36,False
25,2015-12-26,26.66,False
26,2015-12-27,23.56,False
27,2015-12-28,19.84,False
28,2015-12-29,20.46,False
29,2015-12-30,25.419999999999998,False
30,2015-12-31,27.28,False
0,2016-01-01,20.8,False
1,2016-01-02,25.48,False
2,2016-01-03,28.6,False
3,2016-01-04,24.96,False
4,2016-01-05,36.4,False
5,2016-01-06,39.0,False
6,2016-01-07,45.24,False
7,2016-01-08,39.52,False
8,2016-01-09,26.0,False
9,2016-01-10,35.88,False
10,2016-01-11,50.96,False
11,2016-01-12,34.32,False
12,2016-01-13,46.800000000000004,False
13,2016-01-14,43.160000000000004,False
14,2016-01-15,46.28,False
15,2016-01-16,37.96,False
16,2016-01-17,28.080000000000002,False
17,2016-01-18,34.84,False
18,2016-01-19,39.52,False
19,2016-01-20,44.72,False
20,2016-01-21,42.120000000000005,False
21,2016-01-22,46.28,False
22,2016-01-23,30.16,False
23,2016-01-24,49.92,False
24,2016-01-25,50.440000000000005,False
25,2016-01-26,51.480000000000004,False
26,2016-01-27,52.0,False
27,2016-01-28,47.32,False
28,2016-01-29,46.800000000000004,False
29,2016-01-30,31.200000000000003,False
30,2016-01-31,48.88,False
0,2016-02-01,61.059999999999995,False
1,2016-02-02,50.41,False
2,2016-02-03,52.54,False
3,2016-02-04,53.959999999999994,False
4,2016-02-05,50.41,False
5,2016-02-06,34.79,False
6,2016-02-07,44.73,False
7,2016-02-08,60.349999999999994,False
8,2016-02-09,71.0,False
9,2016-02-10,62.48,False
10,2016-02-11,54.669999999999995,False
11,2016-02-12,53.959999999999994,False
12,2016-02-13,36.21,False
13,2016-02-14,38.339999999999996,False
14,2016-02-15,53.25,False
15,2016-02-16,61.059999999999995,False
16,2016-02-17,50.41,False
17,2016-02-18,64.61,False
18,2016-02-19,48.28,False
19,2016-02-20,34.79,False
20,2016-02-21,48.989999999999995,False
21,2016-02-22,52.54,False
22,2016-02-23,63.19,False
23,2016-02-24,68.16,False
24,2016-02-25,61.769999999999996,False
25,2016-02-26,44.73,False
26,2016-02-27,35.5,False
27,2016-02-28,49.699999999999996,False
28,2016-02-29,67.45,False
0,2016-03-01,60.52,False
1,2016-03-02,54.400000000000006,False
2,2016-03-03,46.24,False
3,2016-03-04,48.28,False
4,2016-03-05,40.120000000000005,False
5,2016-03-06,49.64,False
6,2016-03-07,67.32000000000001,False
7,2016-03-08,59.160000000000004,False
8,2016-03-09,63.92,False
9,2016-03-10,42.84,False
10,2016-03-11,46.24,False
11,2016-03-12,35.36,False
12,2016-03-13,31.96,False
13,2016-03-14,55.760000000000005,False
14,2016-03-15,56.440000000000005,False
15,2016-03-16,40.800000000000004,False
16,2016-03-17,55.080000000000005,False
17,2016-03-18,39.440000000000005,False
18,2016-03-19,33.32,False
19,2016-03-20,42.84,False
20,2016-03-21,43.52,False
21,2016-03-22,46.92,False
22,2016-03-23,38.080000000000005,False
23,2016-03-24,54.400000000000006,False
24,2016-03-25,34.68,False
25,2016-03-26,29.92,False
26,2016-03-27,28.560000000000002,False
27,2016-03-28,41.480000000000004,False
28,2016-03-29,68.0,False
29,2016-03-30,46.92,False
30,2016-03-31,44.2,False
0,2016-04-01,35.550000000000004,False
1,2016-04-02,32.39,False
2,2016-04-03,42.660000000000004,False
3,2016-04-04,60.040000000000006,False
4,2016-04-05,62.410000000000004,False
5,2016-04-06,52.93,False
6,2016-04-07,55.300000000000004,False
7,2016-04-08,57.67,False
8,2016-04-09,33.97,False
9,2016-04-10,52.14,False
10,2016-04-11,66.36,False
11,2016-04-12,60.830000000000005,False
12,2016-04-13,59.25,False
13,2016-04-14,67.94,False
14,2016-04-15,38.71,False
15,2016-04-16,41.870000000000005,False
16,2016-04-17,52.14,False
17,2016-04-18,75.84,False
18,2016-04-19,70.31,False
19,2016-04-20,79.0,False
20,2016-04-21,63.99,False
21,2016-04-22,48.980000000000004,False
22,2016-04-23,44.24,False
23,2016-04-24,51.35,False
24,2016-04-25,63.2,False
25,2016-04-26,73.47,False
26,2016-04-27,57.67,False
27,2016-04-28,71.10000000000001,False
28,2016-04-29,64.78,False
29,2016-04-30,43.45,False
0,2016-05-01,50.459999999999994,False
1,2016-05-02,57.99999999999999,False
2,2016-05-03,51.62,False
3,2016-05-04,45.82,False
4,2016-05-05,45.239999999999995,False
5,2016-05-06,45.82,False
6,2016-05-07,34.22,False
7,2016-05-08,27.839999999999996,False
8,2016-05-09,42.339999999999996,False
9,2016-05-10,41.76,False
10,2016-05-11,39.44,False
11,2016-05-12,37.12,False
12,2016-05-13,27.839999999999996,False
13,2016-05-14,26.099999999999998,False
14,2016-05-15,21.459999999999997,False
15,2016-05-16,31.9,False
16,2016-05-17,27.259999999999998,False
17,2016-05-18,31.9,False
18,2016-05-19,27.839999999999996,False
19,2016-05-20,27.259999999999998,False
20,2016-05-21,23.779999999999998,False
21,2016-05-22,19.139999999999997,False
22,2016-05-23,27.259999999999998,False
23,2016-05-24,24.939999999999998,False
24,2016-05-25,30.74,False
25,2016-05-26,33.64,False
26,2016-05-27,25.52,False
27,2016-05-28,19.139999999999997,False
28,2016-05-29,22.619999999999997,False
29,2016-05-30,23.779999999999998,False
30,2016-05-31,32.48,False
0,2016-06-01,20.4,False
1,2016-06-02,21.42,False
2,2016-06-03,18.36,False
3,2016-06-04,12.24,False
4,2016-06-05,19.89,False
5,2016-06-06,20.91,False
6,2016-06-07,24.48,False
7,2016-06-08,22.44,False
8,2016-06-09,20.4,False
9,2016-06-10,15.3,False
10,2016-06-11,18.36,False
11,2016-06-12,19.38,False
12,2016-06-13,23.46,False
13,2016-06-14,19.89,False
14,2016-06-15,24.990000000000002,False
15,2016-06-16,23.46,False
16,2016-06-17,22.44,False
17,2016-06-18,24.990000000000002,False
18,2016-06-19,18.36,False
19,2016-06-20,24.990000000000002,False
20,2016-06-21,19.89,False
21,2016-06-22,19.89,False
22,2016-06-23,20.91,False
23,2016-06-24,51.0,False
24,2016-06-25,20.91,False
25,2016-06-26,23.97,False
26,2016-06-27,22.44,False
27,2016-06-28,31.11,False
28,2016-06-29,30.09,False
29,2016-06-30,29.580000000000002,False
0,2016-07-01,37.260000000000005,False
1,2016-07-02,36.800000000000004,False
2,2016-07-03,28.060000000000002,False
3,2016-07-04,24.84,False
4,2016-07-05,21.16,False
5,2016-07-06,31.740000000000002,False
6,2016-07-07,33.120000000000005,False
7,2016-07-08,32.660000000000004,False
8,2016-07-09,34.04,False
9,2016-07-10,29.900000000000002,False
10,2016-07-11,35.88,False
11,2016-07-12,30.82,False
12,2016-07-13,27.14,False
13,2016-07-14,35.88,False
14,2016-07-15,34.5,False
15,2016-07-16,22.540000000000003,False
16,2016-07-17,28.98,False
17,2016-07-18,38.18,False
18,2016-07-19,46.0,False
19,2016-07-20,39.56,False
20,2016-07-21,34.96,False
21,2016-07-22,40.480000000000004,False
22,2016-07-23,37.260000000000005,False
23,2016-07-24,30.82,False
24,2016-07-25,31.740000000000002,False
25,2016-07-26,33.58,False
26,2016-07-27,34.04,False
27,2016-07-28,37.260000000000005,False
28,2016-07-29,32.2,False
29,2016-07-30,28.98,False
30,2016-07-31,29.900000000000002,False
0,2016-08-01,40.0,False
1,2016-08-02,19.200000000000003,False
2,2016-08-03,34.4,False
3,2016-08-04,30.8,False
4,2016-08-05,26.0,False
5,2016-08-06,19.200000000000003,False
6,2016-08-07,23.200000000000003,False
7,2016-08-08,34.800000000000004,False
8,2016-08-09,29.200000000000003,False
9,2016-08-10,22.400000000000002,False
10,2016-08-11,28.0,False
11,2016-08-12,22.0,False
12,2016-08-13,24.0,False
13,2016-08-14,22.8,False
14,2016-08-15,19.200000000000003,False
15,2016-08-16,24.400000000000002,False
16,2016-08-17,16.8,False
17,2016-08-18,18.0,False
18,2016-08-19,21.200000000000003,False
19,2016-08-20,15.600000000000001,False
20,2016-08-21,12.4,False
21,2016-08-22,24.400000000000002,False
22,2016-08-23,22.8,False
23,2016-08-24,21.200000000000003,False
24,2016-08-25,23.200000000000003,False
25,2016-08-26,23.200000000000003,False
26,2016-08-27,21.6,False
27,2016-08-28,28.400000000000002,False
28,2016-08-29,26.8,False
29,2016-08-30,29.200000000000003,False
30,2016-08-31,27.6,False
0,2016-09-01,34.22,False
1,2016-09-02,33.04,False
2,2016-09-03,28.32,False
3,2016-09-04,27.729999999999997,False
4,2016-09-05,30.68,False
5,2016-09-06,42.48,False
6,2016-09-07,45.43,False
7,2016-09-08,43.07,False
8,2016-09-09,34.809999999999995,False
9,2016-09-10,32.449999999999996,False
10,2016-09-11,40.12,False
11,2016-09-12,52.51,False
12,2016-09-13,50.739999999999995,False
13,2016-09-14,43.66,False
14,2016-09-15,30.68,False
15,2016-09-16,35.4,False
16,2016-09-17,36.58,False
17,2016-09-18,40.71,False
18,2016-09-19,54.87,False
19,2016-09-20,49.559999999999995,False
20,2016-09-21,59.0,False
21,2016-09-22,56.05,False
22,2016-09-23,41.89,False
23,2016-09-24,33.04,False
24,2016-09-25,45.43,False
25,2016-09-26,43.07,False
26,2016-09-27,49.559999999999995,False
27,2016-09-28,46.61,False
28,2016-09-29,48.379999999999995,False
29,2016-09-30,43.07,False
0,2016-10-01,35.19,False
1,2016-10-02,39.33,False
2,2016-10-03,44.849999999999994,False
3,2016-10-04,56.58,False
4,2016-10-05,35.879999999999995,False
5,2016-10-06,39.33,False
6,2016-10-07,34.5,False
7,2016-10-08,24.839999999999996,False
8,2016-10-09,37.26,False
9,2016-10-10,47.61,False
10,2016-10-11,55.88999999999999,False
