,date,SBUX stock,isPartial
30,2014-05-31,6.24,False
0,2014-06-01,7.36,False
1,2014-06-02,14.26,False
2,2014-06-03,8.97,False
3,2014-06-04,10.120000000000001,False
4,2014-06-05,16.560000000000002,False
5,2014-06-06,17.48,False
6,2014-06-07,11.5,False
7,2014-06-08,10.120000000000001,False
8,2014-06-09,9.43,False
9,2014-06-10,12.65,False
10,2014-06-11,20.470000000000002,False
11,2014-06-12,9.200000000000001,False
12,2014-06-13,21.62,False
13,2014-06-14,14.950000000000001,False
14,2014-06-15,0.0,False
15,2014-06-16,20.470000000000002,False
16,2014-06-17,10.35,False
17,2014-06-18,20.7,False
18,2014-06-19,21.16,False
19,2014-06-20,17.48,False
20,2014-06-21,23.0,False
21,2014-06-22,7.590000000000001,False
22,2014-06-23,14.49,False
23,2014-06-24,10.35,False
24,2014-06-25,20.470000000000002,False
25,2014-06-26,12.65,False
26,2014-06-27,6.44,False
27,2014-06-28,15.41,False
28,2014-06-29,7.590000000000001,False
29,2014-06-30,16.560000000000002,False
0,2014-07-01,15.860000000000001,False
1,2014-07-02,9.88,False
2,2014-07-03,8.06,False
3,2014-07-04,8.58,False
4,2014-07-05,4.94,False
5,2014-07-06,4.94,False
6,2014-07-07,11.96,False
7,2014-07-08,15.600000000000001,False
8,2014-07-09,3.9000000000000004,False
9,2014-07-10,3.9000000000000004,False
10,2014-07-11,10.4,False
11,2014-07-12,4.68,False
12,2014-07-13,0.0,False
13,2014-07-14,15.600000000000001,False
14,2014-07-15,7.800000000000001,False
15,2014-07-16,8.06,False
16,2014-07-17,8.06,False
17,2014-07-18,10.4,False
18,2014-07-19,7.28,False
19,2014-07-20,7.28,False
20,2014-07-21,11.700000000000001,False
21,2014-07-22,9.88,False
22,2014-07-23,8.06,False
23,2014-07-24,26.0,False
24,2014-07-25,24.96,False
25,2014-07-26,4.94,False
26,2014-07-27,4.94,False
27,2014-07-28,13.780000000000001,False
28,2014-07-29,8.06,False
29,2014-07-30,14.040000000000001,False
30,2014-07-31,3.9000000000000004,False
0,2014-08-01,12.540000000000001,False
1,2014-08-02,7.04,False
2,2014-08-03,7.26,False
3,2014-08-04,11.88,False
4,2014-08-05,11.88,False
5,2014-08-06,9.02,False
6,2014-08-07,14.3,False
7,2014-08-08,22.0,False
8,2014-08-09,7.26,False
9,2014-08-10,7.04,False
10,2014-08-11,13.86,False
11,2014-08-12,11.66,False
12,2014-08-13,5.94,False
13,2014-08-14,14.08,False
14,2014-08-15,6.38,False
15,2014-08-16,10.56,False
16,2014-08-17,7.04,False
17,2014-08-18,9.9,False
18,2014-08-19,13.64,False
19,2014-08-20,11.66,False
20,2014-08-21,11.66,False
21,2014-08-22,9.02,False
22,2014-08-23,7.04,False
23,2014-08-24,13.64,False
24,2014-08-25,19.14,False
25,2014-08-26,15.18,False
26,2014-08-27,9.46,False
27,2014-08-28,20.24,False
28,2014-08-29,5.94,False
29,2014-08-30,6.82,False
30,2014-08-31,6.82,False
0,2014-09-01,7.6,False
1,2014-09-02,3.8,False
2,2014-09-03,5.7,False
3,2014-09-04,19.0,False
4,2014-09-05,3.99,False
5,2014-09-06,13.68,False
6,2014-09-07,0.0,False
7,2014-09-08,16.91,False
8,2014-09-09,3.61,False
9,2014-09-10,7.41,False
10,2014-09-11,7.41,False
11,2014-09-12,15.58,False
12,2014-09-13,4.5600000000000005,False
13,2014-09-14,8.93,False
14,2014-09-15,7.41,False
15,2014-09-16,3.8,False
16,2014-09-17,9.31,False
17,2014-09-18,3.8,False
18,2014-09-19,7.79,False
19,2014-09-20,4.37,False
20,2014-09-21,0.0,False
21,2014-09-22,18.43,False
22,2014-09-23,3.61,False
23,2014-09-24,0.0,False
24,2014-09-25,11.4,False
25,2014-09-26,5.89,False
26,2014-09-27,0.0,False
27,2014-09-28,8.93,False
28,2014-09-29,3.61,False
29,2014-09-30,7.41,False
0,2014-10-01,7.5,False
1,2014-10-02,7.75,False
2,2014-10-03,4.0,False
3,2014-10-04,3.0,False
4,2014-10-05,3.0,False
5,2014-10-06,6.25,False
6,2014-10-07,5.0,False
7,2014-10-08,5.0,False
8,2014-10-09,6.25,False
9,2014-10-10,10.5,False
10,2014-10-11,6.0,False
11,2014-10-12,3.0,False
12,2014-10-13,8.75,False
13,2014-10-14,5.0,False
14,2014-10-15,5.0,False
15,2014-10-16,7.5,False
16,2014-10-17,9.0,False
17,2014-10-18,3.0,False
18,2014-10-19,3.0,False
19,2014-10-20,7.5,False
20,2014-10-21,6.0,False
21,2014-10-22,7.5,False
22,2014-10-23,5.0,False
23,2014-10-24,5.25,False
24,2014-10-25,3.0,False
25,2014-10-26,2.75,False
26,2014-10-27,9.75,False
27,2014-10-28,11.0,False
28,2014-10-29,8.75,False
29,2014-10-30,7.5,False
30,2014-10-31,25.0,False
0,2014-11-01,9.1,False
1,2014-11-02,8.84,False
2,2014-11-03,24.96,False
3,2014-11-04,16.38,False
4,2014-11-05,22.880000000000003,False
5,2014-11-06,23.14,False
6,2014-11-07,26.0,False
7,2014-11-08,0.0,False
8,2014-11-09,0.0,False
9,2014-11-10,8.32,False
10,2014-11-11,18.2,False
11,2014-11-12,17.94,False
12,2014-11-13,8.06,False
13,2014-11-14,17.16,False
14,2014-11-15,11.700000000000001,False
15,2014-11-16,5.720000000000001,False
16,2014-11-17,14.56,False
17,2014-11-18,13.26,False
18,2014-11-19,11.700000000000001,False
19,2014-11-20,20.02,False
20,2014-11-21,20.54,False
21,2014-11-22,23.14,False
22,2014-11-23,11.440000000000001,False
23,2014-11-24,13.0,False
24,2014-11-25,12.22,False
25,2014-11-26,8.06,False
26,2014-11-27,7.800000000000001,False
27,2014-11-28,15.600000000000001,False
28,2014-11-29,11.440000000000001,False
29,2014-11-30,11.18,False
0,2014-12-01,13.02,False
1,2014-12-02,15.81,False
2,2014-12-03,9.3,False
3,2014-12-04,14.879999999999999,False
4,2014-12-05,31.0,False
5,2014-12-06,12.709999999999999,False
6,2014-12-07,4.65,False
7,2014-12-08,21.7,False
8,2014-12-09,17.36,False
9,2014-12-10,17.36,False
10,2014-12-11,17.669999999999998,False
11,2014-12-12,14.26,False
12,2014-12-13,9.92,False
13,2014-12-14,4.96,False
14,2014-12-15,10.85,False
15,2014-12-16,24.49,False
16,2014-12-17,15.19,False
17,2014-12-18,12.709999999999999,False
18,2014-12-19,11.78,False
19,2014-12-20,9.92,False
20,2014-12-21,4.96,False
21,2014-12-22,13.02,False
22,2014-12-23,8.99,False
23,2014-12-24,27.59,False
24,2014-12-25,8.06,False
25,2014-12-26,16.12,False
26,2014-12-27,4.96,False
27,2014-12-28,4.96,False
28,2014-12-29,23.87,False
29,2014-12-30,11.78,False
30,2014-12-31,12.09,False
0,2015-01-01,11.889999999999999,False
1,2015-01-02,6.67,False
2,2015-01-03,3.4799999999999995,False
3,2015-01-04,3.4799999999999995,False
4,2015-01-05,10.729999999999999,False
5,2015-01-06,10.729999999999999,False
6,2015-01-07,6.09,False
7,2015-01-08,8.99,False
8,2015-01-09,7.829999999999999,False
9,2015-01-10,6.959999999999999,False
10,2015-01-11,3.4799999999999995,False
11,2015-01-12,2.9,False
12,2015-01-13,19.139999999999997,False
13,2015-01-14,14.79,False
14,2015-01-15,10.44,False
15,2015-01-16,6.09,False
16,2015-01-17,0.0,False
17,2015-01-18,3.4799999999999995,False
18,2015-01-19,2.9,False
19,2015-01-20,11.6,False
20,2015-01-21,11.6,False
21,2015-01-22,16.24,False
22,2015-01-23,28.999999999999996,False
23,2015-01-24,6.959999999999999,False
24,2015-01-25,0.0,False
25,2015-01-26,15.95,False
26,2015-01-27,17.4,False
27,2015-01-28,8.7,False
28,2015-01-29,14.79,False
29,2015-01-30,8.99,False
30,2015-01-31,3.4799999999999995,False
0,2015-02-01,5.78,False
1,2015-02-02,12.920000000000002,False
2,2015-02-03,26.180000000000003,False
3,2015-02-04,18.02,False
4,2015-02-05,16.32,False
5,2015-02-06,17.34,False
6,2015-02-07,5.78,False
7,2015-02-08,5.78,False
8,2015-02-09,21.080000000000002,False
9,2015-02-10,34.0,False
10,2015-02-11,13.260000000000002,False
11,2015-02-12,18.360000000000003,False
12,2015-02-13,29.240000000000002,False
13,2015-02-14,11.9,False
14,2015-02-15,5.78,False
15,2015-02-16,12.920000000000002,False
16,2015-02-17,23.8,False
17,2015-02-18,19.720000000000002,False
18,2015-02-19,16.66,False
19,2015-02-20,25.840000000000003,False
20,2015-02-21,17.34,False
21,2015-02-22,5.78,False
22,2015-02-23,32.300000000000004,False
23,2015-02-24,27.540000000000003,False
24,2015-02-25,19.720000000000002,False
25,2015-02-26,21.42,False
26,2015-02-27,20.400000000000002,False
27,2015-02-28,8.5,False
0,2015-03-01,7.6,False
1,2015-03-02,13.3,False
2,2015-03-03,8.36,False
3,2015-03-04,18.240000000000002,False
4,2015-03-05,11.78,False
5,2015-03-06,10.64,False
6,2015-03-07,7.98,False
7,2015-03-08,3.8,False
8,2015-03-09,8.36,False
9,2015-03-10,9.88,False
10,2015-03-11,14.82,False
11,2015-03-12,18.62,False
12,2015-03-13,10.26,False
13,2015-03-14,3.8,False
14,2015-03-15,5.7,False
15,2015-03-16,16.72,False
16,2015-03-17,11.78,False
17,2015-03-18,16.72,False
18,2015-03-19,34.96,False
19,2015-03-20,17.1,False
20,2015-03-21,11.78,False
21,2015-03-22,11.78,False
22,2015-03-23,38.0,False
23,2015-03-24,31.54,False
24,2015-03-25,19.38,False
25,2015-03-26,17.48,False
26,2015-03-27,19.0,False
27,2015-03-28,14.82,False
28,2015-03-29,7.98,False
29,2015-03-30,23.18,False
30,2015-03-31,15.2,False
0,2015-04-01,19.98,False
1,2015-04-02,18.5,False
2,2015-04-03,11.1,False
3,2015-04-04,9.62,False
4,2015-04-05,0.0,False
5,2015-04-06,18.5,False
6,2015-04-07,22.94,False
7,2015-04-08,25.16,False
8,2015-04-09,74.0,False
9,2015-04-10,67.34,False
10,2015-04-11,18.5,False
11,2015-04-12,6.66,False
12,2015-04-13,36.26,False
13,2015-04-14,36.26,False
14,2015-04-15,40.7,False
15,2015-04-16,46.62,False
16,2015-04-17,48.1,False
17,2015-04-18,8.879999999999999,False
18,2015-04-19,4.4399999999999995,False
19,2015-04-20,26.64,False
20,2015-04-21,28.86,False
21,2015-04-22,22.94,False
22,2015-04-23,37.0,False
23,2015-04-24,71.03999999999999,False
24,2015-04-25,8.879999999999999,False
25,2015-04-26,8.879999999999999,False
26,2015-04-27,34.04,False
27,2015-04-28,43.66,False
28,2015-04-29,32.56,False
29,2015-04-30,22.2,False
0,2015-05-01,28.419999999999998,False
1,2015-05-02,7.35,False
2,2015-05-03,4.9,False
3,2015-05-04,36.75,False
4,2015-05-05,19.6,False
5,2015-05-06,26.46,False
6,2015-05-07,29.89,False
7,2015-05-08,49.0,False
8,2015-05-09,8.33,False
9,2015-05-10,4.9,False
10,2015-05-11,16.66,False
11,2015-05-12,37.24,False
12,2015-05-13,27.93,False
13,2015-05-14,29.89,False
14,2015-05-15,24.99,False
15,2015-05-16,16.66,False
16,2015-05-17,4.9,False
17,2015-05-18,26.46,False
18,2015-05-19,34.3,False
19,2015-05-20,26.46,False
20,2015-05-21,38.22,False
21,2015-05-22,41.16,False
22,2015-05-23,7.35,False
23,2015-05-24,15.19,False
24,2015-05-25,8.82,False
25,2015-05-26,16.169999999999998,False
26,2015-05-27,23.52,False
27,2015-05-28,18.13,False
28,2015-05-29,26.46,False
29,2015-05-30,16.66,False
30,2015-05-31,4.9,False
0,2015-06-01,51.33,False
1,2015-06-02,59.0,False
2,2015-06-03,48.379999999999995,False
3,2015-06-04,35.989999999999995,False
4,2015-06-05,55.459999999999994,False
5,2015-06-06,12.389999999999999,False
6,2015-06-07,20.65,False
7,2015-06-08,41.3,False
8,2015-06-09,48.379999999999995,False
9,2015-06-10,38.35,False
10,2015-06-11,50.15,False
11,2015-06-12,58.41,False
12,2015-06-13,17.11,False
13,2015-06-14,0.0,False
14,2015-06-15,27.139999999999997,False
15,2015-06-16,37.76,False
16,2015-06-17,59.0,False
17,2015-06-18,35.4,False
18,2015-06-19,51.33,False
19,2015-06-20,8.26,False
20,2015-06-21,12.389999999999999,False
21,2015-06-22,48.379999999999995,False
22,2015-06-23,41.89,False
23,2015-06-24,48.97,False
24,2015-06-25,17.7,False
25,2015-06-26,58.41,False
26,2015-06-27,17.11,False
27,2015-06-28,12.389999999999999,False
28,2015-06-29,52.51,False
29,2015-06-30,38.35,False
0,2015-07-01,17.28,False
1,2015-07-02,14.72,False
2,2015-07-03,11.52,False
3,2015-07-04,0.0,False
4,2015-07-05,3.2,False
5,2015-07-06,16.64,False
6,2015-07-07,21.76,False
7,2015-07-08,10.24,False
8,2015-07-09,12.16,False
9,2015-07-10,13.44,False
10,2015-07-11,12.8,False
11,2015-07-12,9.6,False
12,2015-07-13,19.2,False
13,2015-07-14,16.0,False
14,2015-07-15,24.96,False
15,2015-07-16,25.6,False
16,2015-07-17,16.64,False
17,2015-07-18,5.12,False
18,2015-07-19,3.2,False
19,2015-07-20,15.36,False
20,2015-07-21,10.24,False
21,2015-07-22,30.080000000000002,False
22,2015-07-23,35.84,False
23,2015-07-24,64.0,False
24,2015-07-25,7.68,False
25,2015-07-26,7.68,False
26,2015-07-27,21.76,False
27,2015-07-28,24.32,False
28,2015-07-29,20.48,False
29,2015-07-30,23.68,False
30,2015-07-31,16.64,False
0,2015-08-01,13.87,False
1,2015-08-02,9.49,False
2,2015-08-03,35.04,False
3,2015-08-04,27.009999999999998,False
4,2015-08-05,32.12,False
5,2015-08-06,47.449999999999996,False
6,2015-08-07,43.07,False
7,2015-08-08,9.49,False
8,2015-08-09,9.49,False
9,2015-08-10,29.2,False
10,2015-08-11,31.39,False
11,2015-08-12,46.72,False
12,2015-08-13,33.58,False
13,2015-08-14,36.5,False
14,2015-08-15,11.68,False
15,2015-08-16,4.38,False
16,2015-08-17,24.82,False
17,2015-08-18,32.85,False
18,2015-08-19,13.87,False
19,2015-08-20,25.55,False
20,2015-08-21,49.64,False
21,2015-08-22,18.25,False
22,2015-08-23,4.38,False
23,2015-08-24,73.0,False
24,2015-08-25,44.53,False
25,2015-08-26,62.78,False
26,2015-08-27,45.99,False
27,2015-08-28,29.93,False
28,2015-08-29,13.87,False
29,2015-08-30,4.38,False
30,2015-08-31,18.98,False
0,2015-09-01,33.660000000000004,False
1,2015-09-02,51.0,False
2,2015-09-03,37.230000000000004,False
3,2015-09-04,40.29,False
4,2015-09-05,17.34,False
5,2015-09-06,11.73,False
6,2015-09-07,12.75,False
7,2015-09-08,28.560000000000002,False
8,2015-09-09,35.7,False
9,2015-09-10,16.830000000000002,False
10,2015-09-11,50.49,False
11,2015-09-12,11.22,False
12,2015-09-13,5.61,False
13,2015-09-14,26.01,False
14,2015-09-15,30.6,False
15,2015-09-16,23.97,False
16,2015-09-17,26.01,False
17,2015-09-18,27.54,False
18,2015-09-19,16.830000000000002,False
19,2015-09-20,11.22,False
20,2015-09-21,13.77,False
21,2015-09-22,28.560000000000002,False
22,2015-09-23,26.01,False
23,2015-09-24,24.48,False
24,2015-09-25,42.84,False
25,2015-09-26,5.61,False
26,2015-09-27,5.61,False
27,2015-09-28,13.77,False
28,2015-09-29,28.05,False
29,2015-09-30,42.33,False
0,2015-10-01,30.959999999999997,False
1,2015-10-02,37.44,False
2,2015-10-03,4.32,False
3,2015-10-04,12.24,False
4,2015-10-05,23.759999999999998,False
5,2015-10-06,28.799999999999997,False
6,2015-10-07,18.72,False
7,2015-10-08,18.72,False
8,2015-10-09,21.599999999999998,False
9,2015-10-10,7.92,False
10,2015-10-11,10.08,False
11,2015-10-12,17.28,False
12,2015-10-13,23.759999999999998,False
13,2015-10-14,21.599999999999998,False
14,2015-10-15,37.44,False
15,2015-10-16,37.44,False
16,2015-10-17,12.24,False
17,2015-10-18,5.76,False
18,2015-10-19,13.68,False
19,2015-10-20,21.599999999999998,False
20,2015-10-21,27.36,False
21,2015-10-22,28.799999999999997,False
22,2015-10-23,15.84,False
23,2015-10-24,4.32,False
24,2015-10-25,11.52,False
25,2015-10-26,21.599999999999998,False
26,2015-10-27,31.68,False
27,2015-10-28,45.36,False
28,2015-10-29,72.0,False
29,2015-10-30,54.0,False
30,2015-10-31,24.48,False
0,2015-11-01,5.94,False
1,2015-11-02,54.78,False
2,2015-11-03,53.46,False
3,2015-11-04,56.760000000000005,False
4,2015-11-05,31.68,False
5,2015-11-06,46.2,False
6,2015-11-07,14.520000000000001,False
7,2015-11-08,28.380000000000003,False
8,2015-11-09,50.82,False
9,2015-11-10,38.940000000000005,False
10,2015-11-11,40.260000000000005,False
11,2015-11-12,66.0,False
12,2015-11-13,41.580000000000005,False
13,2015-11-14,8.58,False
14,2015-11-15,13.860000000000001,False
15,2015-11-16,60.720000000000006,False
16,2015-11-17,60.720000000000006,False
17,2015-11-18,38.940000000000005,False
18,2015-11-19,47.52,False
19,2015-11-20,40.92,False
20,2015-11-21,14.520000000000001,False
21,2015-11-22,5.94,False
22,2015-11-23,29.040000000000003,False
23,2015-11-24,26.400000000000002,False
24,2015-11-25,36.300000000000004,False
25,2015-11-26,20.46,False
26,2015-11-27,28.380000000000003,False
27,2015-11-28,23.1,False
28,2015-11-29,13.860000000000001,False
29,2015-11-30,33.660000000000004,False
0,2015-12-01,37.1,False
1,2015-12-02,33.92,False
2,2015-12-03,48.230000000000004,False
3,2015-12-04,37.63,False
4,2015-12-05,19.61,False
5,2015-12-06,13.25,False
6,2015-12-07,31.270000000000003,False
7,2015-12-08,53.0,False
8,2015-12-09,47.7,False
9,2015-12-10,45.050000000000004,False
10,2015-12-11,34.45,False
11,2015-12-12,13.780000000000001,False
12,2015-12-13,11.66,False
13,2015-12-14,33.92,False
14,2015-12-15,40.28,False
15,2015-12-16,51.410000000000004,False
16,2015-12-17,38.160000000000004,False
17,2015-12-18,34.980000000000004,False
18,2015-12-19,18.55,False
19,2015-12-20,10.07,False
20,2015-12-21,29.68,False
21,2015-12-22,32.33,False
22,2015-12-23,24.380000000000003,False
23,2015-12-24,31.8,False
24,2015-12-25,6.890000000000001,False
25,2015-12-26,6.36,False
26,2015-12-27,7.95,False
27,2015-12-28,28.62,False
28,2015-12-29,37.63,False
29,2015-12-30,29.68,False
30,2015-12-31,24.380000000000003,False
0,2016-01-01,12.6,False
1,2016-01-02,13.5,False
2,2016-01-03,4.5,False
3,2016-01-04,34.2,False
4,2016-01-05,34.2,False
5,2016-01-06,39.6,False
6,2016-01-07,48.6,False
7,2016-01-08,27.0,False
8,2016-01-09,9.9,False
9,2016-01-10,7.2,False
10,2016-01-11,36.9,False
11,2016-01-12,22.5,False
12,2016-01-13,35.1,False
13,2016-01-14,40.5,False
14,2016-01-15,50.4,False
15,2016-01-16,17.1,False
16,2016-01-17,13.5,False
17,2016-01-18,16.2,False
18,2016-01-19,38.7,False
19,2016-01-20,54.9,False
20,2016-01-21,80.10000000000001,False
21,2016-01-22,90.0,False
22,2016-01-23,12.6,False
23,2016-01-24,9.9,False
24,2016-01-25,40.5,False
25,2016-01-26,33.300000000000004,False
26,2016-01-27,45.0,False
27,2016-01-28,54.9,False
28,2016-01-29,59.4,False
29,2016-01-30,18.900000000000002,False
30,2016-01-31,8.1,False
0,2016-02-01,47.25,False
1,2016-02-02,57.75,False
2,2016-02-03,44.25,False
3,2016-02-04,62.25,False
4,2016-02-05,55.5,False
5,2016-02-06,36.0,False
6,2016-02-07,6.75,False
7,2016-02-08,51.0,False
8,2016-02-09,45.0,False
9,2016-02-10,63.75,False
10,2016-02-11,45.0,False
11,2016-02-12,66.0,False
12,2016-02-13,28.5,False
13,2016-02-14,12.75,False
14,2016-02-15,16.5,False
15,2016-02-16,54.75,False
16,2016-02-17,75.0,False
17,2016-02-18,63.0,False
18,2016-02-19,54.0,False
19,2016-02-20,18.75,False
20,2016-02-21,6.0,False
21,2016-02-22,71.25,False
22,2016-02-23,45.75,False
23,2016-02-24,44.25,False
24,2016-02-25,55.5,False
25,2016-02-26,23.25,False
26,2016-02-27,18.75,False
27,2016-02-28,6.0,False
28,2016-02-29,37.5,False
0,2016-03-01,51.24,False
1,2016-03-02,43.92,False
2,2016-03-03,32.33,False
3,2016-03-04,40.87,False
4,2016-03-05,17.08,False
5,2016-03-06,8.54,False
6,2016-03-07,21.96,False
7,2016-03-08,59.17,False
8,2016-03-09,47.58,False
9,2016-03-10,25.009999999999998,False
10,2016-03-11,46.36,False
11,2016-03-12,11.59,False
12,2016-03-13,0.0,False
13,2016-03-14,42.089999999999996,False
14,2016-03-15,34.769999999999996,False
15,2016-03-16,44.53,False
16,2016-03-17,61.0,False
17,2016-03-18,46.97,False
18,2016-03-19,17.08,False
19,2016-03-20,8.54,False
20,2016-03-21,40.26,False
21,2016-03-22,35.38,False
22,2016-03-23,48.8,False
23,2016-03-24,40.26,False
24,2016-03-25,14.03,False
25,2016-03-26,9.15,False
26,2016-03-27,15.25,False
27,2016-03-28,28.669999999999998,False
28,2016-03-29,57.339999999999996,False
29,2016-03-30,57.339999999999996,False
30,2016-03-31,47.58,False
0,2016-04-01,21.9,False
1,2016-04-02,7.3,False
2,2016-04-03,7.3,False
3,2016-04-04,16.79,False
4,2016-04-05,29.2,False
5,2016-04-06,24.09,False
6,2016-04-07,21.9,False
7,2016-04-08,33.58,False
8,2016-04-09,3.65,False
9,2016-04-10,3.65,False
10,2016-04-11,21.169999999999998,False
11,2016-04-12,33.58,False
12,2016-04-13,24.82,False
13,2016-04-14,27.74,False
14,2016-04-15,25.55,False
15,2016-04-16,3.65,False
16,2016-04-17,0.0,False
17,2016-04-18,30.66,False
18,2016-04-19,33.58,False
19,2016-04-20,29.2,False
20,2016-04-21,64.24,False
21,2016-04-22,73.0,False
22,2016-04-23,18.25,False
23,2016-04-24,3.65,False
24,2016-04-25,33.58,False
25,2016-04-26,36.5,False
26,2016-04-27,16.79,False
27,2016-04-28,34.31,False
28,2016-04-29,22.63,False
29,2016-04-30,3.65,False
0,2016-05-01,10.27,False
1,2016-05-02,38.71,False
2,2016-05-03,77.42,False
3,2016-05-04,44.24,False
4,2016-05-05,57.67,False
5,2016-05-06,37.13,False
6,2016-05-07,7.11,False
7,2016-05-08,13.43,False
8,2016-05-09,46.61,False
9,2016-05-10,69.52000000000001,False
10,2016-05-11,46.61,False
11,2016-05-12,79.0,False
12,2016-05-13,71.89,False
13,2016-05-14,23.700000000000003,False
14,2016-05-15,13.43,False
15,2016-05-16,46.61,False
16,2016-05-17,45.82,False
17,2016-05-18,34.760000000000005,False
18,2016-05-19,69.52000000000001,False
19,2016-05-20,55.300000000000004,False
20,2016-05-21,7.11,False
21,2016-05-22,26.86,False
22,2016-05-23,43.45,False
23,2016-05-24,48.980000000000004,False
24,2016-05-25,52.93,False
25,2016-05-26,70.31,False
26,2016-05-27,46.61,False
27,2016-05-28,30.810000000000002,False
28,2016-05-29,17.380000000000003,False
29,2016-05-30,24.490000000000002,False
30,2016-05-31,55.300000000000004,False
0,2016-06-01,68.30999999999999,False
1,2016-06-02,46.919999999999995,False
2,2016-06-03,38.64,False
3,2016-06-04,13.11,False
4,2016-06-05,11.04,False
5,2016-06-06,46.23,False
6,2016-06-07,48.3,False
7,2016-06-08,38.64,False
8,2016-06-09,43.47,False
9,2016-06-10,55.88999999999999,False
10,2016-06-11,17.25,False
11,2016-06-12,15.87,False
12,2016-06-13,36.57,False
13,2016-06-14,56.58,False
14,2016-06-15,47.61,False
15,2016-06-16,29.669999999999998,False
16,2016-06-17,35.19,False
17,2016-06-18,22.77,False
18,2016-06-19,6.209999999999999,False
19,2016-06-20,27.599999999999998,False
20,2016-06-21,42.779999999999994,False
21,2016-06-22,37.26,False
22,2016-06-23,40.019999999999996,False
23,2016-06-24,69.0,False
24,2016-06-25,26.22,False
25,2016-06-26,13.11,False
26,2016-06-27,40.709999999999994,False
27,2016-06-28,44.849999999999994,False
28,2016-06-29,54.51,False
29,2016-06-30,51.74999999999999,False
0,2016-07-01,29.240000000000002,False
1,2016-07-02,8.16,False
2,2016-07-03,6.12,False
3,2016-07-04,7.48,False
4,2016-07-05,27.880000000000003,False
5,2016-07-06,32.64,False
6,2016-07-07,34.0,False
7,2016-07-08,23.8,False
8,2016-07-09,14.96,False
9,2016-07-10,6.800000000000001,False
10,2016-07-11,31.96,False
11,2016-07-12,25.840000000000003,False
12,2016-07-13,25.16,False
13,2016-07-14,34.68,False
14,2016-07-15,36.720000000000006,False
15,2016-07-16,6.12,False
16,2016-07-17,8.16,False
17,2016-07-18,27.880000000000003,False
18,2016-07-19,37.400000000000006,False
19,2016-07-20,32.64,False
20,2016-07-21,68.0,False
21,2016-07-22,50.32,False
22,2016-07-23,12.24,False
23,2016-07-24,8.16,False
24,2016-07-25,38.080000000000005,False
25,2016-07-26,34.68,False
26,2016-07-27,29.92,False
27,2016-07-28,31.28,False
28,2016-07-29,27.200000000000003,False
29,2016-07-30,8.16,False
30,2016-07-31,4.08,False
0,2016-08-01,51.0,False
1,2016-08-02,42.84,False
2,2016-08-03,48.96,False
3,2016-08-04,38.76,False
4,2016-08-05,35.7,False
5,2016-08-06,12.75,False
6,2016-08-07,18.87,False
7,2016-08-08,23.46,False
8,2016-08-09,26.01,False
9,2016-08-10,37.230000000000004,False
10,2016-08-11,46.410000000000004,False
11,2016-08-12,39.27,False
12,2016-08-13,18.36,False
13,2016-08-14,6.12,False
14,2016-08-15,22.44,False
15,2016-08-16,19.38,False
16,2016-08-17,21.93,False
17,2016-08-18,24.48,False
18,2016-08-19,30.6,False
19,2016-08-20,0.0,False
20,2016-08-21,0.0,False
21,2016-08-22,15.81,False
22,2016-08-23,32.13,False
23,2016-08-24,49.980000000000004,False
24,2016-08-25,35.7,False
25,2016-08-26,23.97,False
26,2016-08-27,6.12,False
27,2016-08-28,6.12,False
28,2016-08-29,37.74,False
29,2016-08-30,32.13,False
30,2016-08-31,22.44,False
0,2016-09-01,33.550000000000004,False
1,2016-09-02,21.450000000000003,False
2,2016-09-03,20.900000000000002,False
3,2016-09-04,6.050000000000001,False
4,2016-09-05,15.950000000000001,False
5,2016-09-06,40.7,False
6,2016-09-07,39.050000000000004,False
7,2016-09-08,47.300000000000004,False
8,2016-09-09,40.150000000000006,False
9,2016-09-10,6.050000000000001,False
10,2016-09-11,12.100000000000001,False
11,2016-09-12,20.900000000000002,False
12,2016-09-13,28.05,False
13,2016-09-14,38.5,False
14,2016-09-15,39.050000000000004,False
15,2016-09-16,45.650000000000006,False
16,2016-09-17,8.8,False
17,2016-09-18,0.0,False
18,2016-09-19,32.45,False
19,2016-09-20,55.00000000000001,False
20,2016-09-21,25.3,False
21,2016-09-22,48.95,False
22,2016-09-23,31.900000000000002,False
23,2016-09-24,0.0,False
24,2016-09-25,11.55,False
25,2016-09-26,32.45,False
26,2016-09-27,35.2,False
27,2016-09-28,20.35,False
28,2016-09-29,35.75,False
29,2016-09-30,20.900000000000002,False
0,2016-10-01,17.669999999999998,False
1,2016-10-02,10.26,False
2,2016-10-03,24.509999999999998,False
3,2016-10-04,39.33,False
4,2016-10-05,43.31999999999999,False
5,2016-10-06,49.589999999999996,False
6,2016-10-07,56.99999999999999,False
7,2016-10-08,21.09,False
8,2016-10-09,10.26,False
9,2016-10-10,21.659999999999997,False
10,2016-10-11,46.169999999999995,False
11,2016-10-12,37.62,False
12,2016-10-13,46.739999999999995,False
13,2016-10-14,25.65,False
14,2016-10-15,28.499999999999996,False
15,2016-10-16,13.68,False
16,2016-10-17,51.87,False
17,2016-10-18,33.059999999999995,False
18,2016-10-19,45.599999999999994,False
19,2016-10-20,42.74999999999999,False
20,2016-10-21,50.73,False
21,2016-10-22,14.249999999999998,False
22,2016-10-23,6.84,False
23,2016-10-24,30.209999999999997,False
24,2016-10-25,42.18,False
