,date,ATVI stock,isPartial
4,2013-02-05,2.9699999999999998,False
5,2013-02-06,2.9699999999999998,False
6,2013-02-07,7.109999999999999,False
7,2013-02-08,6.3,False
8,2013-02-09,3.5999999999999996,False
9,2013-02-10,3.5999999999999996,False
10,2013-02-11,5.04,False
11,2013-02-12,4.68,False
12,2013-02-13,9.0,False
13,2013-02-14,4.14,False
14,2013-02-15,3.15,False
15,2013-02-16,3.51,False
16,2013-02-17,3.51,False
17,2013-02-18,0.0,False
18,2013-02-19,4.41,False
19,2013-02-20,3.96,False
20,2013-02-21,2.9699999999999998,False
21,2013-02-22,3.15,False
22,2013-02-23,0.0,False
23,2013-02-24,0.0,False
24,2013-02-25,2.88,False
25,2013-02-26,2.9699999999999998,False
26,2013-02-27,5.85,False
27,2013-02-28,8.91,False
0,2013-03-01,4.26,False
1,2013-03-02,0.0,False
2,2013-03-03,0.0,False
3,2013-03-04,2.04,False
4,2013-03-05,2.04,False
5,2013-03-06,0.0,False
6,2013-03-07,4.08,False
7,2013-03-08,0.0,False
8,2013-03-09,0.0,False
9,2013-03-10,0.0,False
10,2013-03-11,2.04,False
11,2013-03-12,2.94,False
12,2013-03-13,1.98,False
13,2013-03-14,0.0,False
14,2013-03-15,2.1,False
15,2013-03-16,2.34,False
16,2013-03-17,0.0,False
17,2013-03-18,3.96,False
18,2013-03-19,6.0,False
19,2013-03-20,1.98,False
20,2013-03-21,0.0,False
21,2013-03-22,0.0,False
22,2013-03-23,0.0,False
23,2013-03-24,0.0,False
24,2013-03-25,3.96,False
25,2013-03-26,4.08,False
26,2013-03-27,2.1,False
27,2013-03-28,2.1,False
28,2013-03-29,2.34,False
29,2013-03-30,0.0,False
30,2013-03-31,0.0,False
0,2013-04-01,4.0,False
1,2013-04-02,0.0,False
2,2013-04-03,1.8800000000000001,False
3,2013-04-04,1.8800000000000001,False
4,2013-04-05,0.0,False
5,2013-04-06,0.0,False
6,2013-04-07,0.0,False
7,2013-04-08,0.0,False
8,2013-04-09,0.0,False
9,2013-04-10,3.72,False
10,2013-04-11,3.7600000000000002,False
11,2013-04-12,4.0,False
12,2013-04-13,0.0,False
13,2013-04-14,0.0,False
14,2013-04-15,1.8800000000000001,False
15,2013-04-16,1.8800000000000001,False
16,2013-04-17,1.8800000000000001,False
17,2013-04-18,1.92,False
18,2013-04-19,0.0,False
19,2013-04-20,2.2800000000000002,False
20,2013-04-21,0.0,False
21,2013-04-22,0.0,False
22,2013-04-23,2.8000000000000003,False
23,2013-04-24,0.0,False
24,2013-04-25,0.0,False
25,2013-04-26,1.96,False
26,2013-04-27,0.0,False
27,2013-04-28,2.2800000000000002,False
28,2013-04-29,0.0,False
29,2013-04-30,1.92,False
0,2013-05-01,5.44,False
1,2013-05-02,0.0,False
2,2013-05-03,5.28,False
3,2013-05-04,0.0,False
4,2013-05-05,0.0,False
5,2013-05-06,4.96,False
6,2013-05-07,3.2800000000000002,False
7,2013-05-08,0.0,False
8,2013-05-09,8.0,False
9,2013-05-10,5.84,False
10,2013-05-11,4.0,False
11,2013-05-12,3.92,False
12,2013-05-13,3.2800000000000002,False
13,2013-05-14,3.2800000000000002,False
14,2013-05-15,4.88,False
15,2013-05-16,6.640000000000001,False
16,2013-05-17,0.0,False
17,2013-05-18,4.0,False
18,2013-05-19,4.0,False
19,2013-05-20,3.2800000000000002,False
20,2013-05-21,0.0,False
21,2013-05-22,3.2800000000000002,False
22,2013-05-23,4.32,False
23,2013-05-24,3.44,False
24,2013-05-25,0.0,False
25,2013-05-26,3.92,False
26,2013-05-27,0.0,False
27,2013-05-28,3.2,False
28,2013-05-29,3.2,False
29,2013-05-30,3.36,False
30,2013-05-31,5.2,False
0,2013-06-01,0.0,False
1,2013-06-02,0.0,False
2,2013-06-03,4.7,False
3,2013-06-04,4.7,False
4,2013-06-05,2.4000000000000004,False
5,2013-06-06,2.4000000000000004,False
6,2013-06-07,5.0,False
7,2013-06-08,0.0,False
8,2013-06-09,0.0,False
9,2013-06-10,4.65,False
10,2013-06-11,3.5,False
11,2013-06-12,0.0,False
12,2013-06-13,2.4000000000000004,False
13,2013-06-14,2.5500000000000003,False
14,2013-06-15,2.95,False
15,2013-06-16,0.0,False
16,2013-06-17,4.7,False
17,2013-06-18,0.0,False
18,2013-06-19,2.35,False
19,2013-06-20,2.45,False
20,2013-06-21,2.5500000000000003,False
21,2013-06-22,0.0,False
22,2013-06-23,0.0,False
23,2013-06-24,4.800000000000001,False
24,2013-06-25,4.75,False
25,2013-06-26,0.0,False
26,2013-06-27,0.0,False
27,2013-06-28,0.0,False
28,2013-06-29,0.0,False
29,2013-06-30,0.0,False
0,2013-07-01,0.0,False
1,2013-07-02,1.54,False
2,2013-07-03,1.54,False
3,2013-07-04,0.0,False
4,2013-07-05,1.6800000000000002,False
5,2013-07-06,1.9600000000000002,False
6,2013-07-07,1.8900000000000001,False
7,2013-07-08,1.54,False
8,2013-07-09,3.0100000000000002,False
9,2013-07-10,1.54,False
10,2013-07-11,1.54,False
11,2013-07-12,1.61,False
12,2013-07-13,0.0,False
13,2013-07-14,0.0,False
14,2013-07-15,2.31,False
15,2013-07-16,1.54,False
16,2013-07-17,1.54,False
17,2013-07-18,3.1500000000000004,False
18,2013-07-19,3.22,False
19,2013-07-20,0.0,False
20,2013-07-21,3.7800000000000002,False
21,2013-07-22,0.0,False
22,2013-07-23,1.54,False
23,2013-07-24,3.8500000000000005,False
24,2013-07-25,0.0,False
25,2013-07-26,7.000000000000001,False
26,2013-07-27,1.8900000000000001,False
27,2013-07-28,1.8200000000000003,False
28,2013-07-29,3.0100000000000002,False
29,2013-07-30,3.5000000000000004,False
30,2013-07-31,5.390000000000001,False
0,2013-08-01,4.41,False
1,2013-08-02,3.06,False
2,2013-08-03,3.5999999999999996,False
3,2013-08-04,9.0,False
4,2013-08-05,6.84,False
5,2013-08-06,8.82,False
6,2013-08-07,2.9699999999999998,False
7,2013-08-08,0.0,False
8,2013-08-09,3.15,False
9,2013-08-10,0.0,False
10,2013-08-11,3.51,False
11,2013-08-12,2.88,False
12,2013-08-13,2.88,False
13,2013-08-14,2.9699999999999998,False
14,2013-08-15,0.0,False
15,2013-08-16,3.06,False
16,2013-08-17,3.51,False
17,2013-08-18,0.0,False
18,2013-08-19,5.85,False
19,2013-08-20,5.76,False
20,2013-08-21,4.32,False
21,2013-08-22,5.85,False
22,2013-08-23,5.04,False
23,2013-08-24,6.93,False
24,2013-08-25,3.42,False
25,2013-08-26,2.79,False
26,2013-08-27,5.58,False
27,2013-08-28,5.58,False
28,2013-08-29,0.0,False
29,2013-08-30,3.96,False
30,2013-08-31,5.13,False
0,2013-09-01,4.64,False
1,2013-09-02,4.0,False
2,2013-09-03,7.68,False
3,2013-09-04,0.0,False
4,2013-09-05,7.92,False
5,2013-09-06,0.0,False
6,2013-09-07,7.04,False
7,2013-09-08,4.48,False
8,2013-09-09,3.84,False
9,2013-09-10,7.5200000000000005,False
10,2013-09-11,3.84,False
11,2013-09-12,3.92,False
12,2013-09-13,8.0,False
13,2013-09-14,4.5600000000000005,False
14,2013-09-15,0.0,False
15,2013-09-16,5.04,False
16,2013-09-17,3.84,False
17,2013-09-18,5.76,False
18,2013-09-19,3.84,False
19,2013-09-20,4.08,False
20,2013-09-21,0.0,False
21,2013-09-22,0.0,False
22,2013-09-23,3.84,False
23,2013-09-24,5.68,False
24,2013-09-25,3.84,False
25,2013-09-26,5.2,False
26,2013-09-27,4.08,False
27,2013-09-28,4.64,False
28,2013-09-29,4.48,False
29,2013-09-30,3.7600000000000002,False
0,2013-10-01,1.9600000000000002,False
1,2013-10-02,1.9600000000000002,False
2,2013-10-03,3.3600000000000003,False
3,2013-10-04,6.23,False
4,2013-10-05,2.31,False
5,2013-10-06,2.31,False
6,2013-10-07,1.9600000000000002,False
7,2013-10-08,5.8100000000000005,False
8,2013-10-09,1.9600000000000002,False
9,2013-10-10,1.9600000000000002,False
