,date,DIS stock,isPartial
12,2016-10-13,17.02,False
13,2016-10-14,13.32,False
14,2016-10-15,2.59,False
15,2016-10-16,2.2199999999999998,False
16,2016-10-17,22.94,False
17,2016-10-18,35.15,False
18,2016-10-19,31.08,False
19,2016-10-20,24.79,False
20,2016-10-21,37.0,False
21,2016-10-22,12.209999999999999,False
22,2016-10-23,7.4,False
23,2016-10-24,27.009999999999998,False
24,2016-10-25,27.009999999999998,False
25,2016-10-26,33.3,False
26,2016-10-27,21.09,False
27,2016-10-28,19.61,False
28,2016-10-29,7.4,False
29,2016-10-30,0.0,False
30,2016-10-31,23.68,False
0,2016-11-01,17.92,False
1,2016-11-02,20.720000000000002,False
2,2016-11-03,7.280000000000001,False
3,2016-11-04,25.76,False
4,2016-11-05,1.6800000000000002,False
5,2016-11-06,1.6800000000000002,False
6,2016-11-07,20.160000000000004,False
7,2016-11-08,24.080000000000002,False
8,2016-11-09,26.320000000000004,False
9,2016-11-10,45.92,False
10,2016-11-11,56.00000000000001,False
11,2016-11-12,10.080000000000002,False
12,2016-11-13,3.3600000000000003,False
13,2016-11-14,25.76,False
14,2016-11-15,30.240000000000002,False
15,2016-11-16,30.240000000000002,False
16,2016-11-17,29.120000000000005,False
17,2016-11-18,31.360000000000003,False
18,2016-11-19,5.040000000000001,False
19,2016-11-20,6.16,False
20,2016-11-21,19.6,False
21,2016-11-22,22.96,False
22,2016-11-23,18.48,False
23,2016-11-24,6.16,False
24,2016-11-25,22.400000000000002,False
25,2016-11-26,6.16,False
26,2016-11-27,6.16,False
27,2016-11-28,17.360000000000003,False
28,2016-11-29,20.160000000000004,False
29,2016-11-30,25.200000000000003,False
0,2016-12-01,35.5,False
1,2016-12-02,17.5,False
2,2016-12-03,4.5,False
3,2016-12-04,2.0,False
4,2016-12-05,17.0,False
5,2016-12-06,23.5,False
6,2016-12-07,45.0,False
7,2016-12-08,30.5,False
8,2016-12-09,37.0,False
9,2016-12-10,8.5,False
10,2016-12-11,0.0,False
11,2016-12-12,20.0,False
12,2016-12-13,36.5,False
13,2016-12-14,22.5,False
14,2016-12-15,44.0,False
15,2016-12-16,50.0,False
16,2016-12-17,6.5,False
17,2016-12-18,6.5,False
18,2016-12-19,25.0,False
19,2016-12-20,29.5,False
20,2016-12-21,46.0,False
21,2016-12-22,18.0,False
22,2016-12-23,16.5,False
23,2016-12-24,9.5,False
24,2016-12-25,2.5,False
25,2016-12-26,0.0,False
26,2016-12-27,30.0,False
27,2016-12-28,24.0,False
28,2016-12-29,18.5,False
29,2016-12-30,21.0,False
30,2016-12-31,11.5,False
0,2017-01-01,5.1,False
1,2017-01-02,11.22,False
2,2017-01-03,16.830000000000002,False
3,2017-01-04,36.21,False
4,2017-01-05,34.17,False
5,2017-01-06,35.19,False
6,2017-01-07,7.140000000000001,False
7,2017-01-08,9.18,False
8,2017-01-09,38.76,False
9,2017-01-10,26.52,False
10,2017-01-11,51.0,False
11,2017-01-12,39.27,False
12,2017-01-13,27.54,False
13,2017-01-14,9.18,False
14,2017-01-15,6.63,False
15,2017-01-16,12.24,False
16,2017-01-17,42.33,False
17,2017-01-18,19.89,False
18,2017-01-19,30.6,False
19,2017-01-20,43.86,False
20,2017-01-21,9.18,False
21,2017-01-22,2.04,False
22,2017-01-23,34.17,False
23,2017-01-24,38.25,False
24,2017-01-25,30.6,False
25,2017-01-26,35.7,False
26,2017-01-27,42.84,False
27,2017-01-28,4.59,False
28,2017-01-29,6.63,False
29,2017-01-30,41.31,False
30,2017-01-31,13.77,False
0,2017-02-01,35.4,False
1,2017-02-02,23.4,False
2,2017-02-03,27.599999999999998,False
3,2017-02-04,7.199999999999999,False
4,2017-02-05,1.7999999999999998,False
5,2017-02-06,24.599999999999998,False
6,2017-02-07,60.0,False
7,2017-02-08,39.0,False
8,2017-02-09,48.6,False
9,2017-02-10,27.599999999999998,False
10,2017-02-11,7.199999999999999,False
11,2017-02-12,5.3999999999999995,False
12,2017-02-13,13.799999999999999,False
13,2017-02-14,19.8,False
14,2017-02-15,31.799999999999997,False
15,2017-02-16,21.599999999999998,False
16,2017-02-17,20.4,False
17,2017-02-18,10.799999999999999,False
18,2017-02-19,1.7999999999999998,False
19,2017-02-20,6.0,False
20,2017-02-21,26.4,False
21,2017-02-22,28.2,False
22,2017-02-23,28.799999999999997,False
23,2017-02-24,19.2,False
24,2017-02-25,1.7999999999999998,False
25,2017-02-26,3.5999999999999996,False
26,2017-02-27,22.8,False
27,2017-02-28,22.8,False
0,2017-03-01,35.88,False
1,2017-03-02,35.88,False
2,2017-03-03,34.04,False
3,2017-03-04,6.9,False
4,2017-03-05,9.200000000000001,False
5,2017-03-06,25.76,False
6,2017-03-07,27.14,False
7,2017-03-08,16.1,False
8,2017-03-09,38.64,False
9,2017-03-10,23.46,False
10,2017-03-11,9.66,False
11,2017-03-12,8.74,False
12,2017-03-13,5.5200000000000005,False
13,2017-03-14,33.120000000000005,False
14,2017-03-15,28.98,False
15,2017-03-16,25.3,False
16,2017-03-17,12.88,False
17,2017-03-18,14.26,False
18,2017-03-19,2.3000000000000003,False
19,2017-03-20,46.0,False
20,2017-03-21,38.64,False
21,2017-03-22,40.940000000000005,False
22,2017-03-23,12.42,False
23,2017-03-24,32.2,False
24,2017-03-25,7.36,False
25,2017-03-26,6.9,False
26,2017-03-27,24.84,False
27,2017-03-28,33.58,False
28,2017-03-29,33.58,False
29,2017-03-30,25.76,False
30,2017-03-31,17.48,False
0,2017-04-01,2.34,False
1,2017-04-02,0.0,False
2,2017-04-03,12.870000000000001,False
3,2017-04-04,20.67,False
4,2017-04-05,14.82,False
5,2017-04-06,18.72,False
6,2017-04-07,21.060000000000002,False
7,2017-04-08,6.63,False
8,2017-04-09,2.34,False
9,2017-04-10,18.72,False
10,2017-04-11,28.470000000000002,False
11,2017-04-12,21.060000000000002,False
12,2017-04-13,14.040000000000001,False
13,2017-04-14,21.45,False
14,2017-04-15,8.97,False
15,2017-04-16,6.63,False
16,2017-04-17,19.5,False
17,2017-04-18,22.23,False
18,2017-04-19,23.79,False
19,2017-04-20,24.57,False
20,2017-04-21,17.55,False
21,2017-04-22,8.58,False
22,2017-04-23,4.29,False
23,2017-04-24,16.77,False
24,2017-04-25,28.080000000000002,False
25,2017-04-26,27.69,False
26,2017-04-27,35.88,False
27,2017-04-28,39.0,False
28,2017-04-29,8.97,False
29,2017-04-30,6.63,False
0,2017-05-01,18.36,False
1,2017-05-02,13.26,False
2,2017-05-03,20.4,False
3,2017-05-04,20.4,False
4,2017-05-05,17.34,False
5,2017-05-06,3.06,False
6,2017-05-07,3.5700000000000003,False
7,2017-05-08,26.52,False
8,2017-05-09,51.0,False
9,2017-05-10,51.0,False
10,2017-05-11,30.09,False
11,2017-05-12,22.44,False
12,2017-05-13,11.73,False
13,2017-05-14,2.55,False
14,2017-05-15,17.85,False
15,2017-05-16,20.4,False
16,2017-05-17,24.990000000000002,False
17,2017-05-18,28.560000000000002,False
18,2017-05-19,23.46,False
19,2017-05-20,5.1,False
20,2017-05-21,3.06,False
21,2017-05-22,15.81,False
22,2017-05-23,19.38,False
23,2017-05-24,16.32,False
24,2017-05-25,15.81,False
25,2017-05-26,15.81,False
26,2017-05-27,5.1,False
27,2017-05-28,3.5700000000000003,False
28,2017-05-29,3.06,False
29,2017-05-30,12.24,False
30,2017-05-31,11.73,False
0,2017-06-01,24.32,False
1,2017-06-02,24.7,False
2,2017-06-03,2.66,False
3,2017-06-04,2.66,False
4,2017-06-05,28.12,False
5,2017-06-06,25.46,False
6,2017-06-07,16.72,False
7,2017-06-08,19.0,False
8,2017-06-09,24.7,False
9,2017-06-10,2.66,False
10,2017-06-11,2.66,False
11,2017-06-12,19.0,False
12,2017-06-13,19.0,False
13,2017-06-14,21.28,False
14,2017-06-15,26.22,False
15,2017-06-16,26.98,False
16,2017-06-17,7.6,False
17,2017-06-18,4.94,False
18,2017-06-19,15.2,False
19,2017-06-20,18.62,False
20,2017-06-21,26.6,False
21,2017-06-22,38.0,False
22,2017-06-23,19.38,False
23,2017-06-24,2.66,False
24,2017-06-25,4.94,False
25,2017-06-26,22.04,False
26,2017-06-27,22.04,False
27,2017-06-28,15.58,False
28,2017-06-29,22.04,False
29,2017-06-30,9.120000000000001,False
0,2017-07-01,8.36,False
1,2017-07-02,5.7,False
2,2017-07-03,26.98,False
3,2017-07-04,4.94,False
4,2017-07-05,29.64,False
5,2017-07-06,29.26,False
6,2017-07-07,30.02,False
7,2017-07-08,11.4,False
8,2017-07-09,0.0,False
9,2017-07-10,25.84,False
10,2017-07-11,21.28,False
11,2017-07-12,21.28,False
12,2017-07-13,24.32,False
13,2017-07-14,14.82,False
14,2017-07-15,5.7,False
15,2017-07-16,8.36,False
16,2017-07-17,31.16,False
17,2017-07-18,28.5,False
18,2017-07-19,28.5,False
19,2017-07-20,31.16,False
20,2017-07-21,26.98,False
21,2017-07-22,11.02,False
22,2017-07-23,5.32,False
23,2017-07-24,18.62,False
24,2017-07-25,18.62,False
25,2017-07-26,23.18,False
26,2017-07-27,38.0,False
27,2017-07-28,31.92,False
28,2017-07-29,13.68,False
29,2017-07-30,2.66,False
30,2017-07-31,11.78,False
0,2017-08-01,8.16,False
1,2017-08-02,14.879999999999999,False
2,2017-08-03,10.559999999999999,False
3,2017-08-04,10.08,False
4,2017-08-05,1.92,False
5,2017-08-06,2.88,False
6,2017-08-07,9.6,False
7,2017-08-08,34.56,False
8,2017-08-09,48.0,False
9,2017-08-10,24.48,False
10,2017-08-11,11.04,False
11,2017-08-12,4.8,False
12,2017-08-13,1.92,False
13,2017-08-14,8.64,False
14,2017-08-15,8.64,False
15,2017-08-16,13.44,False
16,2017-08-17,5.76,False
17,2017-08-18,6.72,False
18,2017-08-19,4.8,False
19,2017-08-20,1.92,False
20,2017-08-21,8.16,False
21,2017-08-22,8.16,False
22,2017-08-23,7.68,False
23,2017-08-24,11.52,False
24,2017-08-25,7.199999999999999,False
25,2017-08-26,0.96,False
26,2017-08-27,0.96,False
27,2017-08-28,10.08,False
28,2017-08-29,9.6,False
29,2017-08-30,4.8,False
30,2017-08-31,9.12,False
0,2017-09-01,17.68,False
1,2017-09-02,1.7000000000000002,False
2,2017-09-03,3.06,False
3,2017-09-04,1.36,False
4,2017-09-05,12.920000000000002,False
5,2017-09-06,15.3,False
6,2017-09-07,34.0,False
7,2017-09-08,30.26,False
8,2017-09-09,6.12,False
9,2017-09-10,4.42,False
10,2017-09-11,15.3,False
11,2017-09-12,18.02,False
12,2017-09-13,9.180000000000001,False
13,2017-09-14,14.280000000000001,False
14,2017-09-15,17.34,False
15,2017-09-16,3.06,False
16,2017-09-17,1.36,False
17,2017-09-18,12.920000000000002,False
18,2017-09-19,16.66,False
19,2017-09-20,22.1,False
20,2017-09-21,14.280000000000001,False
21,2017-09-22,9.520000000000001,False
22,2017-09-23,6.12,False
23,2017-09-24,3.06,False
24,2017-09-25,10.200000000000001,False
25,2017-09-26,13.940000000000001,False
26,2017-09-27,12.920000000000002,False
27,2017-09-28,5.1000000000000005,False
28,2017-09-29,14.96,False
29,2017-09-30,6.12,False
0,2017-10-01,4.07,False
1,2017-10-02,37.0,False
2,2017-10-03,19.24,False
3,2017-10-04,19.61,False
4,2017-10-05,15.91,False
5,2017-10-06,21.83,False
6,2017-10-07,0.0,False
7,2017-10-08,1.85,False
8,2017-10-09,15.54,False
9,2017-10-10,19.24,False
10,2017-10-11,21.09,False
11,2017-10-12,26.64,False
12,2017-10-13,23.68,False
13,2017-10-14,0.0,False
14,2017-10-15,5.92,False
15,2017-10-16,22.57,False
16,2017-10-17,22.57,False
17,2017-10-18,26.27,False
18,2017-10-19,19.98,False
19,2017-10-20,20.35,False
20,2017-10-21,4.07,False
21,2017-10-22,1.85,False
22,2017-10-23,24.05,False
23,2017-10-24,15.54,False
24,2017-10-25,10.36,False
25,2017-10-26,10.73,False
26,2017-10-27,14.43,False
27,2017-10-28,16.28,False
28,2017-10-29,5.92,False
29,2017-10-30,25.9,False
30,2017-10-31,28.49,False
0,2017-11-01,14.56,False
1,2017-11-02,19.76,False
2,2017-11-03,16.64,False
3,2017-11-04,7.800000000000001,False
4,2017-11-05,5.2,False
5,2017-11-06,20.28,False
6,2017-11-07,29.12,False
7,2017-11-08,26.52,False
8,2017-11-09,41.08,False
9,2017-11-10,52.0,False
10,2017-11-11,8.32,False
11,2017-11-12,4.68,False
12,2017-11-13,23.400000000000002,False
13,2017-11-14,19.240000000000002,False
14,2017-11-15,20.8,False
15,2017-11-16,18.72,False
16,2017-11-17,21.32,False
17,2017-11-18,5.720000000000001,False
18,2017-11-19,1.56,False
19,2017-11-20,13.0,False
20,2017-11-21,16.64,False
21,2017-11-22,9.88,False
22,2017-11-23,6.24,False
23,2017-11-24,10.92,False
24,2017-11-25,4.16,False
25,2017-11-26,2.08,False
26,2017-11-27,14.040000000000001,False
27,2017-11-28,16.64,False
28,2017-11-29,16.12,False
29,2017-11-30,19.240000000000002,False
0,2017-12-01,20.25,False
1,2017-12-02,3.75,False
2,2017-12-03,0.75,False
3,2017-12-04,25.5,False
4,2017-12-05,21.0,False
5,2017-12-06,19.5,False
6,2017-12-07,14.25,False
7,2017-12-08,11.25,False
8,2017-12-09,9.75,False
9,2017-12-10,3.0,False
10,2017-12-11,15.0,False
11,2017-12-12,18.75,False
12,2017-12-13,19.5,False
13,2017-12-14,75.0,False
14,2017-12-15,48.75,False
15,2017-12-16,9.75,False
16,2017-12-17,5.25,False
17,2017-12-18,22.5,False
18,2017-12-19,21.0,False
19,2017-12-20,21.75,False
20,2017-12-21,15.75,False
21,2017-12-22,15.0,False
22,2017-12-23,3.0,False
23,2017-12-24,2.25,False
24,2017-12-25,1.5,False
25,2017-12-26,11.25,False
26,2017-12-27,22.5,False
27,2017-12-28,15.0,False
28,2017-12-29,13.5,False
29,2017-12-30,3.0,False
30,2017-12-31,0.0,False
0,2018-01-01,5.61,False
1,2018-01-02,44.88,False
2,2018-01-03,41.82,False
3,2018-01-04,47.94,False
4,2018-01-05,30.6,False
5,2018-01-06,8.67,False
6,2018-01-07,7.140000000000001,False
7,2018-01-08,32.64,False
8,2018-01-09,35.7,False
9,2018-01-10,27.03,False
10,2018-01-11,35.19,False
11,2018-01-12,51.0,False
12,2018-01-13,12.24,False
13,2018-01-14,12.24,False
14,2018-01-15,20.4,False
15,2018-01-16,32.64,False
16,2018-01-17,35.19,False
17,2018-01-18,31.11,False
18,2018-01-19,35.7,False
19,2018-01-20,11.22,False
20,2018-01-21,7.140000000000001,False
21,2018-01-22,28.560000000000002,False
22,2018-01-23,38.76,False
23,2018-01-24,39.27,False
24,2018-01-25,23.46,False
25,2018-01-26,40.29,False
26,2018-01-27,11.22,False
27,2018-01-28,5.1,False
28,2018-01-29,32.13,False
29,2018-01-30,33.15,False
30,2018-01-31,42.33,False
0,2018-02-01,22.619999999999997,False
1,2018-02-02,30.74,False
2,2018-02-03,7.539999999999999,False
3,2018-02-04,3.4799999999999995,False
4,2018-02-05,26.68,False
5,2018-02-06,57.99999999999999,False
6,2018-02-07,52.199999999999996,False
7,2018-02-08,41.76,False
8,2018-02-09,27.839999999999996,False
9,2018-02-10,12.18,False
10,2018-02-11,7.539999999999999,False
11,2018-02-12,25.52,False
12,2018-02-13,27.839999999999996,False
13,2018-02-14,27.839999999999996,False
14,2018-02-15,23.779999999999998,False
15,2018-02-16,24.939999999999998,False
16,2018-02-17,11.02,False
17,2018-02-18,5.22,False
18,2018-02-19,11.02,False
19,2018-02-20,22.04,False
20,2018-02-21,28.999999999999996,False
21,2018-02-22,18.56,False
22,2018-02-23,19.139999999999997,False
23,2018-02-24,9.28,False
24,2018-02-25,6.959999999999999,False
25,2018-02-26,27.839999999999996,False
26,2018-02-27,34.8,False
27,2018-02-28,24.36,False
0,2018-03-01,37.599999999999994,False
1,2018-03-02,28.669999999999998,False
2,2018-03-03,6.109999999999999,False
3,2018-03-04,3.76,False
4,2018-03-05,27.259999999999998,False
5,2018-03-06,32.43,False
6,2018-03-07,32.9,False
7,2018-03-08,24.439999999999998,False
8,2018-03-09,25.38,False
9,2018-03-10,6.109999999999999,False
10,2018-03-11,7.989999999999999,False
11,2018-03-12,20.209999999999997,False
12,2018-03-13,39.01,False
13,2018-03-14,16.919999999999998,False
14,2018-03-15,24.439999999999998,False
15,2018-03-16,19.74,False
16,2018-03-17,4.2299999999999995,False
17,2018-03-18,7.52,False
18,2018-03-19,29.139999999999997,False
19,2018-03-20,31.02,False
20,2018-03-21,27.729999999999997,False
21,2018-03-22,19.27,False
22,2018-03-23,29.139999999999997,False
23,2018-03-24,7.989999999999999,False
24,2018-03-25,1.88,False
25,2018-03-26,31.49,False
26,2018-03-27,31.49,False
27,2018-03-28,25.38,False
28,2018-03-29,47.0,False
29,2018-03-30,9.87,False
30,2018-03-31,6.109999999999999,False
0,2018-04-01,4.84,False
1,2018-04-02,28.16,False
2,2018-04-03,44.0,False
3,2018-04-04,13.64,False
4,2018-04-05,22.0,False
5,2018-04-06,16.72,False
6,2018-04-07,7.48,False
7,2018-04-08,1.76,False
8,2018-04-09,21.56,False
9,2018-04-10,25.96,False
10,2018-04-11,18.92,False
11,2018-04-12,16.28,False
12,2018-04-13,18.48,False
13,2018-04-14,3.52,False
14,2018-04-15,2.64,False
15,2018-04-16,24.64,False
16,2018-04-17,24.64,False
17,2018-04-18,19.36,False
18,2018-04-19,23.76,False
19,2018-04-20,24.2,False
20,2018-04-21,8.36,False
21,2018-04-22,2.64,False
22,2018-04-23,11.88,False
23,2018-04-24,21.12,False
24,2018-04-25,25.96,False
25,2018-04-26,19.36,False
26,2018-04-27,29.92,False
27,2018-04-28,9.68,False
28,2018-04-29,11.88,False
29,2018-04-30,35.64,False
0,2018-05-01,22.63,False
1,2018-05-02,24.82,False
2,2018-05-03,13.14,False
3,2018-05-04,22.63,False
4,2018-05-05,12.41,False
5,2018-05-06,5.84,False
6,2018-05-07,25.55,False
7,2018-05-08,73.0,False
8,2018-05-09,67.16,False
9,2018-05-10,30.66,False
10,2018-05-11,32.85,False
11,2018-05-12,9.49,False
12,2018-05-13,2.92,False
13,2018-05-14,22.63,False
14,2018-05-15,18.98,False
15,2018-05-16,29.2,False
16,2018-05-17,32.85,False
17,2018-05-18,20.439999999999998,False
18,2018-05-19,5.84,False
19,2018-05-20,8.76,False
20,2018-05-21,12.41,False
21,2018-05-22,32.12,False
22,2018-05-23,22.63,False
23,2018-05-24,20.439999999999998,False
24,2018-05-25,21.9,False
25,2018-05-26,4.38,False
26,2018-05-27,2.92,False
27,2018-05-28,5.84,False
28,2018-05-29,21.169999999999998,False
29,2018-05-30,26.28,False
30,2018-05-31,23.36,False
0,2018-06-01,30.0,False
1,2018-06-02,7.8,False
2,2018-06-03,4.2,False
3,2018-06-04,30.599999999999998,False
4,2018-06-05,42.0,False
5,2018-06-06,18.599999999999998,False
6,2018-06-07,27.0,False
7,2018-06-08,37.199999999999996,False
8,2018-06-09,10.2,False
9,2018-06-10,6.0,False
10,2018-06-11,26.4,False
11,2018-06-12,40.8,False
12,2018-06-13,54.0,False
13,2018-06-14,60.0,False
14,2018-06-15,57.0,False
15,2018-06-16,13.799999999999999,False
16,2018-06-17,11.4,False
17,2018-06-18,21.599999999999998,False
18,2018-06-19,46.199999999999996,False
19,2018-06-20,46.8,False
20,2018-06-21,38.4,False
21,2018-06-22,33.0,False
22,2018-06-23,6.0,False
23,2018-06-24,7.8,False
24,2018-06-25,19.8,False
25,2018-06-26,21.599999999999998,False
26,2018-06-27,28.799999999999997,False
27,2018-06-28,33.6,False
28,2018-06-29,21.599999999999998,False
29,2018-06-30,9.6,False
0,2018-07-01,4.32,False
1,2018-07-02,28.080000000000002,False
2,2018-07-03,29.160000000000004,False
3,2018-07-04,5.94,False
4,2018-07-05,27.0,False
5,2018-07-06,32.940000000000005,False
6,2018-07-07,6.48,False
7,2018-07-08,4.32,False
8,2018-07-09,41.040000000000006,False
9,2018-07-10,29.700000000000003,False
10,2018-07-11,36.72,False
11,2018-07-12,35.1,False
12,2018-07-13,42.120000000000005,False
13,2018-07-14,10.260000000000002,False
14,2018-07-15,4.32,False
15,2018-07-16,26.46,False
16,2018-07-17,34.02,False
17,2018-07-18,34.02,False
18,2018-07-19,54.0,False
19,2018-07-20,37.800000000000004,False
20,2018-07-21,9.18,False
21,2018-07-22,7.0200000000000005,False
22,2018-07-23,33.480000000000004,False
23,2018-07-24,33.480000000000004,False
24,2018-07-25,30.240000000000002,False
25,2018-07-26,38.34,False
26,2018-07-27,50.760000000000005,False
27,2018-07-28,16.740000000000002,False
28,2018-07-29,8.100000000000001,False
29,2018-07-30,38.88,False
30,2018-07-31,38.88,False
0,2018-08-01,8.969999999999999,False
1,2018-08-02,10.35,False
2,2018-08-03,17.25,False
3,2018-08-04,5.52,False
4,2018-08-05,3.4499999999999997,False
5,2018-08-06,31.049999999999997,False
6,2018-08-07,69.0,False
7,2018-08-08,50.37,False
8,2018-08-09,20.009999999999998,False
9,2018-08-10,16.56,False
10,2018-08-11,4.83,False
11,2018-08-12,0.69,False
12,2018-08-13,10.35,False
13,2018-08-14,17.939999999999998,False
14,2018-08-15,14.489999999999998,False
15,2018-08-16,17.25,False
16,2018-08-17,11.729999999999999,False
17,2018-08-18,3.4499999999999997,False
18,2018-08-19,2.07,False
19,2018-08-20,13.11,False
20,2018-08-21,13.799999999999999,False
21,2018-08-22,11.04,False
22,2018-08-23,6.8999999999999995,False
23,2018-08-24,13.799999999999999,False
24,2018-08-25,5.52,False
25,2018-08-26,2.76,False
26,2018-08-27,7.59,False
27,2018-08-28,8.969999999999999,False
28,2018-08-29,6.209999999999999,False
29,2018-08-30,6.8999999999999995,False
30,2018-08-31,11.729999999999999,False
0,2018-09-01,13.02,False
1,2018-09-02,5.04,False
2,2018-09-03,2.1,False
3,2018-09-04,23.939999999999998,False
4,2018-09-05,33.18,False
5,2018-09-06,28.98,False
6,2018-09-07,36.54,False
7,2018-09-08,10.08,False
8,2018-09-09,5.04,False
9,2018-09-10,31.08,False
10,2018-09-11,17.64,False
11,2018-09-12,30.66,False
12,2018-09-13,28.98,False
13,2018-09-14,38.64,False
14,2018-09-15,5.04,False
15,2018-09-16,5.04,False
16,2018-09-17,31.5,False
17,2018-09-18,17.22,False
18,2018-09-19,42.0,False
19,2018-09-20,40.32,False
20,2018-09-21,32.339999999999996,False
21,2018-09-22,18.06,False
22,2018-09-23,0.0,False
23,2018-09-24,24.36,False
24,2018-09-25,34.86,False
25,2018-09-26,41.16,False
26,2018-09-27,42.0,False
27,2018-09-28,25.619999999999997,False
28,2018-09-29,20.16,False
29,2018-09-30,10.08,False
0,2018-10-01,15.5,False
1,2018-10-02,37.0,False
2,2018-10-03,22.0,False
3,2018-10-04,35.5,False
4,2018-10-05,23.0,False
5,2018-10-06,8.0,False
6,2018-10-07,4.0,False
7,2018-10-08,24.0,False
8,2018-10-09,20.0,False
9,2018-10-10,22.5,False
10,2018-10-11,35.5,False
11,2018-10-12,22.0,False
12,2018-10-13,4.0,False
13,2018-10-14,6.0,False
14,2018-10-15,15.5,False
15,2018-10-16,25.5,False
16,2018-10-17,24.5,False
17,2018-10-18,17.5,False
18,2018-10-19,25.5,False
19,2018-10-20,10.0,False
20,2018-10-21,4.0,False
21,2018-10-22,43.0,False
22,2018-10-23,37.5,False
23,2018-10-24,37.5,False
24,2018-10-25,50.0,False
25,2018-10-26,27.0,False
26,2018-10-27,7.5,False
27,2018-10-28,4.0,False
28,2018-10-29,24.5,False
29,2018-10-30,22.5,False
30,2018-10-31,21.0,False
0,2018-11-01,13.42,False
1,2018-11-02,7.32,False
2,2018-11-03,1.22,False
3,2018-11-04,3.05,False
4,2018-11-05,10.37,False
5,2018-11-06,10.37,False
6,2018-11-07,17.08,False
7,2018-11-08,35.38,False
8,2018-11-09,61.0,False
9,2018-11-10,8.54,False
10,2018-11-11,2.44,False
11,2018-11-12,11.59,False
12,2018-11-13,15.86,False
13,2018-11-14,22.57,False
14,2018-11-15,18.3,False
15,2018-11-16,15.25,False
16,2018-11-17,6.1,False
17,2018-11-18,3.66,False
18,2018-11-19,20.13,False
19,2018-11-20,18.3,False
20,2018-11-21,16.47,False
21,2018-11-22,7.93,False
22,2018-11-23,9.15,False
23,2018-11-24,4.88,False
24,2018-11-25,4.27,False
25,2018-11-26,15.25,False
26,2018-11-27,15.25,False
27,2018-11-28,18.91,False
28,2018-11-29,21.349999999999998,False
29,2018-11-30,19.52,False
0,2018-12-01,11.209999999999999,False
1,2018-12-02,8.26,False
2,2018-12-03,50.15,False
3,2018-12-04,55.459999999999994,False
4,2018-12-05,21.24,False
5,2018-12-06,43.66,False
6,2018-12-07,44.839999999999996,False
7,2018-12-08,14.16,False
8,2018-12-09,9.44,False
9,2018-12-10,59.0,False
10,2018-12-11,58.41,False
11,2018-12-12,44.25,False
12,2018-12-13,49.559999999999995,False
13,2018-12-14,42.48,False
14,2018-12-15,10.03,False
15,2018-12-16,12.389999999999999,False
16,2018-12-17,40.71,False
17,2018-12-18,34.22,False
18,2018-12-19,47.199999999999996,False
19,2018-12-20,47.79,False
20,2018-12-21,47.199999999999996,False
21,2018-12-22,17.11,False
22,2018-12-23,22.419999999999998,False
23,2018-12-24,44.25,False
24,2018-12-25,18.29,False
25,2018-12-26,48.97,False
26,2018-12-27,58.41,False
27,2018-12-28,49.559999999999995,False
28,2018-12-29,24.189999999999998,False
29,2018-12-30,14.16,False
30,2018-12-31,48.379999999999995,False
0,2019-01-01,21.42,False
1,2019-01-02,51.660000000000004,False
2,2019-01-03,54.81,False
3,2019-01-04,60.480000000000004,False
4,2019-01-05,25.830000000000002,False
5,2019-01-06,17.01,False
6,2019-01-07,59.22,False
7,2019-01-08,51.03,False
8,2019-01-09,63.0,False
9,2019-01-10,47.25,False
10,2019-01-11,54.18,False
11,2019-01-12,17.01,False
12,2019-01-13,10.08,False
13,2019-01-14,54.18,False
14,2019-01-15,44.1,False
15,2019-01-16,57.96,False
16,2019-01-17,37.17,False
17,2019-01-18,62.37,False
18,2019-01-19,23.94,False
19,2019-01-20,11.97,False
20,2019-01-21,17.01,False
21,2019-01-22,45.36,False
22,2019-01-23,52.92,False
23,2019-01-24,36.54,False
24,2019-01-25,40.32,False
25,2019-01-26,17.01,False
26,2019-01-27,8.19,False
27,2019-01-28,31.5,False
28,2019-01-29,42.21,False
29,2019-01-30,45.99,False
30,2019-01-31,46.62,False
0,2019-02-01,16.24,False
1,2019-02-02,7.539999999999999,False
2,2019-02-03,2.9,False
3,2019-02-04,16.82,False
4,2019-02-05,57.99999999999999,False
5,2019-02-06,44.66,False
6,2019-02-07,17.4,False
7,2019-02-08,12.18,False
8,2019-02-09,6.959999999999999,False
9,2019-02-10,3.4799999999999995,False
10,2019-02-11,16.24,False
11,2019-02-12,17.98,False
12,2019-02-13,16.24,False
13,2019-02-14,17.4,False
14,2019-02-15,16.24,False
15,2019-02-16,4.06,False
16,2019-02-17,5.22,False
17,2019-02-18,4.64,False
18,2019-02-19,22.619999999999997,False
19,2019-02-20,17.4,False
20,2019-02-21,15.659999999999998,False
21,2019-02-22,12.76,False
22,2019-02-23,4.06,False
23,2019-02-24,3.4799999999999995,False
24,2019-02-25,16.82,False
25,2019-02-26,17.98,False
26,2019-02-27,13.34,False
27,2019-02-28,18.56,False
0,2019-03-01,39.69,False
1,2019-03-02,6.859999999999999,False
2,2019-03-03,2.45,False
3,2019-03-04,18.13,False
4,2019-03-05,34.3,False
5,2019-03-06,41.65,False
6,2019-03-07,49.0,False
7,2019-03-08,44.1,False
8,2019-03-09,13.719999999999999,False
9,2019-03-10,2.45,False
10,2019-03-11,32.339999999999996,False
11,2019-03-12,25.97,False
12,2019-03-13,31.36,False
