,date,GS stock,isPartial
12,2016-10-13,7.290000000000001,False
13,2016-10-14,5.4,False
14,2016-10-15,4.59,False
15,2016-10-16,2.16,False
16,2016-10-17,7.83,False
17,2016-10-18,27.0,False
18,2016-10-19,9.72,False
19,2016-10-20,7.83,False
20,2016-10-21,6.75,False
21,2016-10-22,2.97,False
22,2016-10-23,4.59,False
23,2016-10-24,4.59,False
24,2016-10-25,6.48,False
25,2016-10-26,7.83,False
26,2016-10-27,4.59,False
27,2016-10-28,7.5600000000000005,False
28,2016-10-29,2.16,False
29,2016-10-30,0.0,False
30,2016-10-31,5.4,False
0,2016-11-01,11.27,False
1,2016-11-02,16.169999999999998,False
2,2016-11-03,14.209999999999999,False
3,2016-11-04,9.8,False
4,2016-11-05,6.37,False
5,2016-11-06,7.35,False
6,2016-11-07,13.23,False
7,2016-11-08,13.23,False
8,2016-11-09,49.0,False
9,2016-11-10,49.0,False
10,2016-11-11,45.08,False
11,2016-11-12,12.25,False
12,2016-11-13,9.31,False
13,2016-11-14,36.26,False
14,2016-11-15,41.16,False
15,2016-11-16,28.419999999999998,False
16,2016-11-17,29.4,False
17,2016-11-18,33.32,False
18,2016-11-19,7.84,False
19,2016-11-20,6.859999999999999,False
20,2016-11-21,21.07,False
21,2016-11-22,24.009999999999998,False
22,2016-11-23,25.48,False
23,2016-11-24,10.78,False
24,2016-11-25,16.66,False
25,2016-11-26,7.35,False
26,2016-11-27,8.82,False
27,2016-11-28,13.719999999999999,False
28,2016-11-29,23.03,False
29,2016-11-30,32.339999999999996,False
0,2016-12-01,79.53999999999999,False
1,2016-12-02,49.199999999999996,False
2,2016-12-03,12.299999999999999,False
3,2016-12-04,4.92,False
4,2016-12-05,38.54,False
5,2016-12-06,47.559999999999995,False
6,2016-12-07,63.13999999999999,False
7,2016-12-08,82.0,False
8,2016-12-09,75.44,False
9,2016-12-10,15.579999999999998,False
10,2016-12-11,14.76,False
11,2016-12-12,52.48,False
12,2016-12-13,52.48,False
13,2016-12-14,55.76,False
14,2016-12-15,66.42,False
15,2016-12-16,38.54,False
16,2016-12-17,18.86,False
17,2016-12-18,4.92,False
18,2016-12-19,36.9,False
19,2016-12-20,32.8,False
20,2016-12-21,26.24,False
21,2016-12-22,43.46,False
22,2016-12-23,37.72,False
23,2016-12-24,5.739999999999999,False
24,2016-12-25,5.739999999999999,False
25,2016-12-26,9.84,False
26,2016-12-27,42.64,False
27,2016-12-28,23.779999999999998,False
28,2016-12-29,36.08,False
29,2016-12-30,35.26,False
30,2016-12-31,8.2,False
0,2017-01-01,5.8500000000000005,False
1,2017-01-02,7.800000000000001,False
2,2017-01-03,26.0,False
3,2017-01-04,35.1,False
4,2017-01-05,15.600000000000001,False
5,2017-01-06,15.600000000000001,False
6,2017-01-07,5.2,False
7,2017-01-08,0.0,False
8,2017-01-09,17.55,False
9,2017-01-10,32.5,False
10,2017-01-11,9.1,False
11,2017-01-12,25.35,False
12,2017-01-13,27.3,False
13,2017-01-14,8.450000000000001,False
14,2017-01-15,5.2,False
15,2017-01-16,10.4,False
16,2017-01-17,27.3,False
17,2017-01-18,65.0,False
18,2017-01-19,45.5,False
19,2017-01-20,52.65,False
20,2017-01-21,8.450000000000001,False
21,2017-01-22,5.2,False
22,2017-01-23,27.3,False
23,2017-01-24,29.25,False
24,2017-01-25,26.650000000000002,False
25,2017-01-26,42.25,False
26,2017-01-27,24.05,False
27,2017-01-28,10.4,False
28,2017-01-29,6.5,False
29,2017-01-30,28.6,False
30,2017-01-31,20.150000000000002,False
0,2017-02-01,28.560000000000002,False
1,2017-02-02,25.840000000000003,False
2,2017-02-03,68.0,False
3,2017-02-04,14.96,False
4,2017-02-05,12.920000000000002,False
5,2017-02-06,38.080000000000005,False
6,2017-02-07,32.64,False
7,2017-02-08,14.280000000000001,False
8,2017-02-09,41.480000000000004,False
9,2017-02-10,30.6,False
10,2017-02-11,12.920000000000002,False
11,2017-02-12,6.800000000000001,False
12,2017-02-13,32.64,False
13,2017-02-14,61.2,False
14,2017-02-15,61.2,False
15,2017-02-16,46.24,False
16,2017-02-17,35.36,False
17,2017-02-18,8.84,False
18,2017-02-19,8.84,False
19,2017-02-20,8.84,False
20,2017-02-21,32.64,False
21,2017-02-22,30.6,False
22,2017-02-23,34.68,False
23,2017-02-24,47.6,False
24,2017-02-25,6.12,False
25,2017-02-26,10.88,False
26,2017-02-27,31.96,False
27,2017-02-28,23.8,False
0,2017-03-01,58.9,False
1,2017-03-02,37.82,False
2,2017-03-03,43.4,False
3,2017-03-04,10.54,False
4,2017-03-05,4.96,False
5,2017-03-06,46.5,False
6,2017-03-07,40.92,False
7,2017-03-08,32.24,False
8,2017-03-09,32.24,False
9,2017-03-10,37.2,False
10,2017-03-11,13.64,False
11,2017-03-12,6.82,False
12,2017-03-13,43.4,False
13,2017-03-14,37.2,False
14,2017-03-15,24.8,False
15,2017-03-16,25.419999999999998,False
16,2017-03-17,42.78,False
17,2017-03-18,14.26,False
18,2017-03-19,8.68,False
19,2017-03-20,27.9,False
20,2017-03-21,54.56,False
21,2017-03-22,62.0,False
22,2017-03-23,39.06,False
23,2017-03-24,42.16,False
24,2017-03-25,14.879999999999999,False
25,2017-03-26,13.64,False
26,2017-03-27,46.5,False
27,2017-03-28,48.98,False
28,2017-03-29,35.96,False
29,2017-03-30,32.24,False
30,2017-03-31,31.0,False
0,2017-04-01,3.7199999999999998,False
1,2017-04-02,4.96,False
2,2017-04-03,7.4399999999999995,False
3,2017-04-04,4.34,False
4,2017-04-05,11.78,False
5,2017-04-06,9.92,False
6,2017-04-07,9.3,False
7,2017-04-08,1.8599999999999999,False
8,2017-04-09,3.7199999999999998,False
9,2017-04-10,7.4399999999999995,False
10,2017-04-11,7.4399999999999995,False
11,2017-04-12,10.54,False
12,2017-04-13,7.4399999999999995,False
13,2017-04-14,3.1,False
14,2017-04-15,0.0,False
15,2017-04-16,6.2,False
16,2017-04-17,14.879999999999999,False
17,2017-04-18,62.0,False
18,2017-04-19,34.72,False
19,2017-04-20,17.36,False
20,2017-04-21,16.12,False
21,2017-04-22,5.58,False
22,2017-04-23,3.1,False
23,2017-04-24,21.08,False
24,2017-04-25,13.02,False
25,2017-04-26,15.5,False
26,2017-04-27,12.4,False
27,2017-04-28,4.96,False
28,2017-04-29,3.1,False
29,2017-04-30,3.1,False
0,2017-05-01,35.5,False
1,2017-05-02,37.5,False
2,2017-05-03,46.5,False
3,2017-05-04,26.0,False
4,2017-05-05,24.5,False
5,2017-05-06,11.0,False
6,2017-05-07,5.5,False
7,2017-05-08,30.5,False
8,2017-05-09,21.0,False
9,2017-05-10,39.5,False
10,2017-05-11,9.5,False
11,2017-05-12,29.5,False
12,2017-05-13,14.0,False
13,2017-05-14,17.0,False
14,2017-05-15,27.0,False
15,2017-05-16,17.5,False
16,2017-05-17,50.0,False
17,2017-05-18,47.5,False
18,2017-05-19,39.5,False
19,2017-05-20,12.0,False
20,2017-05-21,6.0,False
21,2017-05-22,47.5,False
22,2017-05-23,24.5,False
23,2017-05-24,28.0,False
24,2017-05-25,25.5,False
25,2017-05-26,32.0,False
26,2017-05-27,6.0,False
27,2017-05-28,6.0,False
28,2017-05-29,5.0,False
29,2017-05-30,19.5,False
30,2017-05-31,49.5,False
0,2017-06-01,53.0,False
1,2017-06-02,25.44,False
2,2017-06-03,5.300000000000001,False
3,2017-06-04,7.95,False
4,2017-06-05,11.66,False
5,2017-06-06,20.67,False
6,2017-06-07,18.55,False
7,2017-06-08,28.09,False
8,2017-06-09,39.22,False
9,2017-06-10,14.31,False
10,2017-06-11,5.300000000000001,False
11,2017-06-12,41.870000000000005,False
12,2017-06-13,29.68,False
13,2017-06-14,49.29,False
14,2017-06-15,43.46,False
15,2017-06-16,19.61,False
16,2017-06-17,16.96,False
17,2017-06-18,5.83,False
18,2017-06-19,42.400000000000006,False
19,2017-06-20,31.8,False
20,2017-06-21,18.02,False
21,2017-06-22,39.22,False
22,2017-06-23,38.160000000000004,False
23,2017-06-24,19.080000000000002,False
24,2017-06-25,13.780000000000001,False
25,2017-06-26,26.5,False
26,2017-06-27,24.380000000000003,False
27,2017-06-28,39.22,False
28,2017-06-29,46.64,False
29,2017-06-30,25.44,False
0,2017-07-01,2.04,False
1,2017-07-02,2.04,False
2,2017-07-03,6.63,False
3,2017-07-04,4.08,False
4,2017-07-05,14.280000000000001,False
5,2017-07-06,10.71,False
6,2017-07-07,7.140000000000001,False
7,2017-07-08,5.61,False
8,2017-07-09,0.0,False
9,2017-07-10,15.81,False
10,2017-07-11,7.65,False
11,2017-07-12,11.22,False
12,2017-07-13,11.73,False
13,2017-07-14,11.73,False
14,2017-07-15,5.61,False
15,2017-07-16,2.04,False
16,2017-07-17,8.67,False
17,2017-07-18,51.0,False
18,2017-07-19,21.42,False
19,2017-07-20,14.280000000000001,False
20,2017-07-21,7.65,False
21,2017-07-22,4.59,False
22,2017-07-23,3.06,False
23,2017-07-24,12.75,False
24,2017-07-25,4.59,False
25,2017-07-26,7.140000000000001,False
26,2017-07-27,6.63,False
27,2017-07-28,11.73,False
28,2017-07-29,13.26,False
29,2017-07-30,3.06,False
30,2017-07-31,3.5700000000000003,False
0,2017-08-01,28.88,False
1,2017-08-02,38.0,False
2,2017-08-03,26.6,False
3,2017-08-04,26.22,False
4,2017-08-05,10.64,False
5,2017-08-06,15.96,False
6,2017-08-07,26.22,False
7,2017-08-08,25.46,False
8,2017-08-09,26.22,False
9,2017-08-10,13.68,False
10,2017-08-11,23.18,False
11,2017-08-12,10.26,False
12,2017-08-13,10.26,False
13,2017-08-14,31.54,False
14,2017-08-15,22.8,False
15,2017-08-16,20.9,False
16,2017-08-17,23.94,False
17,2017-08-18,21.28,False
18,2017-08-19,0.0,False
19,2017-08-20,4.94,False
20,2017-08-21,19.0,False
21,2017-08-22,10.26,False
22,2017-08-23,19.0,False
23,2017-08-24,25.080000000000002,False
24,2017-08-25,25.080000000000002,False
25,2017-08-26,13.68,False
26,2017-08-27,4.94,False
27,2017-08-28,16.34,False
28,2017-08-29,4.5600000000000005,False
29,2017-08-30,20.52,False
30,2017-08-31,17.86,False
0,2017-09-01,29.749999999999996,False
1,2017-09-02,9.1,False
2,2017-09-03,5.949999999999999,False
3,2017-09-04,10.5,False
4,2017-09-05,32.55,False
5,2017-09-06,27.65,False
6,2017-09-07,17.849999999999998,False
7,2017-09-08,29.049999999999997,False
8,2017-09-09,11.549999999999999,False
9,2017-09-10,5.6,False
10,2017-09-11,35.0,False
11,2017-09-12,29.749999999999996,False
12,2017-09-13,32.199999999999996,False
13,2017-09-14,22.75,False
14,2017-09-15,31.15,False
15,2017-09-16,11.549999999999999,False
16,2017-09-17,17.15,False
17,2017-09-18,22.4,False
18,2017-09-19,32.199999999999996,False
19,2017-09-20,32.55,False
20,2017-09-21,15.399999999999999,False
21,2017-09-22,15.749999999999998,False
22,2017-09-23,11.549999999999999,False
23,2017-09-24,5.6,False
24,2017-09-25,17.5,False
25,2017-09-26,14.7,False
26,2017-09-27,35.0,False
27,2017-09-28,19.95,False
28,2017-09-29,23.799999999999997,False
29,2017-09-30,17.849999999999998,False
0,2017-10-01,0.0,False
1,2017-10-02,12.74,False
2,2017-10-03,12.74,False
3,2017-10-04,15.19,False
4,2017-10-05,20.58,False
5,2017-10-06,9.31,False
6,2017-10-07,4.41,False
7,2017-10-08,2.94,False
8,2017-10-09,7.84,False
9,2017-10-10,7.35,False
10,2017-10-11,12.74,False
11,2017-10-12,14.209999999999999,False
12,2017-10-13,10.78,False
13,2017-10-14,2.94,False
14,2017-10-15,4.41,False
15,2017-10-16,7.84,False
16,2017-10-17,49.0,False
17,2017-10-18,20.09,False
18,2017-10-19,24.5,False
19,2017-10-20,11.76,False
20,2017-10-21,2.94,False
21,2017-10-22,2.94,False
22,2017-10-23,8.82,False
23,2017-10-24,15.19,False
24,2017-10-25,13.719999999999999,False
25,2017-10-26,8.82,False
26,2017-10-27,13.23,False
27,2017-10-28,10.29,False
28,2017-10-29,4.41,False
29,2017-10-30,12.74,False
30,2017-10-31,10.29,False
0,2017-11-01,27.299999999999997,False
1,2017-11-02,14.35,False
2,2017-11-03,27.299999999999997,False
3,2017-11-04,10.5,False
4,2017-11-05,0.0,False
5,2017-11-06,29.049999999999997,False
6,2017-11-07,16.45,False
7,2017-11-08,29.4,False
8,2017-11-09,21.349999999999998,False
9,2017-11-10,16.099999999999998,False
10,2017-11-11,8.75,False
11,2017-11-12,10.5,False
12,2017-11-13,18.2,False
13,2017-11-14,22.75,False
14,2017-11-15,31.849999999999998,False
15,2017-11-16,24.15,False
16,2017-11-17,23.799999999999997,False
17,2017-11-18,5.25,False
18,2017-11-19,5.25,False
19,2017-11-20,30.45,False
20,2017-11-21,24.15,False
21,2017-11-22,24.5,False
22,2017-11-23,7.0,False
23,2017-11-24,14.35,False
24,2017-11-25,12.95,False
25,2017-11-26,10.149999999999999,False
26,2017-11-27,19.25,False
27,2017-11-28,19.599999999999998,False
28,2017-11-29,35.0,False
29,2017-11-30,33.949999999999996,False
0,2017-12-01,36.52,False
1,2017-12-02,4.84,False
2,2017-12-03,10.56,False
3,2017-12-04,44.0,False
4,2017-12-05,23.76,False
5,2017-12-06,21.56,False
6,2017-12-07,25.96,False
7,2017-12-08,22.88,False
8,2017-12-09,16.72,False
9,2017-12-10,0.0,False
10,2017-12-11,15.84,False
11,2017-12-12,14.52,False
12,2017-12-13,30.8,False
13,2017-12-14,16.72,False
14,2017-12-15,14.08,False
15,2017-12-16,7.92,False
16,2017-12-17,7.92,False
17,2017-12-18,17.6,False
18,2017-12-19,26.4,False
19,2017-12-20,35.64,False
20,2017-12-21,17.6,False
21,2017-12-22,21.56,False
22,2017-12-23,4.84,False
23,2017-12-24,7.92,False
24,2017-12-25,7.92,False
25,2017-12-26,24.2,False
26,2017-12-27,23.32,False
27,2017-12-28,29.48,False
28,2017-12-29,39.160000000000004,False
29,2017-12-30,12.76,False
30,2017-12-31,10.12,False
0,2018-01-01,3.35,False
1,2018-01-02,25.46,False
2,2018-01-03,14.74,False
3,2018-01-04,16.75,False
4,2018-01-05,14.74,False
5,2018-01-06,9.38,False
6,2018-01-07,8.040000000000001,False
7,2018-01-08,16.75,False
8,2018-01-09,15.41,False
9,2018-01-10,24.790000000000003,False
10,2018-01-11,20.1,False
11,2018-01-12,33.5,False
12,2018-01-13,7.37,False
13,2018-01-14,4.0200000000000005,False
14,2018-01-15,14.07,False
15,2018-01-16,16.080000000000002,False
16,2018-01-17,67.0,False
17,2018-01-18,36.85,False
18,2018-01-19,38.190000000000005,False
19,2018-01-20,7.37,False
20,2018-01-21,7.37,False
21,2018-01-22,32.160000000000004,False
22,2018-01-23,31.490000000000002,False
23,2018-01-24,25.46,False
24,2018-01-25,18.09,False
25,2018-01-26,22.78,False
26,2018-01-27,13.4,False
27,2018-01-28,4.69,False
28,2018-01-29,20.77,False
29,2018-01-30,20.77,False
30,2018-01-31,20.1,False
0,2018-02-01,29.58,False
1,2018-02-02,27.259999999999998,False
2,2018-02-03,14.499999999999998,False
3,2018-02-04,8.12,False
4,2018-02-05,36.54,False
5,2018-02-06,57.99999999999999,False
6,2018-02-07,34.22,False
7,2018-02-08,41.76,False
8,2018-02-09,53.36,False
9,2018-02-10,9.28,False
10,2018-02-11,8.12,False
11,2018-02-12,26.68,False
12,2018-02-13,20.299999999999997,False
13,2018-02-14,24.939999999999998,False
14,2018-02-15,20.88,False
15,2018-02-16,22.619999999999997,False
16,2018-02-17,8.12,False
17,2018-02-18,6.38,False
18,2018-02-19,4.64,False
19,2018-02-20,12.76,False
20,2018-02-21,17.4,False
21,2018-02-22,20.299999999999997,False
22,2018-02-23,24.36,False
23,2018-02-24,8.12,False
24,2018-02-25,4.06,False
25,2018-02-26,25.52,False
26,2018-02-27,25.52,False
27,2018-02-28,19.72,False
0,2018-03-01,13.44,False
1,2018-03-02,30.72,False
2,2018-03-03,12.48,False
3,2018-03-04,8.16,False
4,2018-03-05,24.0,False
5,2018-03-06,26.88,False
6,2018-03-07,19.68,False
7,2018-03-08,22.56,False
8,2018-03-09,48.0,False
9,2018-03-10,11.52,False
10,2018-03-11,7.199999999999999,False
11,2018-03-12,34.08,False
12,2018-03-13,26.88,False
13,2018-03-14,25.439999999999998,False
14,2018-03-15,23.52,False
15,2018-03-16,29.279999999999998,False
16,2018-03-17,7.199999999999999,False
17,2018-03-18,4.32,False
18,2018-03-19,22.08,False
19,2018-03-20,26.88,False
20,2018-03-21,29.279999999999998,False
21,2018-03-22,25.919999999999998,False
22,2018-03-23,29.759999999999998,False
23,2018-03-24,21.599999999999998,False
24,2018-03-25,8.64,False
25,2018-03-26,32.16,False
26,2018-03-27,30.24,False
27,2018-03-28,17.759999999999998,False
28,2018-03-29,27.84,False
29,2018-03-30,4.32,False
30,2018-03-31,7.199999999999999,False
0,2018-04-01,3.1,False
1,2018-04-02,17.36,False
2,2018-04-03,12.4,False
3,2018-04-04,17.36,False
4,2018-04-05,8.06,False
5,2018-04-06,12.4,False
6,2018-04-07,0.0,False
7,2018-04-08,6.2,False
8,2018-04-09,13.64,False
9,2018-04-10,17.36,False
10,2018-04-11,8.68,False
11,2018-04-12,16.12,False
12,2018-04-13,17.36,False
13,2018-04-14,6.82,False
14,2018-04-15,4.96,False
15,2018-04-16,20.46,False
16,2018-04-17,62.0,False
17,2018-04-18,26.66,False
18,2018-04-19,10.54,False
19,2018-04-20,18.6,False
20,2018-04-21,5.58,False
21,2018-04-22,5.58,False
22,2018-04-23,11.78,False
23,2018-04-24,19.22,False
24,2018-04-25,13.64,False
25,2018-04-26,21.7,False
26,2018-04-27,11.78,False
27,2018-04-28,4.96,False
28,2018-04-29,3.7199999999999998,False
29,2018-04-30,9.92,False
0,2018-05-01,31.860000000000003,False
1,2018-05-02,43.2,False
2,2018-05-03,27.540000000000003,False
3,2018-05-04,42.660000000000004,False
4,2018-05-05,7.5600000000000005,False
5,2018-05-06,4.32,False
6,2018-05-07,23.76,False
7,2018-05-08,24.840000000000003,False
8,2018-05-09,22.14,False
9,2018-05-10,44.28,False
10,2018-05-11,27.540000000000003,False
11,2018-05-12,11.88,False
12,2018-05-13,4.32,False
13,2018-05-14,24.840000000000003,False
14,2018-05-15,23.76,False
15,2018-05-16,24.840000000000003,False
16,2018-05-17,16.200000000000003,False
17,2018-05-18,29.160000000000004,False
18,2018-05-19,7.5600000000000005,False
19,2018-05-20,7.0200000000000005,False
20,2018-05-21,22.68,False
21,2018-05-22,21.060000000000002,False
22,2018-05-23,26.46,False
23,2018-05-24,24.3,False
24,2018-05-25,25.380000000000003,False
25,2018-05-26,7.5600000000000005,False
26,2018-05-27,4.86,False
27,2018-05-28,4.32,False
28,2018-05-29,43.2,False
29,2018-05-30,54.0,False
30,2018-05-31,28.62,False
0,2018-06-01,30.159999999999997,False
1,2018-06-02,9.86,False
2,2018-06-03,4.64,False
3,2018-06-04,28.999999999999996,False
4,2018-06-05,34.22,False
5,2018-06-06,26.099999999999998,False
6,2018-06-07,34.22,False
7,2018-06-08,28.419999999999998,False
8,2018-06-09,7.539999999999999,False
9,2018-06-10,9.86,False
10,2018-06-11,27.839999999999996,False
11,2018-06-12,33.059999999999995,False
12,2018-06-13,34.8,False
13,2018-06-14,25.52,False
14,2018-06-15,17.4,False
15,2018-06-16,0.0,False
16,2018-06-17,9.28,False
17,2018-06-18,27.259999999999998,False
18,2018-06-19,24.36,False
19,2018-06-20,39.44,False
20,2018-06-21,35.379999999999995,False
21,2018-06-22,41.18,False
22,2018-06-23,11.02,False
23,2018-06-24,9.28,False
24,2018-06-25,25.52,False
25,2018-06-26,33.64,False
26,2018-06-27,42.339999999999996,False
27,2018-06-28,38.279999999999994,False
28,2018-06-29,57.99999999999999,False
29,2018-06-30,4.64,False
0,2018-07-01,1.83,False
1,2018-07-02,13.42,False
2,2018-07-03,7.93,False
3,2018-07-04,5.49,False
4,2018-07-05,9.76,False
5,2018-07-06,7.93,False
6,2018-07-07,4.27,False
7,2018-07-08,4.27,False
8,2018-07-09,12.2,False
9,2018-07-10,15.25,False
10,2018-07-11,14.03,False
11,2018-07-12,9.76,False
12,2018-07-13,20.74,False
13,2018-07-14,1.83,False
14,2018-07-15,1.83,False
15,2018-07-16,10.98,False
16,2018-07-17,61.0,False
17,2018-07-18,29.28,False
18,2018-07-19,18.91,False
19,2018-07-20,17.08,False
20,2018-07-21,4.27,False
21,2018-07-22,1.83,False
22,2018-07-23,15.25,False
23,2018-07-24,15.86,False
24,2018-07-25,15.86,False
25,2018-07-26,10.98,False
26,2018-07-27,12.2,False
27,2018-07-28,3.05,False
28,2018-07-29,1.83,False
29,2018-07-30,10.98,False
30,2018-07-31,12.81,False
0,2018-08-01,27.03,False
1,2018-08-02,24.990000000000002,False
2,2018-08-03,23.46,False
3,2018-08-04,11.73,False
4,2018-08-05,5.1,False
5,2018-08-06,29.580000000000002,False
6,2018-08-07,17.85,False
7,2018-08-08,20.91,False
8,2018-08-09,19.89,False
9,2018-08-10,26.52,False
10,2018-08-11,24.48,False
11,2018-08-12,4.59,False
12,2018-08-13,26.01,False
13,2018-08-14,32.64,False
14,2018-08-15,51.0,False
15,2018-08-16,29.07,False
16,2018-08-17,32.13,False
17,2018-08-18,5.1,False
18,2018-08-19,5.1,False
19,2018-08-20,23.46,False
20,2018-08-21,33.15,False
21,2018-08-22,24.990000000000002,False
22,2018-08-23,40.8,False
23,2018-08-24,31.11,False
24,2018-08-25,19.38,False
25,2018-08-26,9.69,False
26,2018-08-27,40.8,False
27,2018-08-28,35.19,False
28,2018-08-29,36.72,False
29,2018-08-30,38.25,False
30,2018-08-31,23.46,False
0,2018-09-01,9.459999999999999,False
1,2018-09-02,4.7299999999999995,False
2,2018-09-03,16.77,False
3,2018-09-04,14.62,False
4,2018-09-05,33.54,False
5,2018-09-06,24.08,False
6,2018-09-07,26.66,False
7,2018-09-08,10.75,False
8,2018-09-09,9.03,False
9,2018-09-10,15.91,False
10,2018-09-11,26.66,False
11,2018-09-12,23.65,False
12,2018-09-13,38.269999999999996,False
13,2018-09-14,23.65,False
14,2018-09-15,18.49,False
15,2018-09-16,4.7299999999999995,False
16,2018-09-17,22.79,False
17,2018-09-18,30.53,False
18,2018-09-19,32.25,False
19,2018-09-20,43.0,False
20,2018-09-21,29.24,False
21,2018-09-22,9.459999999999999,False
22,2018-09-23,7.74,False
23,2018-09-24,22.79,False
24,2018-09-25,26.66,False
25,2018-09-26,26.66,False
26,2018-09-27,32.25,False
27,2018-09-28,26.23,False
28,2018-09-29,12.47,False
29,2018-09-30,16.77,False
0,2018-10-01,15.93,False
1,2018-10-02,14.16,False
2,2018-10-03,14.16,False
3,2018-10-04,22.419999999999998,False
4,2018-10-05,10.62,False
5,2018-10-06,4.72,False
6,2018-10-07,2.36,False
7,2018-10-08,12.389999999999999,False
8,2018-10-09,7.08,False
9,2018-10-10,11.209999999999999,False
10,2018-10-11,14.75,False
11,2018-10-12,21.83,False
12,2018-10-13,0.0,False
13,2018-10-14,3.54,False
14,2018-10-15,24.779999999999998,False
15,2018-10-16,59.0,False
16,2018-10-17,24.189999999999998,False
17,2018-10-18,12.389999999999999,False
18,2018-10-19,8.85,False
19,2018-10-20,0.0,False
20,2018-10-21,2.36,False
21,2018-10-22,13.569999999999999,False
22,2018-10-23,19.47,False
23,2018-10-24,10.03,False
24,2018-10-25,11.209999999999999,False
25,2018-10-26,17.11,False
26,2018-10-27,7.08,False
27,2018-10-28,9.44,False
28,2018-10-29,18.88,False
29,2018-10-30,12.979999999999999,False
30,2018-10-31,14.75,False
0,2018-11-01,20.79,False
1,2018-11-02,25.41,False
2,2018-11-03,6.93,False
3,2018-11-04,3.08,False
4,2018-11-05,18.48,False
5,2018-11-06,13.86,False
6,2018-11-07,20.79,False
7,2018-11-08,19.25,False
8,2018-11-09,26.95,False
9,2018-11-10,6.93,False
10,2018-11-11,5.390000000000001,False
11,2018-11-12,77.0,False
12,2018-11-13,70.84,False
13,2018-11-14,43.89,False
14,2018-11-15,38.5,False
15,2018-11-16,31.57,False
16,2018-11-17,13.86,False
17,2018-11-18,8.47,False
18,2018-11-19,35.42,False
19,2018-11-20,39.27,False
20,2018-11-21,35.42,False
21,2018-11-22,18.48,False
22,2018-11-23,26.18,False
23,2018-11-24,10.01,False
24,2018-11-25,11.55,False
25,2018-11-26,39.27,False
26,2018-11-27,33.88,False
27,2018-11-28,31.57,False
28,2018-11-29,30.8,False
29,2018-11-30,43.120000000000005,False
0,2018-12-01,20.0,False
1,2018-12-02,12.0,False
2,2018-12-03,45.0,False
3,2018-12-04,59.0,False
4,2018-12-05,15.0,False
5,2018-12-06,55.0,False
6,2018-12-07,43.0,False
7,2018-12-08,18.0,False
8,2018-12-09,4.0,False
9,2018-12-10,41.0,False
10,2018-12-11,37.0,False
11,2018-12-12,30.0,False
12,2018-12-13,25.0,False
13,2018-12-14,47.0,False
14,2018-12-15,14.0,False
15,2018-12-16,14.0,False
16,2018-12-17,100.0,False
17,2018-12-18,66.0,False
18,2018-12-19,38.0,False
19,2018-12-20,53.0,False
20,2018-12-21,48.0,False
21,2018-12-22,16.0,False
22,2018-12-23,8.0,False
23,2018-12-24,46.0,False
24,2018-12-25,22.0,False
25,2018-12-26,69.0,False
26,2018-12-27,56.0,False
27,2018-12-28,49.0,False
28,2018-12-29,22.0,False
29,2018-12-30,4.0,False
30,2018-12-31,35.0,False
0,2019-01-01,8.73,False
1,2019-01-02,22.31,False
2,2019-01-03,20.37,False
3,2019-01-04,19.4,False
4,2019-01-05,8.73,False
5,2019-01-06,7.76,False
6,2019-01-07,19.4,False
7,2019-01-08,23.28,False
8,2019-01-09,13.58,False
9,2019-01-10,22.31,False
10,2019-01-11,19.4,False
11,2019-01-12,5.82,False
12,2019-01-13,1.94,False
13,2019-01-14,16.49,False
14,2019-01-15,26.189999999999998,False
15,2019-01-16,97.0,False
16,2019-01-17,68.87,False
17,2019-01-18,40.74,False
18,2019-01-19,5.82,False
19,2019-01-20,5.82,False
20,2019-01-21,5.82,False
21,2019-01-22,16.49,False
22,2019-01-23,16.49,False
23,2019-01-24,19.4,False
24,2019-01-25,15.52,False
25,2019-01-26,5.82,False
26,2019-01-27,7.76,False
27,2019-01-28,14.549999999999999,False
28,2019-01-29,14.549999999999999,False
29,2019-01-30,14.549999999999999,False
30,2019-01-31,21.34,False
0,2019-02-01,51.0,False
1,2019-02-02,14.790000000000001,False
2,2019-02-03,9.69,False
3,2019-02-04,19.38,False
4,2019-02-05,23.46,False
5,2019-02-06,34.17,False
6,2019-02-07,26.01,False
7,2019-02-08,19.89,False
8,2019-02-09,9.69,False
9,2019-02-10,4.59,False
10,2019-02-11,16.830000000000002,False
11,2019-02-12,46.410000000000004,False
12,2019-02-13,40.29,False
13,2019-02-14,30.09,False
14,2019-02-15,29.07,False
15,2019-02-16,19.89,False
16,2019-02-17,14.790000000000001,False
17,2019-02-18,10.71,False
18,2019-02-19,33.660000000000004,False
19,2019-02-20,14.790000000000001,False
20,2019-02-21,34.17,False
21,2019-02-22,46.410000000000004,False
22,2019-02-23,14.790000000000001,False
23,2019-02-24,14.790000000000001,False
24,2019-02-25,29.07,False
25,2019-02-26,46.92,False
26,2019-02-27,27.03,False
27,2019-02-28,26.01,False
0,2019-03-01,34.980000000000004,False
1,2019-03-02,13.25,False
2,2019-03-03,7.42,False
3,2019-03-04,37.1,False
4,2019-03-05,48.760000000000005,False
5,2019-03-06,32.86,False
6,2019-03-07,40.28,False
7,2019-03-08,27.560000000000002,False
8,2019-03-09,8.48,False
9,2019-03-10,11.66,False
10,2019-03-11,24.91,False
11,2019-03-12,27.560000000000002,False
12,2019-03-13,27.560000000000002,False
13,2019-03-14,32.33,False
14,2019-03-15,22.790000000000003,False
