"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 06, 2017","243.49","243.50","244.58","241.67","1.74M","-0.37%"
"Nov 03, 2017","244.40","245.37","246.28","243.19","1.95M","-1.00%"
"Nov 02, 2017","246.88","244.69","247.74","243.38","2.51M","1.07%"
"Nov 01, 2017","244.26","243.89","247.40","242.91","2.97M","0.73%"
"Oct 31, 2017","242.48","240.68","244.18","240.63","2.66M","0.66%"
"Oct 30, 2017","240.89","240.10","242.59","239.53","1.76M","-0.34%"
"Oct 27, 2017","241.71","240.85","242.44","239.67","2.11M","-0.00%"
"Oct 26, 2017","241.72","242.61","244.00","241.53","1.95M","0.00%"
"Oct 25, 2017","241.71","246.16","246.50","240.80","2.90M","-1.28%"
"Oct 24, 2017","244.84","243.60","246.25","243.00","2.29M","1.12%"
"Oct 23, 2017","242.13","244.39","245.33","241.38","1.96M","-1.06%"
"Oct 20, 2017","244.73","242.95","245.25","240.67","3.02M","1.98%"
"Oct 19, 2017","239.99","240.35","240.99","238.10","2.71M","-0.84%"
"Oct 18, 2017","242.03","236.87","242.65","236.87","4.24M","2.52%"
"Oct 17, 2017","236.09","244.44","244.89","235.19","7.09M","-2.61%"
"Oct 16, 2017","242.41","238.60","242.76","238.35","2.97M","1.63%"
"Oct 13, 2017","238.53","239.00","239.45","236.84","2.49M","-0.53%"
"Oct 12, 2017","239.80","242.33","243.42","238.75","2.15M","-1.07%"
"Oct 11, 2017","242.40","242.00","243.20","241.35","2.18M","-0.08%"
"Oct 10, 2017","242.60","242.80","243.73","241.70","2.19M","-0.08%"
"Oct 09, 2017","242.80","245.15","246.35","242.02","2.17M","-1.31%"
"Oct 06, 2017","246.02","246.30","247.07","244.61","2.40M","-0.02%"
"Oct 05, 2017","246.06","241.00","246.32","240.12","3.52M","2.39%"
"Oct 04, 2017","240.31","241.62","242.88","240.12","1.84M","-0.54%"
"Oct 03, 2017","241.62","241.07","242.71","239.69","2.01M","0.40%"
"Oct 02, 2017","240.65","237.20","241.10","237.10","2.50M","1.46%"
"Sep 29, 2017","237.19","235.01","237.60","234.57","1.90M","0.73%"
"Sep 28, 2017","235.47","235.00","236.20","233.50","2.12M","0.30%"
"Sep 27, 2017","234.76","234.07","235.60","232.91","3.07M","2.10%"
