"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 12, 2018","336.21","330.38","336.88","330.38","6.56M","2.47%"
"Jan 11, 2018","328.12","322.13","328.40","321.19","4.64M","2.45%"
"Jan 10, 2018","320.26","317.49","322.15","315.50","4.48M","0.57%"
"Jan 09, 2018","318.43","310.59","319.91","310.49","5.64M","2.67%"
"Jan 08, 2018","310.15","308.66","310.86","305.75","4.12M","0.42%"
"Jan 05, 2018","308.84","296.77","308.89","296.72","6.18M","4.10%"
"Jan 04, 2018","296.67","297.94","298.42","295.47","4.17M","-0.38%"
"Jan 03, 2018","297.80","295.94","298.50","295.47","3.21M","0.32%"
"Jan 02, 2018","296.84","295.75","296.99","295.40","2.98M","0.65%"
"Dec 29, 2017","294.91","296.94","297.30","294.83","1.82M","-0.49%"
"Dec 28, 2017","296.35","295.81","296.99","294.74","1.44M","0.25%"
"Dec 27, 2017","295.62","296.41","296.80","294.80","1.45M","0.09%"
"Dec 26, 2017","295.36","295.54","297.44","294.65","1.39M","0.09%"
"Dec 22, 2017","295.10","296.33","296.52","293.01","2.26M","0.02%"
"Dec 21, 2017","295.03","298.05","298.39","294.13","5.40M","-0.96%"
"Dec 20, 2017","297.90","298.70","299.33","297.11","2.53M","0.22%"
"Dec 19, 2017","297.25","296.50","297.58","294.18","2.73M","0.37%"
"Dec 18, 2017","296.14","296.00","297.14","294.52","2.90M","0.75%"
"Dec 15, 2017","293.94","295.87","297.37","293.02","6.93M","0.02%"
"Dec 14, 2017","293.88","293.35","296.82","292.60","3.91M","0.70%"
"Dec 13, 2017","291.84","290.50","295.85","289.70","5.00M","0.66%"
"Dec 12, 2017","289.94","288.16","292.80","287.72","5.52M","2.39%"
"Dec 11, 2017","283.16","286.21","286.49","279.90","4.07M","-0.96%"
"Dec 08, 2017","285.90","285.01","287.32","283.56","4.44M","1.39%"
"Dec 07, 2017","281.97","278.49","284.79","277.80","4.26M","1.33%"
"Dec 06, 2017","278.27","274.87","279.14","274.00","2.54M","0.99%"
"Dec 05, 2017","275.54","279.01","279.44","274.86","2.81M","-0.87%"
"Dec 04, 2017","277.97","276.16","281.83","276.00","5.52M","2.43%"
"Dec 01, 2017","271.38","277.51","278.73","270.60","4.59M","-1.96%"
"Nov 30, 2017","276.80","269.91","277.04","269.43","4.82M","2.78%"
"Nov 29, 2017","269.30","269.48","269.68","266.15","3.03M","0.49%"
"Nov 28, 2017","267.99","267.00","268.01","265.23","2.26M","0.91%"
"Nov 27, 2017","265.58","265.38","266.84","264.72","1.77M","-0.11%"
"Nov 24, 2017","265.88","265.26","266.57","264.53","788.96K","0.28%"
"Nov 22, 2017","265.15","267.00","267.48","264.53","1.47M","-0.69%"
"Nov 21, 2017","266.99","266.24","267.00","264.71","2.27M","0.89%"
"Nov 20, 2017","264.63","263.00","265.62","262.76","2.45M","0.90%"
"Nov 17, 2017","262.26","262.82","263.74","262.03","1.72M","-0.55%"
"Nov 16, 2017","263.70","263.76","265.04","263.34","2.71M","0.32%"
