,date,ODP stock,isPartial
10,2016-12-11,0.0,False
11,2016-12-12,0.0,False
12,2016-12-13,7.75,False
13,2016-12-14,0.0,False
14,2016-12-15,8.0,False
15,2016-12-16,12.75,False
16,2016-12-17,0.0,False
17,2016-12-18,0.0,False
18,2016-12-19,8.25,False
19,2016-12-20,25.0,False
20,2016-12-21,0.0,False
21,2016-12-22,17.0,False
22,2016-12-23,9.0,False
23,2016-12-24,10.25,False
24,2016-12-25,0.0,False
25,2016-12-26,9.0,False
26,2016-12-27,0.0,False
27,2016-12-28,0.0,False
28,2016-12-29,0.0,False
29,2016-12-30,18.0,False
30,2016-12-31,0.0,False
0,2017-01-01,0.0,False
1,2017-01-02,0.0,False
2,2017-01-03,7.0,False
3,2017-01-04,7.0,False
4,2017-01-05,14.200000000000001,False
5,2017-01-06,7.4,False
6,2017-01-07,0.0,False
7,2017-01-08,0.0,False
8,2017-01-09,6.800000000000001,False
9,2017-01-10,13.600000000000001,False
10,2017-01-11,6.800000000000001,False
11,2017-01-12,6.800000000000001,False
12,2017-01-13,11.8,False
13,2017-01-14,0.0,False
14,2017-01-15,7.800000000000001,False
15,2017-01-16,0.0,False
16,2017-01-17,6.800000000000001,False
17,2017-01-18,10.0,False
18,2017-01-19,6.800000000000001,False
19,2017-01-20,0.0,False
20,2017-01-21,7.800000000000001,False
21,2017-01-22,0.0,False
22,2017-01-23,20.0,False
23,2017-01-24,6.800000000000001,False
24,2017-01-25,6.800000000000001,False
25,2017-01-26,13.4,False
26,2017-01-27,10.600000000000001,False
27,2017-01-28,7.800000000000001,False
28,2017-01-29,15.4,False
29,2017-01-30,0.0,False
30,2017-01-31,10.0,False
0,2017-02-01,27.84,False
1,2017-02-02,24.64,False
2,2017-02-03,16.96,False
3,2017-02-04,21.12,False
4,2017-02-05,0.0,False
5,2017-02-06,16.0,False
6,2017-02-07,11.84,False
7,2017-02-08,20.16,False
8,2017-02-09,18.56,False
9,2017-02-10,32.0,False
10,2017-02-11,28.16,False
11,2017-02-12,13.76,False
12,2017-02-13,12.16,False
13,2017-02-14,12.16,False
14,2017-02-15,20.48,False
15,2017-02-16,12.16,False
16,2017-02-17,16.32,False
17,2017-02-18,14.08,False
18,2017-02-19,13.76,False
19,2017-02-20,12.16,False
20,2017-02-21,24.0,False
21,2017-02-22,18.240000000000002,False
22,2017-02-23,24.64,False
23,2017-02-24,25.28,False
24,2017-02-25,14.08,False
25,2017-02-26,13.76,False
26,2017-02-27,15.68,False
27,2017-02-28,20.16,False
0,2017-03-01,31.0,False
1,2017-03-02,13.95,False
2,2017-03-03,7.4399999999999995,False
3,2017-03-04,8.06,False
4,2017-03-05,0.0,False
5,2017-03-06,0.0,False
6,2017-03-07,0.0,False
7,2017-03-08,10.54,False
8,2017-03-09,7.13,False
9,2017-03-10,0.0,False
10,2017-03-11,0.0,False
11,2017-03-12,7.75,False
12,2017-03-13,6.51,False
13,2017-03-14,7.13,False
14,2017-03-15,7.13,False
15,2017-03-16,14.57,False
16,2017-03-17,0.0,False
17,2017-03-18,0.0,False
18,2017-03-19,0.0,False
19,2017-03-20,21.39,False
20,2017-03-21,0.0,False
21,2017-03-22,14.26,False
22,2017-03-23,7.13,False
23,2017-03-24,7.4399999999999995,False
24,2017-03-25,0.0,False
25,2017-03-26,0.0,False
26,2017-03-27,17.669999999999998,False
27,2017-03-28,14.26,False
28,2017-03-29,0.0,False
29,2017-03-30,7.4399999999999995,False
30,2017-03-31,7.4399999999999995,False
0,2017-04-01,8.58,False
1,2017-04-02,8.58,False
2,2017-04-03,7.26,False
3,2017-04-04,12.32,False
4,2017-04-05,11.0,False
5,2017-04-06,14.96,False
6,2017-04-07,7.7,False
7,2017-04-08,8.8,False
8,2017-04-09,8.8,False
9,2017-04-10,11.22,False
10,2017-04-11,7.48,False
11,2017-04-12,7.7,False
12,2017-04-13,7.92,False
13,2017-04-14,8.36,False
14,2017-04-15,9.02,False
15,2017-04-16,0.0,False
16,2017-04-17,15.4,False
17,2017-04-18,7.26,False
18,2017-04-19,12.1,False
19,2017-04-20,12.32,False
20,2017-04-21,15.4,False
21,2017-04-22,0.0,False
22,2017-04-23,0.0,False
23,2017-04-24,22.0,False
24,2017-04-25,14.96,False
25,2017-04-26,11.0,False
26,2017-04-27,7.48,False
27,2017-04-28,15.4,False
28,2017-04-29,8.58,False
29,2017-04-30,0.0,False
0,2017-05-01,11.889999999999999,False
1,2017-05-02,11.02,False
2,2017-05-03,11.02,False
3,2017-05-04,22.33,False
4,2017-05-05,19.139999999999997,False
5,2017-05-06,12.76,False
6,2017-05-07,0.0,False
7,2017-05-08,0.0,False
8,2017-05-09,21.75,False
9,2017-05-10,11.02,False
10,2017-05-11,11.309999999999999,False
11,2017-05-12,11.6,False
12,2017-05-13,26.389999999999997,False
13,2017-05-14,0.0,False
14,2017-05-15,11.6,False
15,2017-05-16,11.889999999999999,False
16,2017-05-17,11.889999999999999,False
17,2017-05-18,23.779999999999998,False
18,2017-05-19,12.469999999999999,False
19,2017-05-20,13.919999999999998,False
20,2017-05-21,0.0,False
21,2017-05-22,11.889999999999999,False
22,2017-05-23,17.4,False
23,2017-05-24,17.98,False
24,2017-05-25,12.18,False
25,2017-05-26,16.82,False
26,2017-05-27,0.0,False
27,2017-05-28,28.709999999999997,False
28,2017-05-29,0.0,False
29,2017-05-30,28.999999999999996,False
30,2017-05-31,11.6,False
0,2017-06-01,6.21,False
1,2017-06-02,23.0,False
2,2017-06-03,7.13,False
3,2017-06-04,0.0,False
4,2017-06-05,18.400000000000002,False
5,2017-06-06,8.97,False
6,2017-06-07,5.98,False
7,2017-06-08,11.96,False
8,2017-06-09,6.44,False
9,2017-06-10,7.36,False
10,2017-06-11,7.36,False
11,2017-06-12,5.98,False
12,2017-06-13,5.98,False
13,2017-06-14,9.200000000000001,False
14,2017-06-15,6.21,False
15,2017-06-16,6.44,False
16,2017-06-17,0.0,False
17,2017-06-18,0.0,False
18,2017-06-19,5.98,False
19,2017-06-20,11.73,False
20,2017-06-21,8.97,False
21,2017-06-22,7.82,False
22,2017-06-23,18.630000000000003,False
23,2017-06-24,0.0,False
24,2017-06-25,0.0,False
25,2017-06-26,6.21,False
26,2017-06-27,6.21,False
27,2017-06-28,0.0,False
28,2017-06-29,9.43,False
29,2017-06-30,6.44,False
0,2017-07-01,0.0,False
1,2017-07-02,0.0,False
2,2017-07-03,0.0,False
3,2017-07-04,0.0,False
4,2017-07-05,0.0,False
5,2017-07-06,0.0,False
6,2017-07-07,0.0,False
7,2017-07-08,0.0,False
8,2017-07-09,0.0,False
9,2017-07-10,13.0,False
10,2017-07-11,6.5,False
11,2017-07-12,0.0,False
12,2017-07-13,6.63,False
13,2017-07-14,6.890000000000001,False
14,2017-07-15,0.0,False
15,2017-07-16,0.0,False
16,2017-07-17,6.63,False
17,2017-07-18,6.5,False
18,2017-07-19,0.0,False
19,2017-07-20,13.0,False
20,2017-07-21,6.76,False
21,2017-07-22,0.0,False
22,2017-07-23,0.0,False
23,2017-07-24,12.74,False
24,2017-07-25,6.37,False
25,2017-07-26,0.0,False
26,2017-07-27,0.0,False
27,2017-07-28,6.76,False
28,2017-07-29,0.0,False
29,2017-07-30,0.0,False
30,2017-07-31,12.870000000000001,False
0,2017-08-01,13.86,False
1,2017-08-02,0.0,False
2,2017-08-03,13.86,False
3,2017-08-04,14.7,False
4,2017-08-05,10.92,False
5,2017-08-06,11.34,False
6,2017-08-07,9.24,False
7,2017-08-08,18.06,False
8,2017-08-09,42.0,False
9,2017-08-10,22.259999999999998,False
10,2017-08-11,33.18,False
11,2017-08-12,10.92,False
12,2017-08-13,10.92,False
13,2017-08-14,19.32,False
14,2017-08-15,9.66,False
15,2017-08-16,9.66,False
16,2017-08-17,28.98,False
17,2017-08-18,24.36,False
18,2017-08-19,10.92,False
19,2017-08-20,21.419999999999998,False
20,2017-08-21,9.24,False
21,2017-08-22,12.6,False
22,2017-08-23,9.24,False
23,2017-08-24,0.0,False
24,2017-08-25,23.099999999999998,False
25,2017-08-26,11.34,False
26,2017-08-27,10.5,False
27,2017-08-28,9.24,False
28,2017-08-29,9.24,False
29,2017-08-30,18.9,False
30,2017-08-31,14.28,False
0,2017-09-01,15.18,False
1,2017-09-02,8.36,False
2,2017-09-03,0.0,False
3,2017-09-04,0.0,False
4,2017-09-05,7.04,False
5,2017-09-06,7.04,False
6,2017-09-07,14.52,False
7,2017-09-08,7.26,False
8,2017-09-09,0.0,False
9,2017-09-10,7.92,False
10,2017-09-11,0.0,False
11,2017-09-12,6.82,False
12,2017-09-13,6.82,False
13,2017-09-14,0.0,False
14,2017-09-15,7.26,False
15,2017-09-16,0.0,False
16,2017-09-17,7.92,False
17,2017-09-18,0.0,False
18,2017-09-19,0.0,False
19,2017-09-20,0.0,False
20,2017-09-21,7.04,False
21,2017-09-22,7.26,False
22,2017-09-23,0.0,False
23,2017-09-24,0.0,False
24,2017-09-25,13.86,False
25,2017-09-26,0.0,False
26,2017-09-27,6.82,False
27,2017-09-28,20.9,False
28,2017-09-29,22.0,False
29,2017-09-30,0.0,False
0,2017-10-01,9.200000000000001,False
1,2017-10-02,8.0,False
2,2017-10-03,13.600000000000001,False
3,2017-10-04,40.0,False
4,2017-10-05,24.400000000000002,False
5,2017-10-06,12.4,False
6,2017-10-07,14.0,False
7,2017-10-08,0.0,False
8,2017-10-09,16.0,False
9,2017-10-10,15.600000000000001,False
10,2017-10-11,16.0,False
11,2017-10-12,8.0,False
12,2017-10-13,33.6,False
13,2017-10-14,9.200000000000001,False
14,2017-10-15,9.200000000000001,False
15,2017-10-16,8.0,False
16,2017-10-17,8.0,False
17,2017-10-18,24.0,False
18,2017-10-19,12.0,False
19,2017-10-20,14.0,False
20,2017-10-21,9.200000000000001,False
21,2017-10-22,0.0,False
22,2017-10-23,8.0,False
23,2017-10-24,12.0,False
24,2017-10-25,15.600000000000001,False
25,2017-10-26,8.0,False
26,2017-10-27,8.4,False
27,2017-10-28,0.0,False
28,2017-10-29,0.0,False
29,2017-10-30,18.400000000000002,False
30,2017-10-31,13.600000000000001,False
0,2017-11-01,25.2,False
1,2017-11-02,25.2,False
2,2017-11-03,12.6,False
3,2017-11-04,28.08,False
4,2017-11-05,0.0,False
5,2017-11-06,0.0,False
6,2017-11-07,23.759999999999998,False
7,2017-11-08,12.24,False
8,2017-11-09,36.0,False
9,2017-11-10,25.2,False
10,2017-11-11,13.68,False
11,2017-11-12,0.0,False
12,2017-11-13,18.0,False
13,2017-11-14,11.879999999999999,False
14,2017-11-15,0.0,False
15,2017-11-16,18.0,False
16,2017-11-17,12.6,False
17,2017-11-18,0.0,False
18,2017-11-19,0.0,False
19,2017-11-20,0.0,False
20,2017-11-21,23.759999999999998,False
21,2017-11-22,24.119999999999997,False
22,2017-11-23,12.24,False
23,2017-11-24,0.0,False
24,2017-11-25,0.0,False
25,2017-11-26,0.0,False
26,2017-11-27,23.4,False
27,2017-11-28,11.879999999999999,False
28,2017-11-29,18.0,False
29,2017-11-30,36.0,False
0,2017-12-01,0.0,False
1,2017-12-02,0.0,False
2,2017-12-03,5.92,False
3,2017-12-04,5.28,False
4,2017-12-05,5.28,False
5,2017-12-06,16.0,False
6,2017-12-07,8.16,False
7,2017-12-08,5.6000000000000005,False
8,2017-12-09,6.24,False
9,2017-12-10,0.0,False
10,2017-12-11,0.0,False
11,2017-12-12,16.0,False
12,2017-12-13,5.28,False
13,2017-12-14,5.44,False
14,2017-12-15,5.6000000000000005,False
15,2017-12-16,6.24,False
16,2017-12-17,6.08,False
17,2017-12-18,10.88,False
18,2017-12-19,0.0,False
19,2017-12-20,0.0,False
20,2017-12-21,0.0,False
21,2017-12-22,12.16,False
22,2017-12-23,0.0,False
23,2017-12-24,0.0,False
24,2017-12-25,0.0,False
25,2017-12-26,5.92,False
26,2017-12-27,8.64,False
27,2017-12-28,5.76,False
28,2017-12-29,5.92,False
29,2017-12-30,0.0,False
30,2017-12-31,0.0,False
0,2018-01-01,0.0,False
1,2018-01-02,15.479999999999999,False
2,2018-01-03,29.52,False
3,2018-01-04,14.76,False
4,2018-01-05,11.16,False
5,2018-01-06,8.28,False
6,2018-01-07,8.28,False
7,2018-01-08,7.199999999999999,False
8,2018-01-09,0.0,False
9,2018-01-10,36.0,False
10,2018-01-11,10.799999999999999,False
11,2018-01-12,11.16,False
12,2018-01-13,0.0,False
13,2018-01-14,0.0,False
14,2018-01-15,0.0,False
15,2018-01-16,14.04,False
16,2018-01-17,28.439999999999998,False
17,2018-01-18,21.599999999999998,False
18,2018-01-19,7.56,False
19,2018-01-20,0.0,False
20,2018-01-21,0.0,False
21,2018-01-22,7.199999999999999,False
22,2018-01-23,7.199999999999999,False
23,2018-01-24,14.04,False
24,2018-01-25,10.799999999999999,False
25,2018-01-26,0.0,False
26,2018-01-27,8.28,False
27,2018-01-28,0.0,False
28,2018-01-29,14.399999999999999,False
29,2018-01-30,14.04,False
30,2018-01-31,7.199999999999999,False
0,2018-02-01,0.0,False
1,2018-02-02,24.65,False
2,2018-02-03,13.34,False
3,2018-02-04,0.0,False
4,2018-02-05,11.6,False
5,2018-02-06,17.4,False
6,2018-02-07,23.49,False
7,2018-02-08,0.0,False
8,2018-02-09,24.36,False
9,2018-02-10,0.0,False
10,2018-02-11,13.34,False
11,2018-02-12,24.069999999999997,False
12,2018-02-13,0.0,False
13,2018-02-14,11.889999999999999,False
14,2018-02-15,23.779999999999998,False
15,2018-02-16,12.469999999999999,False
16,2018-02-17,0.0,False
17,2018-02-18,13.34,False
18,2018-02-19,11.889999999999999,False
19,2018-02-20,0.0,False
20,2018-02-21,11.6,False
21,2018-02-22,11.889999999999999,False
22,2018-02-23,24.36,False
23,2018-02-24,0.0,False
24,2018-02-25,0.0,False
25,2018-02-26,0.0,False
26,2018-02-27,11.6,False
27,2018-02-28,28.999999999999996,False
0,2018-03-01,19.32,False
1,2018-03-02,20.240000000000002,False
2,2018-03-03,25.3,False
3,2018-03-04,0.0,False
4,2018-03-05,14.26,False
5,2018-03-06,28.98,False
6,2018-03-07,39.56,False
7,2018-03-08,29.900000000000002,False
8,2018-03-09,30.82,False
9,2018-03-10,0.0,False
10,2018-03-11,16.560000000000002,False
11,2018-03-12,24.380000000000003,False
12,2018-03-13,29.44,False
13,2018-03-14,14.72,False
14,2018-03-15,19.78,False
15,2018-03-16,46.0,False
16,2018-03-17,25.3,False
17,2018-03-18,0.0,False
18,2018-03-19,45.080000000000005,False
19,2018-03-20,29.44,False
20,2018-03-21,29.44,False
21,2018-03-22,15.180000000000001,False
22,2018-03-23,35.88,False
23,2018-03-24,0.0,False
24,2018-03-25,17.02,False
25,2018-03-26,44.620000000000005,False
26,2018-03-27,20.240000000000002,False
27,2018-03-28,30.360000000000003,False
28,2018-03-29,21.16,False
29,2018-03-30,0.0,False
30,2018-03-31,17.48,False
0,2018-04-01,0.0,False
1,2018-04-02,44.0,False
2,2018-04-03,41.36,False
3,2018-04-04,27.72,False
4,2018-04-05,16.72,False
5,2018-04-06,26.4,False
6,2018-04-07,0.0,False
7,2018-04-08,0.0,False
8,2018-04-09,27.72,False
9,2018-04-10,40.92,False
10,2018-04-11,32.56,False
11,2018-04-12,33.0,False
12,2018-04-13,25.96,False
13,2018-04-14,19.36,False
14,2018-04-15,0.0,False
15,2018-04-16,44.0,False
16,2018-04-17,38.72,False
17,2018-04-18,33.44,False
18,2018-04-19,34.32,False
19,2018-04-20,25.96,False
20,2018-04-21,19.36,False
21,2018-04-22,0.0,False
22,2018-04-23,24.2,False
23,2018-04-24,16.28,False
24,2018-04-25,44.0,False
25,2018-04-26,41.8,False
26,2018-04-27,29.48,False
27,2018-04-28,19.8,False
28,2018-04-29,0.0,False
29,2018-04-30,33.44,False
0,2018-05-01,15.959999999999999,False
1,2018-05-02,14.819999999999999,False
2,2018-05-03,45.599999999999994,False
3,2018-05-04,19.95,False
4,2018-05-05,0.0,False
5,2018-05-06,8.549999999999999,False
6,2018-05-07,0.0,False
7,2018-05-08,11.399999999999999,False
8,2018-05-09,56.99999999999999,False
9,2018-05-10,15.389999999999999,False
10,2018-05-11,23.939999999999998,False
11,2018-05-12,0.0,False
12,2018-05-13,8.549999999999999,False
13,2018-05-14,15.389999999999999,False
14,2018-05-15,14.819999999999999,False
15,2018-05-16,26.22,False
16,2018-05-17,15.389999999999999,False
17,2018-05-18,7.9799999999999995,False
18,2018-05-19,17.669999999999998,False
19,2018-05-20,9.12,False
20,2018-05-21,15.389999999999999,False
21,2018-05-22,30.209999999999997,False
22,2018-05-23,26.79,False
23,2018-05-24,23.369999999999997,False
24,2018-05-25,15.959999999999999,False
25,2018-05-26,0.0,False
26,2018-05-27,0.0,False
27,2018-05-28,0.0,False
28,2018-05-29,11.399999999999999,False
29,2018-05-30,22.799999999999997,False
30,2018-05-31,7.9799999999999995,False
0,2018-06-01,19.84,False
1,2018-06-02,17.28,False
2,2018-06-03,0.0,False
3,2018-06-04,33.28,False
4,2018-06-05,48.0,False
5,2018-06-06,48.0,False
6,2018-06-07,53.120000000000005,False
7,2018-06-08,55.04,False
8,2018-06-09,22.400000000000002,False
9,2018-06-10,16.64,False
10,2018-06-11,42.24,False
11,2018-06-12,39.68,False
12,2018-06-13,49.28,False
13,2018-06-14,64.0,False
14,2018-06-15,15.36,False
15,2018-06-16,16.64,False
16,2018-06-17,16.64,False
17,2018-06-18,42.24,False
18,2018-06-19,46.72,False
19,2018-06-20,37.76,False
20,2018-06-21,21.12,False
21,2018-06-22,54.4,False
22,2018-06-23,16.64,False
23,2018-06-24,33.28,False
24,2018-06-25,23.68,False
25,2018-06-26,28.16,False
26,2018-06-27,56.96,False
27,2018-06-28,19.2,False
28,2018-06-29,23.04,False
29,2018-06-30,0.0,False
0,2018-07-01,0.0,False
1,2018-07-02,36.52,False
2,2018-07-03,14.52,False
3,2018-07-04,0.0,False
4,2018-07-05,26.4,False
5,2018-07-06,16.72,False
6,2018-07-07,18.92,False
7,2018-07-08,0.0,False
8,2018-07-09,25.52,False
9,2018-07-10,14.08,False
10,2018-07-11,13.64,False
11,2018-07-12,34.32,False
12,2018-07-13,11.88,False
13,2018-07-14,0.0,False
14,2018-07-15,13.2,False
15,2018-07-16,11.0,False
16,2018-07-17,22.44,False
17,2018-07-18,11.44,False
18,2018-07-19,22.88,False
19,2018-07-20,23.32,False
20,2018-07-21,0.0,False
21,2018-07-22,13.2,False
22,2018-07-23,11.44,False
23,2018-07-24,28.16,False
24,2018-07-25,28.16,False
25,2018-07-26,22.44,False
26,2018-07-27,30.8,False
27,2018-07-28,0.0,False
28,2018-07-29,13.2,False
29,2018-07-30,11.0,False
30,2018-07-31,44.0,False
0,2018-08-01,21.46,False
1,2018-08-02,62.9,False
2,2018-08-03,45.14,False
3,2018-08-04,16.28,False
4,2018-08-05,0.0,False
5,2018-08-06,28.86,False
6,2018-08-07,55.5,False
7,2018-08-08,42.18,False
8,2018-08-09,21.46,False
9,2018-08-10,74.0,False
10,2018-08-11,16.28,False
11,2018-08-12,16.28,False
12,2018-08-13,36.26,False
13,2018-08-14,56.98,False
14,2018-08-15,43.66,False
15,2018-08-16,73.26,False
16,2018-08-17,44.4,False
17,2018-08-18,0.0,False
18,2018-08-19,17.02,False
19,2018-08-20,59.2,False
20,2018-08-21,28.86,False
21,2018-08-22,59.2,False
22,2018-08-23,44.4,False
23,2018-08-24,22.94,False
24,2018-08-25,0.0,False
25,2018-08-26,16.28,False
26,2018-08-27,42.18,False
27,2018-08-28,14.06,False
28,2018-08-29,28.12,False
29,2018-08-30,35.519999999999996,False
30,2018-08-31,14.8,False
0,2018-09-01,8.64,False
1,2018-09-02,8.64,False
2,2018-09-03,11.16,False
3,2018-09-04,21.96,False
4,2018-09-05,9.719999999999999,False
5,2018-09-06,19.439999999999998,False
6,2018-09-07,10.08,False
7,2018-09-08,8.28,False
8,2018-09-09,0.0,False
9,2018-09-10,14.399999999999999,False
10,2018-09-11,14.399999999999999,False
11,2018-09-12,14.399999999999999,False
12,2018-09-13,7.56,False
13,2018-09-14,10.08,False
14,2018-09-15,0.0,False
15,2018-09-16,0.0,False
16,2018-09-17,18.36,False
17,2018-09-18,36.0,False
18,2018-09-19,14.399999999999999,False
19,2018-09-20,12.24,False
20,2018-09-21,11.16,False
21,2018-09-22,8.64,False
22,2018-09-23,0.0,False
23,2018-09-24,0.0,False
24,2018-09-25,10.799999999999999,False
25,2018-09-26,7.199999999999999,False
26,2018-09-27,17.28,False
27,2018-09-28,15.12,False
28,2018-09-29,0.0,False
29,2018-09-30,0.0,False
0,2018-10-01,13.26,False
1,2018-10-02,30.03,False
2,2018-10-03,13.26,False
3,2018-10-04,20.28,False
4,2018-10-05,14.040000000000001,False
5,2018-10-06,0.0,False
6,2018-10-07,22.23,False
7,2018-10-08,15.21,False
8,2018-10-09,16.38,False
9,2018-10-10,13.65,False
10,2018-10-11,20.67,False
11,2018-10-12,21.84,False
12,2018-10-13,12.09,False
13,2018-10-14,0.0,False
14,2018-10-15,10.14,False
15,2018-10-16,25.35,False
16,2018-10-17,17.16,False
17,2018-10-18,20.67,False
18,2018-10-19,21.45,False
19,2018-10-20,0.0,False
20,2018-10-21,11.700000000000001,False
21,2018-10-22,10.14,False
22,2018-10-23,16.77,False
23,2018-10-24,10.14,False
24,2018-10-25,20.28,False
25,2018-10-26,39.0,False
26,2018-10-27,0.0,False
27,2018-10-28,11.31,False
28,2018-10-29,16.38,False
29,2018-10-30,20.28,False
30,2018-10-31,10.530000000000001,False
0,2018-11-01,12.48,False
1,2018-11-02,16.32,False
2,2018-11-03,9.12,False
3,2018-11-04,0.0,False
4,2018-11-05,10.08,False
5,2018-11-06,12.959999999999999,False
6,2018-11-07,48.0,False
7,2018-11-08,23.04,False
8,2018-11-09,19.2,False
9,2018-11-10,17.759999999999998,False
10,2018-11-11,8.64,False
11,2018-11-12,20.64,False
12,2018-11-13,7.68,False
13,2018-11-14,15.84,False
14,2018-11-15,12.0,False
15,2018-11-16,10.559999999999999,False
16,2018-11-17,9.12,False
17,2018-11-18,8.64,False
18,2018-11-19,7.68,False
19,2018-11-20,15.36,False
20,2018-11-21,15.84,False
21,2018-11-22,12.0,False
22,2018-11-23,16.32,False
23,2018-11-24,0.0,False
24,2018-11-25,0.0,False
25,2018-11-26,22.56,False
26,2018-11-27,15.36,False
27,2018-11-28,10.559999999999999,False
28,2018-11-29,15.84,False
29,2018-11-30,10.559999999999999,False
0,2018-12-01,13.69,False
1,2018-12-02,0.0,False
2,2018-12-03,23.31,False
3,2018-12-04,15.54,False
4,2018-12-05,11.47,False
5,2018-12-06,31.82,False
6,2018-12-07,12.209999999999999,False
7,2018-12-08,13.69,False
8,2018-12-09,13.32,False
9,2018-12-10,17.759999999999998,False
10,2018-12-11,0.0,False
11,2018-12-12,12.209999999999999,False
12,2018-12-13,37.0,False
13,2018-12-14,11.84,False
14,2018-12-15,14.06,False
15,2018-12-16,0.0,False
16,2018-12-17,11.1,False
17,2018-12-18,11.47,False
18,2018-12-19,24.79,False
19,2018-12-20,25.53,False
20,2018-12-21,26.64,False
21,2018-12-22,14.06,False
22,2018-12-23,0.0,False
23,2018-12-24,28.86,False
24,2018-12-25,15.17,False
25,2018-12-26,22.2,False
26,2018-12-27,12.95,False
27,2018-12-28,26.27,False
28,2018-12-29,14.06,False
29,2018-12-30,0.0,False
30,2018-12-31,18.87,False
0,2019-01-01,0.0,False
1,2019-01-02,35.0,False
2,2019-01-03,34.3,False
3,2019-01-04,11.549999999999999,False
4,2019-01-05,12.6,False
5,2019-01-06,0.0,False
6,2019-01-07,0.0,False
7,2019-01-08,32.9,False
8,2019-01-09,22.049999999999997,False
9,2019-01-10,11.2,False
10,2019-01-11,23.099999999999998,False
11,2019-01-12,24.849999999999998,False
12,2019-01-13,0.0,False
13,2019-01-14,0.0,False
14,2019-01-15,21.7,False
15,2019-01-16,11.2,False
16,2019-01-17,16.45,False
17,2019-01-18,22.75,False
18,2019-01-19,12.6,False
19,2019-01-20,0.0,False
20,2019-01-21,11.2,False
21,2019-01-22,10.85,False
22,2019-01-23,21.0,False
23,2019-01-24,10.85,False
24,2019-01-25,11.2,False
25,2019-01-26,12.6,False
26,2019-01-27,0.0,False
27,2019-01-28,10.85,False
28,2019-01-29,16.099999999999998,False
29,2019-01-30,16.099999999999998,False
30,2019-01-31,27.299999999999997,False
0,2019-02-01,13.32,False
1,2019-02-02,0.0,False
2,2019-02-03,17.39,False
3,2019-02-04,12.95,False
4,2019-02-05,7.77,False
5,2019-02-06,19.24,False
6,2019-02-07,10.36,False
7,2019-02-08,7.77,False
8,2019-02-09,17.39,False
9,2019-02-10,0.0,False
10,2019-02-11,14.8,False
11,2019-02-12,15.17,False
12,2019-02-13,15.17,False
13,2019-02-14,19.61,False
14,2019-02-15,15.91,False
15,2019-02-16,8.879999999999999,False
16,2019-02-17,0.0,False
17,2019-02-18,7.77,False
18,2019-02-19,0.0,False
19,2019-02-20,7.77,False
20,2019-02-21,17.759999999999998,False
21,2019-02-22,7.77,False
22,2019-02-23,8.879999999999999,False
23,2019-02-24,8.51,False
24,2019-02-25,15.17,False
25,2019-02-26,15.17,False
26,2019-02-27,37.0,False
27,2019-02-28,25.9,False
0,2019-03-01,31.68,False
1,2019-03-02,17.6,False
2,2019-03-03,0.0,False
3,2019-03-04,44.0,False
4,2019-03-05,23.32,False
5,2019-03-06,12.32,False
6,2019-03-07,20.68,False
7,2019-03-08,20.24,False
8,2019-03-09,8.8,False
9,2019-03-10,8.8,False
10,2019-03-11,12.76,False
11,2019-03-12,15.4,False
12,2019-03-13,10.12,False
13,2019-03-14,25.52,False
14,2019-03-15,29.04,False
15,2019-03-16,0.0,False
16,2019-03-17,17.6,False
17,2019-03-18,23.32,False
18,2019-03-19,14.96,False
19,2019-03-20,7.92,False
20,2019-03-21,27.72,False
21,2019-03-22,21.56,False
22,2019-03-23,0.0,False
23,2019-03-24,0.0,False
24,2019-03-25,19.36,False
25,2019-03-26,12.76,False
26,2019-03-27,15.4,False
27,2019-03-28,19.36,False
28,2019-03-29,8.36,False
29,2019-03-30,18.04,False
30,2019-03-31,8.8,False
