,date,PEP stock,isPartial
21,2016-10-22,11.25,False
22,2016-10-23,16.650000000000002,False
23,2016-10-24,15.75,False
24,2016-10-25,28.35,False
25,2016-10-26,12.6,False
26,2016-10-27,22.5,False
27,2016-10-28,20.25,False
28,2016-10-29,11.25,False
29,2016-10-30,0.0,False
30,2016-10-31,29.7,False
0,2016-11-01,21.459999999999997,False
1,2016-11-02,27.839999999999996,False
2,2016-11-03,20.88,False
3,2016-11-04,28.999999999999996,False
4,2016-11-05,24.36,False
5,2016-11-06,11.6,False
6,2016-11-07,23.779999999999998,False
7,2016-11-08,20.299999999999997,False
8,2016-11-09,24.939999999999998,False
9,2016-11-10,20.88,False
10,2016-11-11,25.52,False
11,2016-11-12,12.18,False
12,2016-11-13,11.6,False
13,2016-11-14,37.699999999999996,False
14,2016-11-15,57.99999999999999,False
15,2016-11-16,55.099999999999994,False
16,2016-11-17,34.8,False
17,2016-11-18,42.919999999999995,False
18,2016-11-19,23.779999999999998,False
19,2016-11-20,17.4,False
20,2016-11-21,33.64,False
21,2016-11-22,30.74,False
22,2016-11-23,41.18,False
23,2016-11-24,26.099999999999998,False
24,2016-11-25,42.339999999999996,False
25,2016-11-26,34.8,False
26,2016-11-27,11.02,False
27,2016-11-28,26.099999999999998,False
28,2016-11-29,32.48,False
29,2016-11-30,52.779999999999994,False
0,2016-12-01,54.56,False
1,2016-12-02,45.26,False
2,2016-12-03,24.8,False
3,2016-12-04,11.78,False
4,2016-12-05,42.78,False
5,2016-12-06,38.44,False
6,2016-12-07,42.16,False
7,2016-12-08,62.0,False
8,2016-12-09,33.48,False
9,2016-12-10,16.74,False
10,2016-12-11,17.98,False
11,2016-12-12,24.18,False
12,2016-12-13,42.16,False
13,2016-12-14,42.78,False
14,2016-12-15,40.3,False
15,2016-12-16,38.44,False
16,2016-12-17,25.419999999999998,False
17,2016-12-18,12.4,False
18,2016-12-19,33.48,False
19,2016-12-20,48.36,False
20,2016-12-21,15.5,False
21,2016-12-22,35.339999999999996,False
22,2016-12-23,28.52,False
23,2016-12-24,13.64,False
24,2016-12-25,14.26,False
25,2016-12-26,17.98,False
26,2016-12-27,19.22,False
27,2016-12-28,31.0,False
28,2016-12-29,34.72,False
29,2016-12-30,36.58,False
30,2016-12-31,13.02,False
0,2017-01-01,27.0,False
1,2017-01-02,15.120000000000001,False
2,2017-01-03,28.62,False
3,2017-01-04,39.42,False
4,2017-01-05,16.200000000000003,False
5,2017-01-06,48.06,False
6,2017-01-07,16.200000000000003,False
7,2017-01-08,0.0,False
8,2017-01-09,31.32,False
9,2017-01-10,24.3,False
10,2017-01-11,34.56,False
11,2017-01-12,35.1,False
12,2017-01-13,37.260000000000005,False
13,2017-01-14,28.080000000000002,False
14,2017-01-15,23.220000000000002,False
15,2017-01-16,10.260000000000002,False
16,2017-01-17,34.02,False
17,2017-01-18,51.300000000000004,False
18,2017-01-19,24.3,False
19,2017-01-20,38.88,False
20,2017-01-21,11.88,False
21,2017-01-22,23.220000000000002,False
22,2017-01-23,23.76,False
23,2017-01-24,37.800000000000004,False
24,2017-01-25,23.76,False
25,2017-01-26,30.78,False
26,2017-01-27,31.860000000000003,False
27,2017-01-28,11.88,False
28,2017-01-29,23.220000000000002,False
29,2017-01-30,54.0,False
30,2017-01-31,23.76,False
0,2017-02-01,23.24,False
1,2017-02-02,19.919999999999998,False
2,2017-02-03,33.199999999999996,False
3,2017-02-04,0.0,False
4,2017-02-05,13.28,False
5,2017-02-06,42.33,False
6,2017-02-07,26.56,False
7,2017-02-08,23.24,False
8,2017-02-09,47.309999999999995,False
9,2017-02-10,36.519999999999996,False
10,2017-02-11,18.259999999999998,False
11,2017-02-12,9.129999999999999,False
12,2017-02-13,34.03,False
13,2017-02-14,30.709999999999997,False
14,2017-02-15,83.0,False
15,2017-02-16,50.629999999999995,False
16,2017-02-17,39.01,False
17,2017-02-18,18.259999999999998,False
18,2017-02-19,9.129999999999999,False
19,2017-02-20,7.47,False
20,2017-02-21,30.709999999999997,False
21,2017-02-22,19.09,False
22,2017-02-23,35.69,False
23,2017-02-24,36.519999999999996,False
24,2017-02-25,18.259999999999998,False
25,2017-02-26,0.0,False
26,2017-02-27,19.09,False
27,2017-02-28,38.18,False
0,2017-03-01,56.99999999999999,False
1,2017-03-02,33.059999999999995,False
2,2017-03-03,38.19,False
3,2017-03-04,10.26,False
4,2017-03-05,10.26,False
5,2017-03-06,53.01,False
6,2017-03-07,38.19,False
7,2017-03-08,36.48,False
8,2017-03-09,30.779999999999998,False
9,2017-03-10,25.65,False
10,2017-03-11,21.09,False
11,2017-03-12,15.389999999999999,False
12,2017-03-13,34.199999999999996,False
13,2017-03-14,18.24,False
14,2017-03-15,24.509999999999998,False
15,2017-03-16,43.88999999999999,False
16,2017-03-17,35.91,False
17,2017-03-18,28.499999999999996,False
18,2017-03-19,10.26,False
19,2017-03-20,31.349999999999998,False
20,2017-03-21,30.779999999999998,False
21,2017-03-22,37.05,False
22,2017-03-23,43.88999999999999,False
23,2017-03-24,22.229999999999997,False
24,2017-03-25,18.24,False
25,2017-03-26,14.249999999999998,False
26,2017-03-27,15.389999999999999,False
27,2017-03-28,43.31999999999999,False
28,2017-03-29,21.659999999999997,False
29,2017-03-30,18.81,False
30,2017-03-31,29.069999999999997,False
0,2017-04-01,7.260000000000001,False
1,2017-04-02,14.520000000000001,False
2,2017-04-03,16.5,False
3,2017-04-04,29.040000000000003,False
4,2017-04-05,20.46,False
5,2017-04-06,19.14,False
6,2017-04-07,17.16,False
7,2017-04-08,7.260000000000001,False
8,2017-04-09,11.22,False
9,2017-04-10,14.520000000000001,False
10,2017-04-11,25.740000000000002,False
11,2017-04-12,27.720000000000002,False
12,2017-04-13,31.68,False
13,2017-04-14,11.88,False
14,2017-04-15,15.180000000000001,False
15,2017-04-16,11.22,False
16,2017-04-17,23.76,False
17,2017-04-18,22.44,False
18,2017-04-19,27.060000000000002,False
19,2017-04-20,39.6,False
20,2017-04-21,21.78,False
21,2017-04-22,17.82,False
22,2017-04-23,16.5,False
23,2017-04-24,20.46,False
24,2017-04-25,18.48,False
25,2017-04-26,66.0,False
26,2017-04-27,16.5,False
27,2017-04-28,19.8,False
28,2017-04-29,14.520000000000001,False
29,2017-04-30,0.0,False
0,2017-05-01,56.00000000000001,False
1,2017-05-02,18.48,False
2,2017-05-03,14.000000000000002,False
3,2017-05-04,33.040000000000006,False
4,2017-05-05,34.720000000000006,False
5,2017-05-06,10.64,False
6,2017-05-07,16.240000000000002,False
7,2017-05-08,23.520000000000003,False
8,2017-05-09,56.00000000000001,False
9,2017-05-10,28.000000000000004,False
10,2017-05-11,47.6,False
11,2017-05-12,34.720000000000006,False
12,2017-05-13,11.200000000000001,False
13,2017-05-14,11.200000000000001,False
14,2017-05-15,29.680000000000003,False
15,2017-05-16,15.120000000000001,False
16,2017-05-17,45.36000000000001,False
17,2017-05-18,25.200000000000003,False
18,2017-05-19,36.96,False
19,2017-05-20,0.0,False
20,2017-05-21,11.760000000000002,False
21,2017-05-22,40.32000000000001,False
22,2017-05-23,48.720000000000006,False
23,2017-05-24,40.88,False
24,2017-05-25,20.720000000000002,False
25,2017-05-26,16.240000000000002,False
26,2017-05-27,24.64,False
27,2017-05-28,11.760000000000002,False
28,2017-05-29,10.64,False
29,2017-05-30,44.800000000000004,False
30,2017-05-31,34.160000000000004,False
0,2017-06-01,24.64,False
1,2017-06-02,22.44,False
2,2017-06-03,8.36,False
3,2017-06-04,0.0,False
4,2017-06-05,17.6,False
5,2017-06-06,30.36,False
6,2017-06-07,10.12,False
7,2017-06-08,27.28,False
8,2017-06-09,14.52,False
9,2017-06-10,12.32,False
10,2017-06-11,8.36,False
11,2017-06-12,20.24,False
12,2017-06-13,16.72,False
13,2017-06-14,24.2,False
14,2017-06-15,18.04,False
15,2017-06-16,44.0,False
16,2017-06-17,8.36,False
17,2017-06-18,8.36,False
18,2017-06-19,17.16,False
19,2017-06-20,33.44,False
20,2017-06-21,16.72,False
21,2017-06-22,20.24,False
22,2017-06-23,24.2,False
23,2017-06-24,0.0,False
24,2017-06-25,0.0,False
25,2017-06-26,10.56,False
26,2017-06-27,14.08,False
27,2017-06-28,25.080000000000002,False
28,2017-06-29,11.0,False
29,2017-06-30,22.0,False
0,2017-07-01,7.08,False
1,2017-07-02,7.08,False
2,2017-07-03,18.88,False
3,2017-07-04,6.489999999999999,False
4,2017-07-05,15.93,False
5,2017-07-06,15.93,False
6,2017-07-07,10.03,False
7,2017-07-08,7.08,False
8,2017-07-09,7.08,False
9,2017-07-10,46.61,False
10,2017-07-11,59.0,False
11,2017-07-12,43.66,False
12,2017-07-13,34.809999999999995,False
13,2017-07-14,12.979999999999999,False
14,2017-07-15,18.29,False
15,2017-07-16,7.08,False
16,2017-07-17,21.83,False
17,2017-07-18,21.83,False
18,2017-07-19,15.34,False
19,2017-07-20,15.34,False
20,2017-07-21,9.44,False
21,2017-07-22,7.08,False
22,2017-07-23,14.16,False
23,2017-07-24,24.189999999999998,False
24,2017-07-25,27.729999999999997,False
25,2017-07-26,12.389999999999999,False
26,2017-07-27,18.88,False
27,2017-07-28,19.47,False
28,2017-07-29,10.62,False
29,2017-07-30,10.62,False
30,2017-07-31,12.389999999999999,False
0,2017-08-01,31.32,False
1,2017-08-02,21.6,False
2,2017-08-03,41.580000000000005,False
3,2017-08-04,33.480000000000004,False
4,2017-08-05,11.34,False
5,2017-08-06,22.68,False
6,2017-08-07,25.380000000000003,False
7,2017-08-08,43.2,False
8,2017-08-09,28.62,False
9,2017-08-10,19.44,False
10,2017-08-11,16.740000000000002,False
11,2017-08-12,22.68,False
12,2017-08-13,11.34,False
13,2017-08-14,26.46,False
14,2017-08-15,35.1,False
15,2017-08-16,25.92,False
16,2017-08-17,32.400000000000006,False
17,2017-08-18,19.98,False
18,2017-08-19,27.540000000000003,False
19,2017-08-20,10.8,False
20,2017-08-21,34.56,False
21,2017-08-22,54.0,False
22,2017-08-23,22.68,False
23,2017-08-24,43.2,False
24,2017-08-25,44.28,False
25,2017-08-26,16.740000000000002,False
26,2017-08-27,21.6,False
27,2017-08-28,22.68,False
28,2017-08-29,31.860000000000003,False
29,2017-08-30,29.160000000000004,False
30,2017-08-31,24.3,False
0,2017-09-01,27.09,False
1,2017-09-02,12.9,False
2,2017-09-03,38.269999999999996,False
3,2017-09-04,22.79,False
4,2017-09-05,14.19,False
5,2017-09-06,32.25,False
6,2017-09-07,33.11,False
7,2017-09-08,29.669999999999998,False
8,2017-09-09,12.47,False
9,2017-09-10,12.04,False
10,2017-09-11,10.75,False
11,2017-09-12,24.509999999999998,False
12,2017-09-13,24.509999999999998,False
13,2017-09-14,18.06,False
14,2017-09-15,25.8,False
15,2017-09-16,12.47,False
16,2017-09-17,0.0,False
17,2017-09-18,17.63,False
18,2017-09-19,15.91,False
19,2017-09-20,15.91,False
20,2017-09-21,16.34,False
21,2017-09-22,41.28,False
22,2017-09-23,30.96,False
23,2017-09-24,12.04,False
24,2017-09-25,31.82,False
25,2017-09-26,21.07,False
26,2017-09-27,42.57,False
27,2017-09-28,43.0,False
28,2017-09-29,26.23,False
29,2017-09-30,29.24,False
0,2017-10-01,8.03,False
1,2017-10-02,41.61,False
2,2017-10-03,20.439999999999998,False
3,2017-10-04,73.0,False
4,2017-10-05,31.39,False
5,2017-10-06,7.3,False
6,2017-10-07,8.03,False
7,2017-10-08,24.09,False
8,2017-10-09,13.87,False
9,2017-10-10,24.09,False
10,2017-10-11,13.87,False
11,2017-10-12,48.91,False
12,2017-10-13,24.82,False
13,2017-10-14,8.03,False
14,2017-10-15,8.03,False
15,2017-10-16,20.439999999999998,False
16,2017-10-17,20.439999999999998,False
17,2017-10-18,24.09,False
18,2017-10-19,10.95,False
19,2017-10-20,18.25,False
20,2017-10-21,16.06,False
21,2017-10-22,22.63,False
22,2017-10-23,13.87,False
23,2017-10-24,24.09,False
24,2017-10-25,27.009999999999998,False
25,2017-10-26,13.87,False
26,2017-10-27,24.82,False
27,2017-10-28,8.03,False
28,2017-10-29,0.0,False
29,2017-10-30,16.79,False
30,2017-10-31,35.04,False
0,2017-11-01,51.85,False
1,2017-11-02,36.6,False
2,2017-11-03,29.89,False
3,2017-11-04,24.4,False
4,2017-11-05,0.0,False
5,2017-11-06,26.23,False
6,2017-11-07,31.72,False
7,2017-11-08,28.669999999999998,False
8,2017-11-09,35.99,False
9,2017-11-10,37.21,False
10,2017-11-11,24.4,False
11,2017-11-12,15.86,False
12,2017-11-13,31.72,False
13,2017-11-14,42.089999999999996,False
14,2017-11-15,45.75,False
15,2017-11-16,31.72,False
16,2017-11-17,21.96,False
17,2017-11-18,20.13,False
18,2017-11-19,12.2,False
19,2017-11-20,26.23,False
20,2017-11-21,21.349999999999998,False
21,2017-11-22,42.699999999999996,False
22,2017-11-23,32.94,False
23,2017-11-24,16.47,False
24,2017-11-25,18.3,False
25,2017-11-26,23.79,False
26,2017-11-27,20.74,False
27,2017-11-28,24.4,False
28,2017-11-29,37.21,False
29,2017-11-30,61.0,False
0,2017-12-01,27.54,False
1,2017-12-02,18.87,False
2,2017-12-03,11.22,False
3,2017-12-04,22.95,False
4,2017-12-05,19.38,False
5,2017-12-06,24.990000000000002,False
6,2017-12-07,20.4,False
7,2017-12-08,34.68,False
8,2017-12-09,11.73,False
9,2017-12-10,16.830000000000002,False
10,2017-12-11,32.64,False
11,2017-12-12,39.27,False
12,2017-12-13,39.27,False
13,2017-12-14,36.72,False
14,2017-12-15,24.48,False
15,2017-12-16,23.46,False
16,2017-12-17,11.73,False
17,2017-12-18,23.46,False
18,2017-12-19,51.0,False
19,2017-12-20,41.82,False
20,2017-12-21,32.13,False
21,2017-12-22,11.22,False
22,2017-12-23,16.32,False
23,2017-12-24,38.76,False
24,2017-12-25,12.75,False
25,2017-12-26,16.830000000000002,False
26,2017-12-27,37.230000000000004,False
27,2017-12-28,39.27,False
28,2017-12-29,33.15,False
29,2017-12-30,19.89,False
30,2017-12-31,12.24,False
0,2018-01-01,10.24,False
1,2018-01-02,30.080000000000002,False
2,2018-01-03,20.48,False
3,2018-01-04,20.48,False
4,2018-01-05,29.44,False
5,2018-01-06,8.96,False
6,2018-01-07,8.96,False
7,2018-01-08,24.32,False
8,2018-01-09,16.0,False
9,2018-01-10,32.64,False
10,2018-01-11,40.96,False
11,2018-01-12,29.44,False
12,2018-01-13,14.08,False
13,2018-01-14,0.0,False
14,2018-01-15,24.32,False
15,2018-01-16,12.16,False
16,2018-01-17,23.68,False
17,2018-01-18,64.0,False
18,2018-01-19,29.44,False
19,2018-01-20,8.96,False
20,2018-01-21,0.0,False
21,2018-01-22,31.36,False
22,2018-01-23,35.84,False
23,2018-01-24,23.68,False
24,2018-01-25,40.32,False
25,2018-01-26,33.28,False
26,2018-01-27,18.56,False
27,2018-01-28,18.56,False
28,2018-01-29,39.68,False
29,2018-01-30,23.68,False
30,2018-01-31,32.0,False
0,2018-02-01,29.44,False
1,2018-02-02,34.04,False
2,2018-02-03,28.52,False
3,2018-02-04,9.200000000000001,False
4,2018-02-05,30.360000000000003,False
5,2018-02-06,91.08,False
6,2018-02-07,48.760000000000005,False
7,2018-02-08,27.6,False
8,2018-02-09,54.28,False
9,2018-02-10,13.8,False
10,2018-02-11,15.64,False
11,2018-02-12,50.6,False
12,2018-02-13,92.0,False
13,2018-02-14,41.4,False
14,2018-02-15,58.88,False
15,2018-02-16,37.72,False
16,2018-02-17,24.84,False
17,2018-02-18,9.200000000000001,False
18,2018-02-19,20.240000000000002,False
19,2018-02-20,37.72,False
20,2018-02-21,27.6,False
21,2018-02-22,41.4,False
22,2018-02-23,55.2,False
23,2018-02-24,13.8,False
24,2018-02-25,27.6,False
25,2018-02-26,32.2,False
26,2018-02-27,34.96,False
27,2018-02-28,40.480000000000004,False
0,2018-03-01,32.489999999999995,False
1,2018-03-02,49.019999999999996,False
2,2018-03-03,15.959999999999999,False
3,2018-03-04,0.0,False
4,2018-03-05,27.36,False
5,2018-03-06,32.489999999999995,False
6,2018-03-07,18.81,False
7,2018-03-08,33.629999999999995,False
8,2018-03-09,49.589999999999996,False
9,2018-03-10,0.0,False
10,2018-03-11,21.659999999999997,False
11,2018-03-12,32.489999999999995,False
12,2018-03-13,37.62,False
13,2018-03-14,27.929999999999996,False
14,2018-03-15,28.499999999999996,False
15,2018-03-16,29.069999999999997,False
16,2018-03-17,10.829999999999998,False
17,2018-03-18,31.919999999999998,False
18,2018-03-19,38.19,False
19,2018-03-20,56.42999999999999,False
20,2018-03-21,33.059999999999995,False
21,2018-03-22,38.19,False
22,2018-03-23,34.769999999999996,False
23,2018-03-24,16.529999999999998,False
24,2018-03-25,10.829999999999998,False
25,2018-03-26,56.99999999999999,False
26,2018-03-27,29.069999999999997,False
27,2018-03-28,34.199999999999996,False
28,2018-03-29,25.08,False
29,2018-03-30,10.829999999999998,False
30,2018-03-31,0.0,False
0,2018-04-01,9.15,False
1,2018-04-02,25.009999999999998,False
2,2018-04-03,31.72,False
3,2018-04-04,31.72,False
4,2018-04-05,15.86,False
5,2018-04-06,21.96,False
6,2018-04-07,18.3,False
7,2018-04-08,18.3,False
8,2018-04-09,26.23,False
9,2018-04-10,20.74,False
10,2018-04-11,23.18,False
11,2018-04-12,21.349999999999998,False
12,2018-04-13,12.2,False
13,2018-04-14,9.15,False
14,2018-04-15,9.15,False
15,2018-04-16,15.86,False
16,2018-04-17,23.79,False
17,2018-04-18,37.21,False
18,2018-04-19,21.96,False
19,2018-04-20,39.04,False
20,2018-04-21,18.3,False
21,2018-04-22,0.0,False
22,2018-04-23,18.3,False
23,2018-04-24,28.669999999999998,False
24,2018-04-25,39.65,False
25,2018-04-26,61.0,False
26,2018-04-27,59.17,False
27,2018-04-28,21.96,False
28,2018-04-29,18.3,False
29,2018-04-30,26.84,False
0,2018-05-01,74.0,False
1,2018-05-02,77.0,False
2,2018-05-03,52.0,False
3,2018-05-04,100.0,False
4,2018-05-05,32.0,False
5,2018-05-06,25.0,False
6,2018-05-07,59.0,False
7,2018-05-08,95.0,False
8,2018-05-09,74.0,False
9,2018-05-10,86.0,False
10,2018-05-11,88.0,False
11,2018-05-12,35.0,False
12,2018-05-13,13.0,False
13,2018-05-14,51.0,False
14,2018-05-15,33.0,False
15,2018-05-16,59.0,False
16,2018-05-17,52.0,False
17,2018-05-18,62.0,False
18,2018-05-19,21.0,False
19,2018-05-20,0.0,False
20,2018-05-21,83.0,False
21,2018-05-22,83.0,False
22,2018-05-23,63.0,False
23,2018-05-24,49.0,False
24,2018-05-25,70.0,False
25,2018-05-26,26.0,False
26,2018-05-27,19.0,False
27,2018-05-28,11.0,False
28,2018-05-29,81.0,False
29,2018-05-30,81.0,False
30,2018-05-31,61.0,False
0,2018-06-01,41.65,False
1,2018-06-02,63.75,False
2,2018-06-03,17.0,False
3,2018-06-04,53.55,False
4,2018-06-05,53.55,False
5,2018-06-06,61.199999999999996,False
6,2018-06-07,50.15,False
7,2018-06-08,60.35,False
8,2018-06-09,18.7,False
9,2018-06-10,17.0,False
10,2018-06-11,56.1,False
11,2018-06-12,59.5,False
12,2018-06-13,70.55,False
13,2018-06-14,60.35,False
14,2018-06-15,68.0,False
15,2018-06-16,12.75,False
16,2018-06-17,12.75,False
17,2018-06-18,50.15,False
18,2018-06-19,85.0,False
19,2018-06-20,35.699999999999996,False
20,2018-06-21,64.6,False
21,2018-06-22,62.9,False
22,2018-06-23,37.4,False
23,2018-06-24,0.0,False
24,2018-06-25,45.9,False
25,2018-06-26,85.0,False
26,2018-06-27,63.75,False
27,2018-06-28,28.9,False
28,2018-06-29,53.55,False
29,2018-06-30,28.9,False
0,2018-07-01,6.23,False
1,2018-07-02,20.47,False
2,2018-07-03,21.36,False
3,2018-07-04,13.35,False
4,2018-07-05,21.36,False
5,2018-07-06,30.26,False
6,2018-07-07,8.9,False
7,2018-07-08,6.23,False
8,2018-07-09,49.84,False
9,2018-07-10,89.0,False
10,2018-07-11,51.62,False
11,2018-07-12,33.82,False
12,2018-07-13,29.37,False
13,2018-07-14,8.9,False
14,2018-07-15,6.23,False
15,2018-07-16,28.48,False
16,2018-07-17,26.7,False
17,2018-07-18,8.9,False
18,2018-07-19,21.36,False
19,2018-07-20,24.03,False
20,2018-07-21,18.69,False
21,2018-07-22,8.9,False
22,2018-07-23,12.46,False
23,2018-07-24,30.26,False
24,2018-07-25,14.24,False
25,2018-07-26,33.82,False
26,2018-07-27,25.81,False
27,2018-07-28,12.46,False
28,2018-07-29,12.46,False
29,2018-07-30,23.14,False
30,2018-07-31,18.69,False
0,2018-08-01,32.4,False
1,2018-08-02,38.7,False
2,2018-08-03,45.0,False
3,2018-08-04,8.1,False
4,2018-08-05,8.1,False
5,2018-08-06,90.0,False
6,2018-08-07,42.300000000000004,False
7,2018-08-08,42.300000000000004,False
8,2018-08-09,25.2,False
9,2018-08-10,33.300000000000004,False
10,2018-08-11,12.6,False
11,2018-08-12,16.2,False
12,2018-08-13,32.4,False
13,2018-08-14,32.4,False
14,2018-08-15,33.300000000000004,False
15,2018-08-16,44.1,False
16,2018-08-17,26.1,False
17,2018-08-18,12.6,False
18,2018-08-19,12.6,False
19,2018-08-20,67.5,False
20,2018-08-21,29.7,False
21,2018-08-22,33.300000000000004,False
22,2018-08-23,26.1,False
23,2018-08-24,22.5,False
24,2018-08-25,17.1,False
25,2018-08-26,12.6,False
26,2018-08-27,32.4,False
27,2018-08-28,28.8,False
28,2018-08-29,38.7,False
29,2018-08-30,32.4,False
30,2018-08-31,14.4,False
0,2018-09-01,30.360000000000003,False
1,2018-09-02,15.180000000000001,False
2,2018-09-03,20.46,False
3,2018-09-04,39.6,False
4,2018-09-05,52.800000000000004,False
5,2018-09-06,48.18,False
6,2018-09-07,32.34,False
7,2018-09-08,22.44,False
8,2018-09-09,22.44,False
9,2018-09-10,56.760000000000005,False
10,2018-09-11,38.940000000000005,False
11,2018-09-12,26.400000000000002,False
12,2018-09-13,58.080000000000005,False
13,2018-09-14,23.1,False
14,2018-09-15,40.92,False
15,2018-09-16,19.8,False
16,2018-09-17,66.0,False
17,2018-09-18,43.56,False
18,2018-09-19,34.980000000000004,False
19,2018-09-20,44.22,False
20,2018-09-21,59.400000000000006,False
21,2018-09-22,20.46,False
22,2018-09-23,15.180000000000001,False
23,2018-09-24,34.980000000000004,False
24,2018-09-25,66.0,False
25,2018-09-26,43.56,False
26,2018-09-27,53.46,False
27,2018-09-28,36.300000000000004,False
28,2018-09-29,30.360000000000003,False
29,2018-09-30,22.44,False
0,2018-10-01,30.599999999999998,False
1,2018-10-02,85.0,False
2,2018-10-03,36.55,False
3,2018-10-04,21.25,False
4,2018-10-05,38.25,False
5,2018-10-06,11.9,False
6,2018-10-07,8.5,False
7,2018-10-08,17.849999999999998,False
8,2018-10-09,17.849999999999998,False
9,2018-10-10,23.8,False
10,2018-10-11,42.5,False
11,2018-10-12,24.65,False
12,2018-10-13,5.95,False
13,2018-10-14,5.95,False
14,2018-10-15,28.9,False
15,2018-10-16,21.25,False
16,2018-10-17,16.15,False
17,2018-10-18,23.8,False
18,2018-10-19,13.6,False
19,2018-10-20,5.95,False
20,2018-10-21,5.95,False
21,2018-10-22,23.8,False
22,2018-10-23,30.599999999999998,False
23,2018-10-24,20.4,False
24,2018-10-25,41.65,False
25,2018-10-26,16.15,False
26,2018-10-27,5.95,False
27,2018-10-28,17.0,False
28,2018-10-29,24.65,False
29,2018-10-30,17.849999999999998,False
30,2018-10-31,28.9,False
0,2018-11-01,40.2,False
1,2018-11-02,24.12,False
2,2018-11-03,22.110000000000003,False
3,2018-11-04,8.040000000000001,False
4,2018-11-05,25.46,False
5,2018-11-06,22.78,False
6,2018-11-07,32.830000000000005,False
7,2018-11-08,67.0,False
8,2018-11-09,20.1,False
9,2018-11-10,0.0,False
10,2018-11-11,0.0,False
11,2018-11-12,30.150000000000002,False
12,2018-11-13,30.150000000000002,False
13,2018-11-14,30.82,False
14,2018-11-15,19.43,False
15,2018-11-16,31.490000000000002,False
16,2018-11-17,17.42,False
17,2018-11-18,17.42,False
18,2018-11-19,34.17,False
19,2018-11-20,60.300000000000004,False
20,2018-11-21,19.43,False
21,2018-11-22,15.41,False
22,2018-11-23,15.41,False
23,2018-11-24,16.75,False
24,2018-11-25,0.0,False
25,2018-11-26,36.85,False
26,2018-11-27,33.5,False
27,2018-11-28,26.130000000000003,False
28,2018-11-29,34.17,False
29,2018-11-30,30.82,False
0,2018-12-01,33.37,False
1,2018-12-02,14.2,False
2,2018-12-03,48.28,False
3,2018-12-04,48.28,False
4,2018-12-05,25.56,False
5,2018-12-06,42.599999999999994,False
6,2018-12-07,71.0,False
7,2018-12-08,17.04,False
8,2018-12-09,14.91,False
9,2018-12-10,48.989999999999995,False
10,2018-12-11,67.45,False
11,2018-12-12,44.73,False
12,2018-12-13,40.47,False
13,2018-12-14,48.989999999999995,False
14,2018-12-15,23.43,False
15,2018-12-16,11.36,False
16,2018-12-17,45.44,False
17,2018-12-18,42.599999999999994,False
18,2018-12-19,61.059999999999995,False
19,2018-12-20,65.32,False
20,2018-12-21,36.21,False
21,2018-12-22,19.169999999999998,False
22,2018-12-23,12.07,False
23,2018-12-24,46.86,False
24,2018-12-25,29.11,False
25,2018-12-26,39.76,False
26,2018-12-27,70.28999999999999,False
27,2018-12-28,46.86,False
28,2018-12-29,19.169999999999998,False
29,2018-12-30,17.04,False
30,2018-12-31,53.25,False
0,2019-01-01,16.200000000000003,False
1,2019-01-02,46.980000000000004,False
2,2019-01-03,45.36,False
3,2019-01-04,37.260000000000005,False
4,2019-01-05,10.530000000000001,False
5,2019-01-06,20.25,False
6,2019-01-07,81.0,False
7,2019-01-08,34.830000000000005,False
8,2019-01-09,62.370000000000005,False
9,2019-01-10,40.5,False
10,2019-01-11,37.260000000000005,False
11,2019-01-12,9.72,False
12,2019-01-13,9.72,False
13,2019-01-14,48.6,False
14,2019-01-15,48.6,False
15,2019-01-16,26.73,False
16,2019-01-17,21.87,False
17,2019-01-18,40.5,False
18,2019-01-19,29.970000000000002,False
19,2019-01-20,9.72,False
20,2019-01-21,0.0,False
21,2019-01-22,42.93,False
22,2019-01-23,34.02,False
23,2019-01-24,38.88,False
24,2019-01-25,49.410000000000004,False
25,2019-01-26,9.72,False
26,2019-01-27,9.72,False
27,2019-01-28,29.970000000000002,False
28,2019-01-29,34.02,False
29,2019-01-30,55.89,False
30,2019-01-31,34.830000000000005,False
0,2019-02-01,20.72,False
1,2019-02-02,8.879999999999999,False
2,2019-02-03,5.92,False
3,2019-02-04,15.54,False
4,2019-02-05,25.16,False
5,2019-02-06,18.5,False
6,2019-02-07,18.5,False
7,2019-02-08,11.84,False
8,2019-02-09,13.32,False
9,2019-02-10,14.06,False
10,2019-02-11,22.94,False
11,2019-02-12,16.28,False
12,2019-02-13,21.46,False
13,2019-02-14,35.519999999999996,False
14,2019-02-15,74.0,False
15,2019-02-16,11.84,False
16,2019-02-17,0.0,False
17,2019-02-18,19.98,False
18,2019-02-19,23.68,False
19,2019-02-20,33.3,False
20,2019-02-21,14.8,False
21,2019-02-22,20.72,False
22,2019-02-23,11.84,False
23,2019-02-24,8.879999999999999,False
24,2019-02-25,29.6,False
25,2019-02-26,25.16,False
26,2019-02-27,12.58,False
27,2019-02-28,17.02,False
0,2019-03-01,37.400000000000006,False
1,2019-03-02,23.8,False
2,2019-03-03,11.56,False
3,2019-03-04,47.6,False
4,2019-03-05,31.28,False
5,2019-03-06,45.56,False
6,2019-03-07,62.56,False
7,2019-03-08,27.200000000000003,False
8,2019-03-09,11.56,False
9,2019-03-10,0.0,False
10,2019-03-11,20.400000000000002,False
11,2019-03-12,36.04,False
12,2019-03-13,46.24,False
13,2019-03-14,21.080000000000002,False
