,date,AMZN stock,isPartial
7,2016-10-08,1.26,False
8,2016-10-09,0.72,False
9,2016-10-10,3.96,False
10,2016-10-11,5.58,False
11,2016-10-12,4.32,False
12,2016-10-13,4.5,False
13,2016-10-14,5.22,False
14,2016-10-15,1.6199999999999999,False
15,2016-10-16,0.54,False
16,2016-10-17,4.859999999999999,False
17,2016-10-18,5.9399999999999995,False
18,2016-10-19,4.5,False
19,2016-10-20,4.859999999999999,False
20,2016-10-21,4.68,False
21,2016-10-22,1.6199999999999999,False
22,2016-10-23,0.72,False
23,2016-10-24,5.22,False
24,2016-10-25,6.3,False
25,2016-10-26,5.76,False
26,2016-10-27,16.919999999999998,False
27,2016-10-28,18.0,False
28,2016-10-29,2.6999999999999997,False
29,2016-10-30,2.16,False
30,2016-10-31,8.1,False
0,2016-11-01,6.72,False
1,2016-11-02,12.719999999999999,False
2,2016-11-03,14.639999999999999,False
3,2016-11-04,9.12,False
4,2016-11-05,1.92,False
5,2016-11-06,1.44,False
6,2016-11-07,10.559999999999999,False
7,2016-11-08,8.64,False
8,2016-11-09,24.0,False
9,2016-11-10,16.8,False
10,2016-11-11,16.56,False
11,2016-11-12,4.32,False
12,2016-11-13,1.68,False
13,2016-11-14,10.799999999999999,False
14,2016-11-15,12.24,False
15,2016-11-16,11.04,False
16,2016-11-17,13.44,False
17,2016-11-18,15.84,False
18,2016-11-19,3.5999999999999996,False
19,2016-11-20,2.4,False
20,2016-11-21,12.48,False
21,2016-11-22,10.799999999999999,False
22,2016-11-23,11.52,False
23,2016-11-24,3.12,False
24,2016-11-25,8.879999999999999,False
25,2016-11-26,4.56,False
26,2016-11-27,3.12,False
27,2016-11-28,11.28,False
28,2016-11-29,13.68,False
29,2016-11-30,9.6,False
0,2016-12-01,9.44,False
1,2016-12-02,9.76,False
2,2016-12-03,5.12,False
3,2016-12-04,1.44,False
4,2016-12-05,15.68,False
5,2016-12-06,12.96,False
6,2016-12-07,12.0,False
7,2016-12-08,16.0,False
8,2016-12-09,12.32,False
9,2016-12-10,2.4,False
10,2016-12-11,2.4,False
11,2016-12-12,8.8,False
12,2016-12-13,13.6,False
13,2016-12-14,12.64,False
14,2016-12-15,10.72,False
15,2016-12-16,7.84,False
16,2016-12-17,2.4,False
17,2016-12-18,2.08,False
18,2016-12-19,10.72,False
19,2016-12-20,8.8,False
20,2016-12-21,9.6,False
21,2016-12-22,11.040000000000001,False
22,2016-12-23,7.36,False
23,2016-12-24,4.32,False
24,2016-12-25,1.44,False
25,2016-12-26,2.72,False
26,2016-12-27,11.68,False
27,2016-12-28,12.48,False
28,2016-12-29,8.64,False
29,2016-12-30,11.68,False
30,2016-12-31,2.56,False
0,2017-01-01,1.71,False
1,2017-01-02,2.85,False
2,2017-01-03,8.93,False
3,2017-01-04,11.21,False
4,2017-01-05,11.4,False
5,2017-01-06,12.92,False
6,2017-01-07,4.18,False
7,2017-01-08,3.8,False
8,2017-01-09,11.02,False
9,2017-01-10,12.540000000000001,False
10,2017-01-11,11.78,False
11,2017-01-12,17.1,False
12,2017-01-13,17.1,False
13,2017-01-14,3.23,False
14,2017-01-15,1.9,False
15,2017-01-16,3.8,False
16,2017-01-17,13.68,False
17,2017-01-18,13.49,False
18,2017-01-19,15.01,False
19,2017-01-20,12.92,False
20,2017-01-21,3.99,False
21,2017-01-22,1.9,False
22,2017-01-23,11.02,False
23,2017-01-24,15.01,False
24,2017-01-25,16.34,False
25,2017-01-26,17.1,False
26,2017-01-27,19.0,False
27,2017-01-28,3.04,False
28,2017-01-29,2.2800000000000002,False
29,2017-01-30,11.97,False
30,2017-01-31,13.3,False
0,2017-02-01,10.75,False
1,2017-02-02,23.5,False
2,2017-02-03,25.0,False
3,2017-02-04,3.75,False
4,2017-02-05,3.25,False
5,2017-02-06,11.25,False
6,2017-02-07,10.25,False
7,2017-02-08,9.0,False
8,2017-02-09,7.25,False
9,2017-02-10,9.5,False
10,2017-02-11,3.0,False
11,2017-02-12,0.5,False
12,2017-02-13,10.0,False
13,2017-02-14,9.0,False
14,2017-02-15,8.75,False
15,2017-02-16,6.25,False
16,2017-02-17,8.75,False
17,2017-02-18,1.5,False
18,2017-02-19,0.5,False
19,2017-02-20,2.5,False
20,2017-02-21,7.75,False
21,2017-02-22,6.75,False
22,2017-02-23,6.5,False
23,2017-02-24,6.5,False
24,2017-02-25,2.25,False
25,2017-02-26,1.25,False
26,2017-02-27,7.0,False
27,2017-02-28,9.25,False
0,2017-03-01,16.02,False
1,2017-03-02,13.139999999999999,False
2,2017-03-03,9.18,False
3,2017-03-04,2.16,False
4,2017-03-05,3.2399999999999998,False
5,2017-03-06,12.42,False
6,2017-03-07,9.18,False
7,2017-03-08,11.34,False
8,2017-03-09,9.9,False
9,2017-03-10,11.879999999999999,False
10,2017-03-11,3.2399999999999998,False
11,2017-03-12,3.42,False
12,2017-03-13,9.9,False
13,2017-03-14,9.9,False
14,2017-03-15,10.799999999999999,False
15,2017-03-16,9.0,False
16,2017-03-17,8.64,False
17,2017-03-18,2.52,False
18,2017-03-19,1.7999999999999998,False
19,2017-03-20,7.92,False
20,2017-03-21,13.139999999999999,False
21,2017-03-22,8.1,False
22,2017-03-23,6.66,False
23,2017-03-24,9.0,False
24,2017-03-25,1.7999999999999998,False
25,2017-03-26,2.52,False
26,2017-03-27,6.3,False
27,2017-03-28,8.64,False
28,2017-03-29,15.12,False
29,2017-03-30,18.0,False
30,2017-03-31,17.46,False
0,2017-04-01,2.24,False
1,2017-04-02,1.4000000000000001,False
2,2017-04-03,8.680000000000001,False
3,2017-04-04,10.360000000000001,False
4,2017-04-05,13.160000000000002,False
5,2017-04-06,12.32,False
6,2017-04-07,10.360000000000001,False
7,2017-04-08,2.5200000000000005,False
8,2017-04-09,1.4000000000000001,False
9,2017-04-10,10.080000000000002,False
10,2017-04-11,8.96,False
11,2017-04-12,8.96,False
12,2017-04-13,8.4,False
13,2017-04-14,5.880000000000001,False
14,2017-04-15,1.6800000000000002,False
15,2017-04-16,0.8400000000000001,False
16,2017-04-17,8.4,False
17,2017-04-18,8.4,False
18,2017-04-19,8.680000000000001,False
19,2017-04-20,9.24,False
20,2017-04-21,7.840000000000001,False
21,2017-04-22,1.4000000000000001,False
22,2017-04-23,0.8400000000000001,False
23,2017-04-24,7.280000000000001,False
24,2017-04-25,10.920000000000002,False
25,2017-04-26,9.24,False
26,2017-04-27,28.000000000000004,False
27,2017-04-28,26.040000000000003,False
28,2017-04-29,5.880000000000001,False
29,2017-04-30,2.5200000000000005,False
0,2017-05-01,22.400000000000002,False
1,2017-05-02,21.44,False
2,2017-05-03,18.240000000000002,False
3,2017-05-04,14.4,False
4,2017-05-05,16.96,False
5,2017-05-06,3.84,False
6,2017-05-07,2.24,False
7,2017-05-08,16.96,False
8,2017-05-09,17.92,False
9,2017-05-10,17.28,False
10,2017-05-11,15.68,False
11,2017-05-12,17.92,False
12,2017-05-13,4.16,False
13,2017-05-14,2.88,False
14,2017-05-15,15.68,False
15,2017-05-16,16.64,False
16,2017-05-17,23.36,False
17,2017-05-18,18.240000000000002,False
18,2017-05-19,15.68,False
19,2017-05-20,6.4,False
20,2017-05-21,2.88,False
21,2017-05-22,17.6,False
22,2017-05-23,14.72,False
23,2017-05-24,17.28,False
24,2017-05-25,32.0,False
25,2017-05-26,28.8,False
26,2017-05-27,3.52,False
27,2017-05-28,3.84,False
28,2017-05-29,5.12,False
29,2017-05-30,30.72,False
30,2017-05-31,25.92,False
0,2017-06-01,16.77,False
1,2017-06-02,20.21,False
2,2017-06-03,5.59,False
3,2017-06-04,3.01,False
4,2017-06-05,13.76,False
5,2017-06-06,18.919999999999998,False
6,2017-06-07,12.04,False
7,2017-06-08,15.049999999999999,False
8,2017-06-09,18.919999999999998,False
9,2017-06-10,8.17,False
10,2017-06-11,3.44,False
11,2017-06-12,26.23,False
12,2017-06-13,18.919999999999998,False
13,2017-06-14,15.48,False
14,2017-06-15,18.49,False
15,2017-06-16,43.0,False
16,2017-06-17,8.17,False
17,2017-06-18,3.87,False
18,2017-06-19,19.78,False
19,2017-06-20,16.77,False
20,2017-06-21,17.2,False
21,2017-06-22,14.19,False
22,2017-06-23,12.9,False
23,2017-06-24,3.87,False
24,2017-06-25,2.58,False
25,2017-06-26,15.48,False
26,2017-06-27,16.77,False
27,2017-06-28,17.63,False
28,2017-06-29,16.34,False
29,2017-06-30,14.19,False
0,2017-07-01,3.96,False
1,2017-07-02,1.32,False
2,2017-07-03,13.2,False
3,2017-07-04,14.52,False
4,2017-07-05,14.96,False
5,2017-07-06,11.88,False
6,2017-07-07,7.92,False
7,2017-07-08,1.76,False
8,2017-07-09,1.76,False
9,2017-07-10,12.76,False
10,2017-07-11,13.64,False
11,2017-07-12,14.96,False
12,2017-07-13,13.64,False
13,2017-07-14,9.24,False
14,2017-07-15,3.52,False
15,2017-07-16,0.88,False
16,2017-07-17,11.88,False
17,2017-07-18,12.32,False
18,2017-07-19,12.32,False
19,2017-07-20,10.56,False
20,2017-07-21,12.76,False
21,2017-07-22,3.52,False
22,2017-07-23,1.32,False
23,2017-07-24,12.32,False
24,2017-07-25,11.44,False
25,2017-07-26,15.4,False
26,2017-07-27,44.0,False
27,2017-07-28,39.160000000000004,False
28,2017-07-29,7.92,False
29,2017-07-30,2.64,False
30,2017-07-31,21.12,False
0,2017-08-01,39.0,False
1,2017-08-02,37.83,False
2,2017-08-03,30.03,False
3,2017-08-04,24.57,False
4,2017-08-05,6.63,False
5,2017-08-06,4.29,False
6,2017-08-07,25.35,False
7,2017-08-08,27.69,False
8,2017-08-09,22.62,False
9,2017-08-10,26.130000000000003,False
10,2017-08-11,27.3,False
11,2017-08-12,5.07,False
12,2017-08-13,3.9000000000000004,False
13,2017-08-14,21.84,False
14,2017-08-15,25.740000000000002,False
15,2017-08-16,31.200000000000003,False
16,2017-08-17,23.79,False
17,2017-08-18,23.01,False
18,2017-08-19,4.29,False
19,2017-08-20,2.73,False
20,2017-08-21,20.28,False
21,2017-08-22,20.28,False
22,2017-08-23,19.11,False
23,2017-08-24,21.84,False
24,2017-08-25,25.740000000000002,False
25,2017-08-26,5.46,False
26,2017-08-27,1.9500000000000002,False
27,2017-08-28,23.01,False
28,2017-08-29,22.23,False
29,2017-08-30,21.060000000000002,False
30,2017-08-31,26.52,False
0,2017-09-01,20.0,False
1,2017-09-02,7.25,False
2,2017-09-03,3.0,False
3,2017-09-04,2.0,False
4,2017-09-05,18.5,False
5,2017-09-06,20.0,False
6,2017-09-07,23.25,False
7,2017-09-08,20.0,False
8,2017-09-09,6.0,False
9,2017-09-10,2.25,False
10,2017-09-11,21.75,False
11,2017-09-12,24.25,False
12,2017-09-13,21.75,False
13,2017-09-14,22.5,False
14,2017-09-15,21.0,False
15,2017-09-16,7.0,False
16,2017-09-17,3.5,False
17,2017-09-18,20.0,False
18,2017-09-19,21.0,False
19,2017-09-20,25.0,False
20,2017-09-21,19.0,False
21,2017-09-22,19.75,False
22,2017-09-23,3.25,False
23,2017-09-24,2.75,False
24,2017-09-25,22.0,False
25,2017-09-26,22.5,False
26,2017-09-27,21.0,False
27,2017-09-28,18.75,False
28,2017-09-29,19.75,False
29,2017-09-30,4.75,False
0,2017-10-01,1.0499999999999998,False
1,2017-10-02,5.6,False
2,2017-10-03,5.949999999999999,False
3,2017-10-04,6.3,False
4,2017-10-05,5.25,False
5,2017-10-06,6.6499999999999995,False
6,2017-10-07,1.75,False
7,2017-10-08,1.0499999999999998,False
8,2017-10-09,5.25,False
9,2017-10-10,6.6499999999999995,False
10,2017-10-11,8.049999999999999,False
11,2017-10-12,7.35,False
12,2017-10-13,7.0,False
13,2017-10-14,1.4,False
14,2017-10-15,1.0499999999999998,False
15,2017-10-16,5.25,False
16,2017-10-17,7.0,False
17,2017-10-18,7.35,False
18,2017-10-19,6.3,False
19,2017-10-20,5.949999999999999,False
20,2017-10-21,1.4,False
21,2017-10-22,0.7,False
22,2017-10-23,7.0,False
23,2017-10-24,5.949999999999999,False
24,2017-10-25,7.699999999999999,False
25,2017-10-26,19.95,False
26,2017-10-27,35.0,False
27,2017-10-28,6.6499999999999995,False
28,2017-10-29,2.4499999999999997,False
29,2017-10-30,16.099999999999998,False
30,2017-10-31,10.5,False
0,2017-11-01,24.119999999999997,False
1,2017-11-02,20.88,False
2,2017-11-03,23.04,False
3,2017-11-04,4.32,False
4,2017-11-05,3.5999999999999996,False
5,2017-11-06,25.56,False
6,2017-11-07,20.88,False
7,2017-11-08,16.919999999999998,False
8,2017-11-09,18.36,False
9,2017-11-10,20.16,False
10,2017-11-11,4.32,False
11,2017-11-12,2.88,False
12,2017-11-13,16.2,False
13,2017-11-14,20.88,False
14,2017-11-15,25.56,False
15,2017-11-16,22.32,False
16,2017-11-17,21.599999999999998,False
17,2017-11-18,3.96,False
18,2017-11-19,2.52,False
19,2017-11-20,17.64,False
20,2017-11-21,19.08,False
21,2017-11-22,21.96,False
22,2017-11-23,4.32,False
23,2017-11-24,20.16,False
24,2017-11-25,12.6,False
25,2017-11-26,9.719999999999999,False
26,2017-11-27,36.0,False
27,2017-11-28,28.08,False
28,2017-11-29,29.16,False
29,2017-11-30,33.48,False
0,2017-12-01,27.720000000000002,False
1,2017-12-02,5.040000000000001,False
2,2017-12-03,2.24,False
3,2017-12-04,26.6,False
4,2017-12-05,28.000000000000004,False
5,2017-12-06,23.8,False
6,2017-12-07,21.840000000000003,False
7,2017-12-08,22.96,False
8,2017-12-09,4.760000000000001,False
9,2017-12-10,4.760000000000001,False
10,2017-12-11,19.040000000000003,False
11,2017-12-12,20.720000000000002,False
12,2017-12-13,21.840000000000003,False
13,2017-12-14,16.8,False
14,2017-12-15,19.880000000000003,False
15,2017-12-16,5.040000000000001,False
16,2017-12-17,2.8000000000000003,False
17,2017-12-18,16.520000000000003,False
18,2017-12-19,18.76,False
19,2017-12-20,19.040000000000003,False
20,2017-12-21,17.92,False
21,2017-12-22,17.92,False
22,2017-12-23,3.9200000000000004,False
23,2017-12-24,3.6400000000000006,False
24,2017-12-25,3.6400000000000006,False
25,2017-12-26,9.8,False
26,2017-12-27,16.8,False
27,2017-12-28,18.48,False
28,2017-12-29,19.880000000000003,False
29,2017-12-30,3.3600000000000003,False
30,2017-12-31,3.3600000000000003,False
0,2018-01-01,2.64,False
1,2018-01-02,16.28,False
2,2018-01-03,18.92,False
3,2018-01-04,20.68,False
4,2018-01-05,22.0,False
5,2018-01-06,8.8,False
6,2018-01-07,2.64,False
7,2018-01-08,18.04,False
8,2018-01-09,19.36,False
9,2018-01-10,21.12,False
10,2018-01-11,22.88,False
11,2018-01-12,29.48,False
12,2018-01-13,5.72,False
13,2018-01-14,3.08,False
14,2018-01-15,7.48,False
15,2018-01-16,20.24,False
16,2018-01-17,19.8,False
17,2018-01-18,23.76,False
18,2018-01-19,18.92,False
19,2018-01-20,7.04,False
20,2018-01-21,3.52,False
21,2018-01-22,19.8,False
22,2018-01-23,29.92,False
23,2018-01-24,24.64,False
24,2018-01-25,22.44,False
25,2018-01-26,28.6,False
26,2018-01-27,8.8,False
27,2018-01-28,6.16,False
28,2018-01-29,31.24,False
29,2018-01-30,38.72,False
30,2018-01-31,44.0,False
0,2018-02-01,56.21,False
1,2018-02-02,73.0,False
2,2018-02-03,10.95,False
3,2018-02-04,4.38,False
4,2018-02-05,36.5,False
5,2018-02-06,45.99,False
6,2018-02-07,31.39,False
7,2018-02-08,31.39,False
8,2018-02-09,40.15,False
9,2018-02-10,7.3,False
10,2018-02-11,4.38,False
11,2018-02-12,27.009999999999998,False
12,2018-02-13,25.55,False
13,2018-02-14,29.2,False
14,2018-02-15,25.55,False
15,2018-02-16,27.009999999999998,False
16,2018-02-17,5.109999999999999,False
17,2018-02-18,4.38,False
18,2018-02-19,5.84,False
19,2018-02-20,25.55,False
20,2018-02-21,26.28,False
21,2018-02-22,24.82,False
22,2018-02-23,22.63,False
23,2018-02-24,7.3,False
24,2018-02-25,2.19,False
25,2018-02-26,19.71,False
26,2018-02-27,24.82,False
27,2018-02-28,23.36,False
0,2018-03-01,24.96,False
1,2018-03-02,29.44,False
2,2018-03-03,7.68,False
3,2018-03-04,3.84,False
4,2018-03-05,25.6,False
5,2018-03-06,24.32,False
6,2018-03-07,31.36,False
7,2018-03-08,28.16,False
8,2018-03-09,29.44,False
9,2018-03-10,8.32,False
10,2018-03-11,5.12,False
11,2018-03-12,24.32,False
12,2018-03-13,28.8,False
13,2018-03-14,24.32,False
14,2018-03-15,26.240000000000002,False
15,2018-03-16,24.32,False
16,2018-03-17,5.12,False
17,2018-03-18,3.84,False
18,2018-03-19,26.240000000000002,False
19,2018-03-20,30.72,False
20,2018-03-21,28.8,False
21,2018-03-22,29.44,False
22,2018-03-23,30.72,False
23,2018-03-24,7.04,False
24,2018-03-25,3.84,False
25,2018-03-26,30.080000000000002,False
26,2018-03-27,33.28,False
27,2018-03-28,62.08,False
28,2018-03-29,64.0,False
29,2018-03-30,19.84,False
30,2018-03-31,5.76,False
0,2018-04-01,5.81,False
1,2018-04-02,59.76,False
2,2018-04-03,54.779999999999994,False
3,2018-04-04,43.16,False
4,2018-04-05,39.01,False
5,2018-04-06,37.35,False
6,2018-04-07,8.299999999999999,False
7,2018-04-08,7.47,False
8,2018-04-09,26.56,False
9,2018-04-10,24.9,False
10,2018-04-11,29.88,False
11,2018-04-12,25.73,False
12,2018-04-13,24.07,False
13,2018-04-14,5.81,False
14,2018-04-15,2.4899999999999998,False
15,2018-04-16,22.41,False
16,2018-04-17,27.389999999999997,False
17,2018-04-18,38.18,False
18,2018-04-19,36.519999999999996,False
19,2018-04-20,29.88,False
20,2018-04-21,6.64,False
21,2018-04-22,1.66,False
22,2018-04-23,28.22,False
23,2018-04-24,30.709999999999997,False
24,2018-04-25,33.199999999999996,False
25,2018-04-26,68.06,False
26,2018-04-27,83.0,False
27,2018-04-28,13.28,False
28,2018-04-29,4.1499999999999995,False
29,2018-04-30,34.86,False
0,2018-05-01,49.0,False
1,2018-05-02,47.53,False
2,2018-05-03,41.16,False
3,2018-05-04,43.61,False
4,2018-05-05,10.78,False
5,2018-05-06,8.82,False
6,2018-05-07,42.63,False
7,2018-05-08,48.51,False
8,2018-05-09,43.61,False
9,2018-05-10,46.55,False
10,2018-05-11,44.1,False
11,2018-05-12,10.78,False
12,2018-05-13,5.88,False
13,2018-05-14,40.67,False
14,2018-05-15,44.589999999999996,False
15,2018-05-16,39.2,False
16,2018-05-17,32.83,False
17,2018-05-18,35.28,False
18,2018-05-19,9.31,False
19,2018-05-20,3.4299999999999997,False
20,2018-05-21,35.28,False
21,2018-05-22,27.93,False
22,2018-05-23,33.81,False
23,2018-05-24,36.75,False
24,2018-05-25,29.4,False
25,2018-05-26,7.35,False
26,2018-05-27,3.4299999999999997,False
27,2018-05-28,7.84,False
28,2018-05-29,33.32,False
29,2018-05-30,30.87,False
30,2018-05-31,37.73,False
0,2018-06-01,33.12,False
1,2018-06-02,10.08,False
2,2018-06-03,4.32,False
3,2018-06-04,36.48,False
4,2018-06-05,40.8,False
5,2018-06-06,39.36,False
6,2018-06-07,42.72,False
7,2018-06-08,39.839999999999996,False
8,2018-06-09,10.559999999999999,False
9,2018-06-10,4.8,False
10,2018-06-11,29.279999999999998,False
11,2018-06-12,30.72,False
12,2018-06-13,33.6,False
13,2018-06-14,32.64,False
14,2018-06-15,37.44,False
15,2018-06-16,8.64,False
16,2018-06-17,5.76,False
17,2018-06-18,30.72,False
18,2018-06-19,44.16,False
19,2018-06-20,48.0,False
20,2018-06-21,44.64,False
21,2018-06-22,36.48,False
22,2018-06-23,9.12,False
23,2018-06-24,4.8,False
24,2018-06-25,37.92,False
25,2018-06-26,44.16,False
26,2018-06-27,35.519999999999996,False
27,2018-06-28,43.68,False
28,2018-06-29,42.239999999999995,False
29,2018-06-30,11.04,False
0,2018-07-01,2.19,False
1,2018-07-02,12.41,False
2,2018-07-03,12.41,False
3,2018-07-04,4.38,False
4,2018-07-05,13.14,False
5,2018-07-06,17.52,False
6,2018-07-07,5.84,False
7,2018-07-08,2.92,False
8,2018-07-09,16.06,False
9,2018-07-10,16.79,False
10,2018-07-11,18.25,False
11,2018-07-12,20.439999999999998,False
12,2018-07-13,21.169999999999998,False
13,2018-07-14,5.109999999999999,False
14,2018-07-15,4.38,False
15,2018-07-16,24.82,False
16,2018-07-17,32.12,False
17,2018-07-18,28.47,False
18,2018-07-19,21.9,False
19,2018-07-20,21.169999999999998,False
20,2018-07-21,3.65,False
21,2018-07-22,2.92,False
22,2018-07-23,18.98,False
23,2018-07-24,29.2,False
24,2018-07-25,31.39,False
25,2018-07-26,73.0,False
26,2018-07-27,70.08,False
27,2018-07-28,10.219999999999999,False
28,2018-07-29,6.57,False
29,2018-07-30,32.12,False
30,2018-07-31,34.31,False
0,2018-08-01,48.91,False
1,2018-08-02,46.72,False
2,2018-08-03,41.61,False
3,2018-08-04,10.219999999999999,False
4,2018-08-05,5.84,False
5,2018-08-06,35.769999999999996,False
6,2018-08-07,40.879999999999995,False
7,2018-08-08,42.339999999999996,False
8,2018-08-09,43.8,False
9,2018-08-10,35.04,False
10,2018-08-11,10.95,False
11,2018-08-12,5.84,False
12,2018-08-13,40.879999999999995,False
13,2018-08-14,43.8,False
14,2018-08-15,48.91,False
15,2018-08-16,44.53,False
16,2018-08-17,39.42,False
17,2018-08-18,7.3,False
18,2018-08-19,5.109999999999999,False
19,2018-08-20,32.12,False
20,2018-08-21,35.769999999999996,False
21,2018-08-22,35.04,False
22,2018-08-23,37.96,False
23,2018-08-24,32.85,False
24,2018-08-25,7.3,False
25,2018-08-26,5.84,False
26,2018-08-27,37.23,False
27,2018-08-28,43.07,False
28,2018-08-29,57.67,False
29,2018-08-30,73.0,False
30,2018-08-31,46.72,False
0,2018-09-01,7.800000000000001,False
1,2018-09-02,5.8500000000000005,False
2,2018-09-03,7.15,False
3,2018-09-04,61.1,False
4,2018-09-05,65.0,False
5,2018-09-06,57.85,False
6,2018-09-07,46.800000000000004,False
7,2018-09-08,9.75,False
8,2018-09-09,7.800000000000001,False
9,2018-09-10,42.9,False
10,2018-09-11,41.6,False
11,2018-09-12,40.300000000000004,False
12,2018-09-13,38.35,False
13,2018-09-14,40.300000000000004,False
14,2018-09-15,6.5,False
15,2018-09-16,4.55,False
16,2018-09-17,44.85,False
17,2018-09-18,53.300000000000004,False
18,2018-09-19,41.6,False
19,2018-09-20,44.2,False
20,2018-09-21,39.65,False
21,2018-09-22,9.75,False
22,2018-09-23,3.25,False
23,2018-09-24,37.7,False
24,2018-09-25,33.800000000000004,False
25,2018-09-26,42.25,False
26,2018-09-27,39.0,False
27,2018-09-28,46.800000000000004,False
28,2018-09-29,5.8500000000000005,False
29,2018-09-30,3.25,False
0,2018-10-01,26.0,False
1,2018-10-02,35.0,False
2,2018-10-03,32.0,False
3,2018-10-04,34.0,False
4,2018-10-05,38.0,False
5,2018-10-06,7.0,False
6,2018-10-07,3.0,False
7,2018-10-08,34.0,False
8,2018-10-09,31.0,False
9,2018-10-10,54.0,False
10,2018-10-11,69.0,False
11,2018-10-12,56.0,False
12,2018-10-13,9.0,False
13,2018-10-14,6.0,False
14,2018-10-15,42.0,False
15,2018-10-16,42.0,False
16,2018-10-17,38.0,False
17,2018-10-18,39.0,False
18,2018-10-19,36.0,False
19,2018-10-20,8.0,False
20,2018-10-21,4.0,False
21,2018-10-22,33.0,False
22,2018-10-23,40.0,False
23,2018-10-24,50.0,False
24,2018-10-25,92.0,False
25,2018-10-26,100.0,False
26,2018-10-27,15.0,False
27,2018-10-28,9.0,False
28,2018-10-29,62.0,False
29,2018-10-30,76.0,False
30,2018-10-31,63.0,False
0,2018-11-01,81.84,False
1,2018-11-02,75.68,False
2,2018-11-03,16.72,False
3,2018-11-04,6.16,False
4,2018-11-05,59.84,False
5,2018-11-06,51.04,False
6,2018-11-07,66.0,False
7,2018-11-08,62.48,False
8,2018-11-09,53.68,False
9,2018-11-10,13.2,False
10,2018-11-11,8.8,False
11,2018-11-12,49.28,False
12,2018-11-13,58.08,False
13,2018-11-14,49.28,False
14,2018-11-15,63.36,False
15,2018-11-16,56.32,False
16,2018-11-17,14.08,False
17,2018-11-18,7.92,False
18,2018-11-19,61.6,False
19,2018-11-20,88.0,False
20,2018-11-21,64.24,False
21,2018-11-22,14.96,False
22,2018-11-23,33.44,False
23,2018-11-24,14.96,False
24,2018-11-25,7.92,False
25,2018-11-26,55.44,False
26,2018-11-27,58.96,False
27,2018-11-28,58.96,False
28,2018-11-29,59.84,False
29,2018-11-30,49.28,False
0,2018-12-01,14.44,False
1,2018-12-02,6.08,False
2,2018-12-03,63.84,False
3,2018-12-04,69.16,False
4,2018-12-05,32.68,False
5,2018-12-06,60.8,False
6,2018-12-07,57.76,False
7,2018-12-08,11.4,False
8,2018-12-09,6.84,False
9,2018-12-10,46.36,False
10,2018-12-11,45.6,False
11,2018-12-12,52.44,False
12,2018-12-13,44.08,False
13,2018-12-14,43.32,False
14,2018-12-15,10.64,False
15,2018-12-16,5.32,False
16,2018-12-17,53.2,False
17,2018-12-18,53.2,False
18,2018-12-19,53.96,False
19,2018-12-20,72.96000000000001,False
20,2018-12-21,67.64,False
21,2018-12-22,23.56,False
22,2018-12-23,10.64,False
23,2018-12-24,56.24,False
24,2018-12-25,22.04,False
25,2018-12-26,76.0,False
26,2018-12-27,69.92,False
27,2018-12-28,61.56,False
28,2018-12-29,12.16,False
29,2018-12-30,12.16,False
30,2018-12-31,52.44,False
0,2019-01-01,8.25,False
1,2019-01-02,33.0,False
2,2019-01-03,37.5,False
3,2019-01-04,38.25,False
4,2019-01-05,9.0,False
5,2019-01-06,4.5,False
6,2019-01-07,35.25,False
7,2019-01-08,38.25,False
8,2019-01-09,33.75,False
9,2019-01-10,33.75,False
10,2019-01-11,30.75,False
11,2019-01-12,7.5,False
12,2019-01-13,3.75,False
13,2019-01-14,24.75,False
14,2019-01-15,27.0,False
15,2019-01-16,30.75,False
16,2019-01-17,30.0,False
17,2019-01-18,28.5,False
18,2019-01-19,6.0,False
19,2019-01-20,4.5,False
20,2019-01-21,8.25,False
21,2019-01-22,27.75,False
22,2019-01-23,27.75,False
23,2019-01-24,25.5,False
24,2019-01-25,25.5,False
25,2019-01-26,9.0,False
26,2019-01-27,5.25,False
27,2019-01-28,21.75,False
28,2019-01-29,25.5,False
29,2019-01-30,35.25,False
30,2019-01-31,75.0,False
0,2019-02-01,62.0,False
1,2019-02-02,9.92,False
2,2019-02-03,4.34,False
3,2019-02-04,26.66,False
4,2019-02-05,26.04,False
5,2019-02-06,24.8,False
6,2019-02-07,21.08,False
7,2019-02-08,26.66,False
8,2019-02-09,6.2,False
9,2019-02-10,3.1,False
10,2019-02-11,19.84,False
11,2019-02-12,26.66,False
12,2019-02-13,25.419999999999998,False
13,2019-02-14,22.94,False
14,2019-02-15,24.18,False
15,2019-02-16,4.96,False
16,2019-02-17,2.48,False
17,2019-02-18,7.4399999999999995,False
18,2019-02-19,21.08,False
19,2019-02-20,19.84,False
20,2019-02-21,16.12,False
21,2019-02-22,17.36,False
22,2019-02-23,4.34,False
23,2019-02-24,2.48,False
24,2019-02-25,19.22,False
25,2019-02-26,17.98,False
26,2019-02-27,18.6,False
27,2019-02-28,17.36,False
0,2019-03-01,44.37,False
1,2019-03-02,11.73,False
2,2019-03-03,5.1,False
3,2019-03-04,43.35,False
4,2019-03-05,46.410000000000004,False
5,2019-03-06,42.33,False
6,2019-03-07,42.84,False
7,2019-03-08,40.29,False
8,2019-03-09,12.24,False
9,2019-03-10,5.61,False
10,2019-03-11,37.230000000000004,False
11,2019-03-12,34.68,False
12,2019-03-13,37.230000000000004,False
13,2019-03-14,51.0,False
14,2019-03-15,42.84,False
